locality_id,taluk_id,district_id,district_name,locality_name,locality_type,latitude,longitude
277,93,19,Cuddalore,Cuddalore East Market,CAMPUS_SECTOR,11.6827,79.7762
278,93,19,Cuddalore,Cuddalore East Campus Zone,RESIDENTIAL_WARD,11.7158,79.7550
279,93,19,Cuddalore,Cuddalore East Industrial Bypass,INDUSTRIAL_PARK,11.7109,79.7737
280,94,19,Cuddalore,Cuddalore West Market,RESIDENTIAL_WARD,11.8127,79.8012
281,94,19,Cuddalore,Cuddalore West Campus Zone,TRANSIT_JUNCTION,11.8077,79.8252
282,94,19,Cuddalore,Cuddalore West Industrial Bypass,COMMERCIAL_RETAIL,11.8090,79.7917
283,95,19,Cuddalore,Cuddalore Central Market,RESIDENTIAL_WARD,11.7502,79.7480
284,95,19,Cuddalore,Cuddalore Central Campus Zone,CAMPUS_SECTOR,11.7681,79.7287
285,95,19,Cuddalore,Cuddalore Central Industrial Bypass,CAMPUS_SECTOR,11.7342,79.7338
286,96,20,Viluppuram,Viluppuram North Market,CAMPUS_SECTOR,11.9337,79.5195
287,96,20,Viluppuram,Viluppuram North Campus Zone,CAMPUS_SECTOR,11.9186,79.5298
288,96,20,Viluppuram,Viluppuram North Industrial Bypass,RESIDENTIAL_WARD,11.9016,79.5056
289,97,20,Viluppuram,Viluppuram South Market,TRANSIT_JUNCTION,11.9277,79.5090
290,97,20,Viluppuram,Viluppuram South Campus Zone,RESIDENTIAL_WARD,11.9254,79.5120
291,97,20,Viluppuram,Viluppuram South Industrial Bypass,RESIDENTIAL_WARD,11.9001,79.5090
292,98,20,Viluppuram,Viluppuram East Market,CAMPUS_SECTOR,11.9441,79.4358
293,98,20,Viluppuram,Viluppuram East Campus Zone,COMMERCIAL_RETAIL,11.9385,79.4349
294,98,20,Viluppuram,Viluppuram East Industrial Bypass,CAMPUS_SECTOR,11.9605,79.4458
295,99,20,Viluppuram,Viluppuram West Market,CAMPUS_SECTOR,11.9751,79.4449
296,99,20,Viluppuram,Viluppuram West Campus Zone,COMMERCIAL_RETAIL,11.9961,79.4551
297,99,20,Viluppuram,Viluppuram West Industrial Bypass,CAMPUS_SECTOR,11.9781,79.4669
298,100,20,Viluppuram,Viluppuram Central Market,COMMERCIAL_RETAIL,11.9035,79.4438
299,100,20,Viluppuram,Viluppuram Central Campus Zone,COMMERCIAL_RETAIL,11.9101,79.4746
300,100,20,Viluppuram,Viluppuram Central Industrial Bypass,TRANSIT_JUNCTION,11.8956,79.4807
301,101,21,Kallakurichi,Kallakurichi North Market,RESIDENTIAL_WARD,11.7387,79.0054
302,101,21,Kallakurichi,Kallakurichi North Campus Zone,TRANSIT_JUNCTION,11.7078,78.9865
303,101,21,Kallakurichi,Kallakurichi North Industrial Bypass,INDUSTRIAL_PARK,11.7249,78.9994
304,102,21,Kallakurichi,Kallakurichi South Market,CAMPUS_SECTOR,11.7460,78.9141
305,102,21,Kallakurichi,Kallakurichi South Campus Zone,TRANSIT_JUNCTION,11.7417,78.9266
306,102,21,Kallakurichi,Kallakurichi South Industrial Bypass,TRANSIT_JUNCTION,11.7536,78.9292
307,103,21,Kallakurichi,Kallakurichi East Market,RESIDENTIAL_WARD,11.7639,78.9471
308,103,21,Kallakurichi,Kallakurichi East Campus Zone,RESIDENTIAL_WARD,11.7987,78.9508
309,103,21,Kallakurichi,Kallakurichi East Industrial Bypass,INDUSTRIAL_PARK,11.7645,78.9566
310,104,21,Kallakurichi,Kallakurichi West Market,COMMERCIAL_RETAIL,11.6887,78.9669
311,104,21,Kallakurichi,Kallakurichi West Campus Zone,INDUSTRIAL_PARK,11.7020,78.9645
312,104,21,Kallakurichi,Kallakurichi West Industrial Bypass,RESIDENTIAL_WARD,11.7133,78.9662
313,105,21,Kallakurichi,Kallakurichi Central Market,INDUSTRIAL_PARK,11.7202,78.9858
314,105,21,Kallakurichi,Kallakurichi Central Campus Zone,COMMERCIAL_RETAIL,11.7282,79.0017
315,105,21,Kallakurichi,Kallakurichi Central Industrial Bypass,COMMERCIAL_RETAIL,11.7088,79.0037
316,106,22,Dharmapuri,Dharmapuri North Market,COMMERCIAL_RETAIL,12.1630,78.1745
317,106,22,Dharmapuri,Dharmapuri North Campus Zone,COMMERCIAL_RETAIL,12.1797,78.1801
318,106,22,Dharmapuri,Dharmapuri North Industrial Bypass,INDUSTRIAL_PARK,12.1680,78.1671
319,107,22,Dharmapuri,Dharmapuri South Market,TRANSIT_JUNCTION,12.1488,78.1869
320,107,22,Dharmapuri,Dharmapuri South Campus Zone,CAMPUS_SECTOR,12.1605,78.2023
321,107,22,Dharmapuri,Dharmapuri South Industrial Bypass,CAMPUS_SECTOR,12.1435,78.1785
322,108,22,Dharmapuri,Dharmapuri East Market,RESIDENTIAL_WARD,12.1122,78.2097
323,108,22,Dharmapuri,Dharmapuri East Campus Zone,CAMPUS_SECTOR,12.1159,78.2035
324,108,22,Dharmapuri,Dharmapuri East Industrial Bypass,TRANSIT_JUNCTION,12.1018,78.2168
325,109,22,Dharmapuri,Dharmapuri West Market,TRANSIT_JUNCTION,12.1191,78.1032
326,109,22,Dharmapuri,Dharmapuri West Campus Zone,COMMERCIAL_RETAIL,12.1437,78.1224
327,109,22,Dharmapuri,Dharmapuri West Industrial Bypass,TRANSIT_JUNCTION,12.1278,78.1006
328,110,22,Dharmapuri,Dharmapuri Central Market,CAMPUS_SECTOR,12.1134,78.1141
329,110,22,Dharmapuri,Dharmapuri Central Campus Zone,RESIDENTIAL_WARD,12.1148,78.1072
330,110,22,Dharmapuri,Dharmapuri Central Industrial Bypass,RESIDENTIAL_WARD,12.0985,78.1255
331,111,23,Namakkal,Namakkal North Market,CAMPUS_SECTOR,11.2017,78.1885
332,111,23,Namakkal,Namakkal North Campus Zone,INDUSTRIAL_PARK,11.2327,78.1689
333,111,23,Namakkal,Namakkal North Industrial Bypass,TRANSIT_JUNCTION,11.2259,78.1633
334,112,23,Namakkal,Namakkal South Market,CAMPUS_SECTOR,11.2122,78.1476
335,112,23,Namakkal,Namakkal South Campus Zone,CAMPUS_SECTOR,11.2283,78.1728
336,112,23,Namakkal,Namakkal South Industrial Bypass,CAMPUS_SECTOR,11.1959,78.1681
337,113,23,Namakkal,Namakkal East Market,CAMPUS_SECTOR,11.2243,78.1640
338,113,23,Namakkal,Namakkal East Campus Zone,INDUSTRIAL_PARK,11.2176,78.1637
339,113,23,Namakkal,Namakkal East Industrial Bypass,COMMERCIAL_RETAIL,11.2292,78.1526
340,114,23,Namakkal,Namakkal West Market,RESIDENTIAL_WARD,11.1567,78.1590
341,114,23,Namakkal,Namakkal West Campus Zone,TRANSIT_JUNCTION,11.1659,78.1845
342,114,23,Namakkal,Namakkal West Industrial Bypass,CAMPUS_SECTOR,11.1802,78.1862
343,115,23,Namakkal,Namakkal Central Market,INDUSTRIAL_PARK,11.2682,78.1986
344,115,23,Namakkal,Namakkal Central Campus Zone,COMMERCIAL_RETAIL,11.2824,78.2074
345,115,23,Namakkal,Namakkal Central Industrial Bypass,INDUSTRIAL_PARK,11.2707,78.1979
346,116,24,Nilgiris,Nilgiris North Market,TRANSIT_JUNCTION,11.4115,76.6942
347,116,24,Nilgiris,Nilgiris North Campus Zone,INDUSTRIAL_PARK,11.3968,76.6779
348,116,24,Nilgiris,Nilgiris North Industrial Bypass,RESIDENTIAL_WARD,11.4137,76.6692
349,117,24,Nilgiris,Nilgiris South Market,RESIDENTIAL_WARD,11.4388,76.6608
350,117,24,Nilgiris,Nilgiris South Campus Zone,COMMERCIAL_RETAIL,11.4234,76.6408
351,117,24,Nilgiris,Nilgiris South Industrial Bypass,TRANSIT_JUNCTION,11.4299,76.6479
352,118,24,Nilgiris,Nilgiris East Market,INDUSTRIAL_PARK,11.4041,76.6642
353,118,24,Nilgiris,Nilgiris East Campus Zone,COMMERCIAL_RETAIL,11.3982,76.6974
354,118,24,Nilgiris,Nilgiris East Industrial Bypass,RESIDENTIAL_WARD,11.4143,76.6783
355,119,24,Nilgiris,Nilgiris West Market,COMMERCIAL_RETAIL,11.4460,76.6806
356,119,24,Nilgiris,Nilgiris West Campus Zone,RESIDENTIAL_WARD,11.4136,76.6594
357,119,24,Nilgiris,Nilgiris West Industrial Bypass,COMMERCIAL_RETAIL,11.4446,76.6617
358,120,24,Nilgiris,Nilgiris Central Market,INDUSTRIAL_PARK,11.4633,76.7166
359,120,24,Nilgiris,Nilgiris Central Campus Zone,TRANSIT_JUNCTION,11.4371,76.6904
360,120,24,Nilgiris,Nilgiris Central Industrial Bypass,RESIDENTIAL_WARD,11.4451,76.7007
361,121,25,Karur,Karur North Market,CAMPUS_SECTOR,10.9951,78.0911
362,121,25,Karur,Karur North Campus Zone,CAMPUS_SECTOR,10.9676,78.0906
363,121,25,Karur,Karur North Industrial Bypass,CAMPUS_SECTOR,10.9880,78.0768
364,122,25,Karur,Karur South Market,TRANSIT_JUNCTION,11.0079,78.1195
365,122,25,Karur,Karur South Campus Zone,TRANSIT_JUNCTION,10.9977,78.1069
366,122,25,Karur,Karur South Industrial Bypass,COMMERCIAL_RETAIL,10.9934,78.1097
367,123,25,Karur,Karur East Market,COMMERCIAL_RETAIL,10.8996,78.0631
368,123,25,Karur,Karur East Campus Zone,CAMPUS_SECTOR,10.9241,78.0803
369,123,25,Karur,Karur East Industrial Bypass,CAMPUS_SECTOR,10.9335,78.0938
370,124,25,Karur,Karur West Market,TRANSIT_JUNCTION,10.9360,78.0631
371,124,25,Karur,Karur West Campus Zone,CAMPUS_SECTOR,10.9266,78.0424
372,124,25,Karur,Karur West Industrial Bypass,TRANSIT_JUNCTION,10.9156,78.0514
373,125,25,Karur,Karur Central Market,COMMERCIAL_RETAIL,10.9074,78.1187
374,125,25,Karur,Karur Central Campus Zone,CAMPUS_SECTOR,10.8863,78.1191
375,125,25,Karur,Karur Central Industrial Bypass,CAMPUS_SECTOR,10.9099,78.1412
376,126,26,Ariyalur,Ariyalur North Market,COMMERCIAL_RETAIL,11.1649,79.1094
377,126,26,Ariyalur,Ariyalur North Campus Zone,TRANSIT_JUNCTION,11.1308,79.1062
378,126,26,Ariyalur,Ariyalur North Industrial Bypass,CAMPUS_SECTOR,11.1515,79.1163
379,127,26,Ariyalur,Ariyalur South Market,RESIDENTIAL_WARD,11.1038,79.0613
380,127,26,Ariyalur,Ariyalur South Campus Zone,CAMPUS_SECTOR,11.1113,79.0787
381,127,26,Ariyalur,Ariyalur South Industrial Bypass,INDUSTRIAL_PARK,11.1085,79.0655
382,128,26,Ariyalur,Ariyalur East Market,TRANSIT_JUNCTION,11.1161,79.1147
383,128,26,Ariyalur,Ariyalur East Campus Zone,RESIDENTIAL_WARD,11.1493,79.1033
384,128,26,Ariyalur,Ariyalur East Industrial Bypass,INDUSTRIAL_PARK,11.1328,79.1069
385,129,26,Ariyalur,Ariyalur West Market,INDUSTRIAL_PARK,11.0808,79.1165
386,129,26,Ariyalur,Ariyalur West Campus Zone,RESIDENTIAL_WARD,11.1011,79.1280
387,129,26,Ariyalur,Ariyalur West Industrial Bypass,TRANSIT_JUNCTION,11.0775,79.1248
388,130,26,Ariyalur,Ariyalur Central Market,CAMPUS_SECTOR,11.1041,79.0446
389,130,26,Ariyalur,Ariyalur Central Campus Zone,TRANSIT_JUNCTION,11.1118,79.0224
390,130,26,Ariyalur,Ariyalur Central Industrial Bypass,INDUSTRIAL_PARK,11.1102,79.0459
391,131,27,Perambalur,Perambalur North Market,INDUSTRIAL_PARK,11.3127,78.8670
392,131,27,Perambalur,Perambalur North Campus Zone,CAMPUS_SECTOR,11.3052,78.8439
393,131,27,Perambalur,Perambalur North Industrial Bypass,TRANSIT_JUNCTION,11.2897,78.8402
394,132,27,Perambalur,Perambalur South Market,CAMPUS_SECTOR,11.2498,78.8325
395,132,27,Perambalur,Perambalur South Campus Zone,RESIDENTIAL_WARD,11.2650,78.8397
396,132,27,Perambalur,Perambalur South Industrial Bypass,TRANSIT_JUNCTION,11.2405,78.8218
397,133,27,Perambalur,Perambalur East Market,COMMERCIAL_RETAIL,11.2917,78.8232
398,133,27,Perambalur,Perambalur East Campus Zone,COMMERCIAL_RETAIL,11.2707,78.8292
399,133,27,Perambalur,Perambalur East Industrial Bypass,COMMERCIAL_RETAIL,11.2772,78.8280
400,134,27,Perambalur,Perambalur West Market,TRANSIT_JUNCTION,11.1862,78.8873
401,134,27,Perambalur,Perambalur West Campus Zone,CAMPUS_SECTOR,11.1810,78.9007
402,134,27,Perambalur,Perambalur West Industrial Bypass,CAMPUS_SECTOR,11.1774,78.9189
403,135,27,Perambalur,Perambalur Central Market,COMMERCIAL_RETAIL,11.2421,78.8245
404,135,27,Perambalur,Perambalur Central Campus Zone,RESIDENTIAL_WARD,11.2610,78.8602
405,135,27,Perambalur,Perambalur Central Industrial Bypass,INDUSTRIAL_PARK,11.2448,78.8487
406,136,28,Pudukkottai,Pudukkottai North Market,TRANSIT_JUNCTION,10.4214,78.8586
407,136,28,Pudukkottai,Pudukkottai North Campus Zone,RESIDENTIAL_WARD,10.3974,78.8448
408,136,28,Pudukkottai,Pudukkottai North Industrial Bypass,INDUSTRIAL_PARK,10.3834,78.8667
409,137,28,Pudukkottai,Pudukkottai South Market,CAMPUS_SECTOR,10.3912,78.7758
410,137,28,Pudukkottai,Pudukkottai South Campus Zone,INDUSTRIAL_PARK,10.3877,78.7811
411,137,28,Pudukkottai,Pudukkottai South Industrial Bypass,INDUSTRIAL_PARK,10.3745,78.8106
412,138,28,Pudukkottai,Pudukkottai East Market,TRANSIT_JUNCTION,10.3248,78.8128
413,138,28,Pudukkottai,Pudukkottai East Campus Zone,CAMPUS_SECTOR,10.3357,78.7931
414,138,28,Pudukkottai,Pudukkottai East Industrial Bypass,TRANSIT_JUNCTION,10.3356,78.7891
415,139,28,Pudukkottai,Pudukkottai West Market,COMMERCIAL_RETAIL,10.4484,78.7939
416,139,28,Pudukkottai,Pudukkottai West Campus Zone,CAMPUS_SECTOR,10.4192,78.7963
417,139,28,Pudukkottai,Pudukkottai West Industrial Bypass,RESIDENTIAL_WARD,10.4492,78.8078
418,140,28,Pudukkottai,Pudukkottai Central Market,INDUSTRIAL_PARK,10.4109,78.8193
419,140,28,Pudukkottai,Pudukkottai Central Campus Zone,RESIDENTIAL_WARD,10.4094,78.8144
420,140,28,Pudukkottai,Pudukkottai Central Industrial Bypass,INDUSTRIAL_PARK,10.4171,78.8353
421,141,29,Sivaganga,Sivaganga North Market,CAMPUS_SECTOR,9.7907,78.5390
422,141,29,Sivaganga,Sivaganga North Campus Zone,RESIDENTIAL_WARD,9.8211,78.5270
423,141,29,Sivaganga,Sivaganga North Industrial Bypass,CAMPUS_SECTOR,9.8155,78.5313
424,142,29,Sivaganga,Sivaganga South Market,INDUSTRIAL_PARK,9.7936,78.4437
425,142,29,Sivaganga,Sivaganga South Campus Zone,TRANSIT_JUNCTION,9.8210,78.4705
426,142,29,Sivaganga,Sivaganga South Industrial Bypass,INDUSTRIAL_PARK,9.8027,78.4456
427,143,29,Sivaganga,Sivaganga East Market,COMMERCIAL_RETAIL,9.8096,78.5136
428,143,29,Sivaganga,Sivaganga East Campus Zone,CAMPUS_SECTOR,9.8080,78.4901
429,143,29,Sivaganga,Sivaganga East Industrial Bypass,CAMPUS_SECTOR,9.8141,78.4988
430,144,29,Sivaganga,Sivaganga West Market,INDUSTRIAL_PARK,9.8353,78.4863
431,144,29,Sivaganga,Sivaganga West Campus Zone,CAMPUS_SECTOR,9.8237,78.5004
432,144,29,Sivaganga,Sivaganga West Industrial Bypass,RESIDENTIAL_WARD,9.8147,78.4754
433,145,29,Sivaganga,Sivaganga Central Market,CAMPUS_SECTOR,9.9123,78.4530
434,145,29,Sivaganga,Sivaganga Central Campus Zone,COMMERCIAL_RETAIL,9.8832,78.4487
435,145,29,Sivaganga,Sivaganga Central Industrial Bypass,INDUSTRIAL_PARK,9.9170,78.4481
436,146,30,Ramanathapuram,Ramanathapuram North Market,TRANSIT_JUNCTION,9.3623,78.8044
437,146,30,Ramanathapuram,Ramanathapuram North Campus Zone,RESIDENTIAL_WARD,9.3404,78.8102
438,146,30,Ramanathapuram,Ramanathapuram North Industrial Bypass,CAMPUS_SECTOR,9.3625,78.8190
439,147,30,Ramanathapuram,Ramanathapuram South Market,INDUSTRIAL_PARK,9.3788,78.8425
440,147,30,Ramanathapuram,Ramanathapuram South Campus Zone,INDUSTRIAL_PARK,9.3510,78.8499
441,147,30,Ramanathapuram,Ramanathapuram South Industrial Bypass,TRANSIT_JUNCTION,9.3821,78.8327
442,148,30,Ramanathapuram,Ramanathapuram East Market,INDUSTRIAL_PARK,9.3495,78.8009
443,148,30,Ramanathapuram,Ramanathapuram East Campus Zone,RESIDENTIAL_WARD,9.3273,78.8026
444,148,30,Ramanathapuram,Ramanathapuram East Industrial Bypass,INDUSTRIAL_PARK,9.3385,78.7820
445,149,30,Ramanathapuram,Ramanathapuram West Market,INDUSTRIAL_PARK,9.3230,78.8062
446,149,30,Ramanathapuram,Ramanathapuram West Campus Zone,INDUSTRIAL_PARK,9.3234,78.8022
447,149,30,Ramanathapuram,Ramanathapuram West Industrial Bypass,TRANSIT_JUNCTION,9.3279,78.8070
448,150,30,Ramanathapuram,Ramanathapuram Central Market,INDUSTRIAL_PARK,9.3443,78.8461
449,150,30,Ramanathapuram,Ramanathapuram Central Campus Zone,INDUSTRIAL_PARK,9.3829,78.8198
450,150,30,Ramanathapuram,Ramanathapuram Central Industrial Bypass,TRANSIT_JUNCTION,9.3549,78.8537
451,151,31,Virudhunagar,Virudhunagar North Market,RESIDENTIAL_WARD,9.5586,78.0195
452,151,31,Virudhunagar,Virudhunagar North Campus Zone,RESIDENTIAL_WARD,9.5625,78.0087
453,151,31,Virudhunagar,Virudhunagar North Industrial Bypass,TRANSIT_JUNCTION,9.5435,78.0140
454,152,31,Virudhunagar,Virudhunagar South Market,CAMPUS_SECTOR,9.5466,77.9482
455,152,31,Virudhunagar,Virudhunagar South Campus Zone,CAMPUS_SECTOR,9.5639,77.9200
456,152,31,Virudhunagar,Virudhunagar South Industrial Bypass,RESIDENTIAL_WARD,9.5389,77.9428
457,153,31,Virudhunagar,Virudhunagar East Market,INDUSTRIAL_PARK,9.5302,78.0217
458,153,31,Virudhunagar,Virudhunagar East Campus Zone,COMMERCIAL_RETAIL,9.5349,78.0062
459,153,31,Virudhunagar,Virudhunagar East Industrial Bypass,RESIDENTIAL_WARD,9.5343,78.0194
460,154,31,Virudhunagar,Virudhunagar West Market,INDUSTRIAL_PARK,9.5370,77.9462
461,154,31,Virudhunagar,Virudhunagar West Campus Zone,TRANSIT_JUNCTION,9.5284,77.9373
462,154,31,Virudhunagar,Virudhunagar West Industrial Bypass,TRANSIT_JUNCTION,9.5454,77.9465
463,155,31,Virudhunagar,Virudhunagar Central Market,COMMERCIAL_RETAIL,9.5827,77.9529
464,155,31,Virudhunagar,Virudhunagar Central Campus Zone,TRANSIT_JUNCTION,9.5786,77.9367
465,155,31,Virudhunagar,Virudhunagar Central Industrial Bypass,TRANSIT_JUNCTION,9.5817,77.9594
466,156,32,Theni,Theni North Market,TRANSIT_JUNCTION,10.0218,77.4297
467,156,32,Theni,Theni North Campus Zone,INDUSTRIAL_PARK,10.0406,77.4374
468,156,32,Theni,Theni North Industrial Bypass,INDUSTRIAL_PARK,10.0127,77.4549
469,157,32,Theni,Theni South Market,INDUSTRIAL_PARK,10.0226,77.5114
470,157,32,Theni,Theni South Campus Zone,RESIDENTIAL_WARD,10.0236,77.5237
471,157,32,Theni,Theni South Industrial Bypass,TRANSIT_JUNCTION,10.0171,77.5178
472,158,32,Theni,Theni East Market,CAMPUS_SECTOR,9.9956,77.5061
473,158,32,Theni,Theni East Campus Zone,INDUSTRIAL_PARK,9.9972,77.5116
474,158,32,Theni,Theni East Industrial Bypass,COMMERCIAL_RETAIL,9.9943,77.4834
475,159,32,Theni,Theni West Market,RESIDENTIAL_WARD,10.0218,77.4590
476,159,32,Theni,Theni West Campus Zone,INDUSTRIAL_PARK,10.0270,77.4457
477,159,32,Theni,Theni West Industrial Bypass,CAMPUS_SECTOR,10.0337,77.4484
478,160,32,Theni,Theni Central Market,RESIDENTIAL_WARD,10.0029,77.4375
479,160,32,Theni,Theni Central Campus Zone,RESIDENTIAL_WARD,10.0077,77.4369
480,160,32,Theni,Theni Central Industrial Bypass,TRANSIT_JUNCTION,10.0219,77.4079
481,161,33,Thiruvarur,Thiruvarur North Market,CAMPUS_SECTOR,10.7813,79.5746
482,161,33,Thiruvarur,Thiruvarur North Campus Zone,CAMPUS_SECTOR,10.7565,79.5983
483,161,33,Thiruvarur,Thiruvarur North Industrial Bypass,TRANSIT_JUNCTION,10.7650,79.5893
484,162,33,Thiruvarur,Thiruvarur South Market,INDUSTRIAL_PARK,10.7627,79.6241
485,162,33,Thiruvarur,Thiruvarur South Campus Zone,COMMERCIAL_RETAIL,10.7367,79.6521
486,162,33,Thiruvarur,Thiruvarur South Industrial Bypass,INDUSTRIAL_PARK,10.7547,79.6393
487,163,33,Thiruvarur,Thiruvarur East Market,RESIDENTIAL_WARD,10.7876,79.6823
488,163,33,Thiruvarur,Thiruvarur East Campus Zone,TRANSIT_JUNCTION,10.7911,79.6578
489,163,33,Thiruvarur,Thiruvarur East Industrial Bypass,INDUSTRIAL_PARK,10.7926,79.6653
490,164,33,Thiruvarur,Thiruvarur West Market,INDUSTRIAL_PARK,10.7683,79.6161
491,164,33,Thiruvarur,Thiruvarur West Campus Zone,TRANSIT_JUNCTION,10.7395,79.6074
492,164,33,Thiruvarur,Thiruvarur West Industrial Bypass,INDUSTRIAL_PARK,10.7490,79.6205
493,165,33,Thiruvarur,Thiruvarur Central Market,TRANSIT_JUNCTION,10.7552,79.6206
494,165,33,Thiruvarur,Thiruvarur Central Campus Zone,TRANSIT_JUNCTION,10.7382,79.6363
495,165,33,Thiruvarur,Thiruvarur Central Industrial Bypass,TRANSIT_JUNCTION,10.7341,79.6071
496,166,34,Nagapattinam,Nagapattinam North Market,TRANSIT_JUNCTION,10.7963,79.8287
497,166,34,Nagapattinam,Nagapattinam North Campus Zone,RESIDENTIAL_WARD,10.8029,79.8219
498,166,34,Nagapattinam,Nagapattinam North Industrial Bypass,INDUSTRIAL_PARK,10.7944,79.8321
499,167,34,Nagapattinam,Nagapattinam South Market,TRANSIT_JUNCTION,10.7665,79.9014
500,167,34,Nagapattinam,Nagapattinam South Campus Zone,INDUSTRIAL_PARK,10.7803,79.8846
501,167,34,Nagapattinam,Nagapattinam South Industrial Bypass,COMMERCIAL_RETAIL,10.7555,79.8754
502,168,34,Nagapattinam,Nagapattinam East Market,RESIDENTIAL_WARD,10.7339,79.8500
503,168,34,Nagapattinam,Nagapattinam East Campus Zone,COMMERCIAL_RETAIL,10.7439,79.8796
504,168,34,Nagapattinam,Nagapattinam East Industrial Bypass,COMMERCIAL_RETAIL,10.7300,79.8779
505,169,34,Nagapattinam,Nagapattinam West Market,CAMPUS_SECTOR,10.7611,79.8459
506,169,34,Nagapattinam,Nagapattinam West Campus Zone,TRANSIT_JUNCTION,10.7926,79.8374
507,169,34,Nagapattinam,Nagapattinam West Industrial Bypass,RESIDENTIAL_WARD,10.7965,79.8447
508,170,34,Nagapattinam,Nagapattinam Central Market,TRANSIT_JUNCTION,10.7239,79.8322
509,170,34,Nagapattinam,Nagapattinam Central Campus Zone,RESIDENTIAL_WARD,10.7083,79.8113
510,170,34,Nagapattinam,Nagapattinam Central Industrial Bypass,INDUSTRIAL_PARK,10.7327,79.8129
511,171,35,Mayiladuthurai,Mayiladuthurai North Market,INDUSTRIAL_PARK,11.1114,79.7008
512,171,35,Mayiladuthurai,Mayiladuthurai North Campus Zone,COMMERCIAL_RETAIL,11.1112,79.7027
513,171,35,Mayiladuthurai,Mayiladuthurai North Industrial Bypass,CAMPUS_SECTOR,11.0736,79.6832
514,172,35,Mayiladuthurai,Mayiladuthurai South Market,INDUSTRIAL_PARK,11.0613,79.7069
515,172,35,Mayiladuthurai,Mayiladuthurai South Campus Zone,RESIDENTIAL_WARD,11.0723,79.6751
516,172,35,Mayiladuthurai,Mayiladuthurai South Industrial Bypass,COMMERCIAL_RETAIL,11.0591,79.6697
517,173,35,Mayiladuthurai,Mayiladuthurai East Market,RESIDENTIAL_WARD,11.1657,79.6834
518,173,35,Mayiladuthurai,Mayiladuthurai East Campus Zone,TRANSIT_JUNCTION,11.1555,79.6860
519,173,35,Mayiladuthurai,Mayiladuthurai East Industrial Bypass,RESIDENTIAL_WARD,11.1587,79.6705
520,174,35,Mayiladuthurai,Mayiladuthurai West Market,INDUSTRIAL_PARK,11.0980,79.6860
521,174,35,Mayiladuthurai,Mayiladuthurai West Campus Zone,COMMERCIAL_RETAIL,11.1231,79.6823
522,174,35,Mayiladuthurai,Mayiladuthurai West Industrial Bypass,TRANSIT_JUNCTION,11.1188,79.6872
523,175,35,Mayiladuthurai,Mayiladuthurai Central Market,CAMPUS_SECTOR,11.1032,79.6733
524,175,35,Mayiladuthurai,Mayiladuthurai Central Campus Zone,COMMERCIAL_RETAIL,11.0925,79.6625
525,175,35,Mayiladuthurai,Mayiladuthurai Central Industrial Bypass,INDUSTRIAL_PARK,11.0958,79.6634
526,176,36,Ranipet,Ranipet North Market,INDUSTRIAL_PARK,12.8726,79.3519
527,176,36,Ranipet,Ranipet North Campus Zone,INDUSTRIAL_PARK,12.8764,79.3502
528,176,36,Ranipet,Ranipet North Industrial Bypass,RESIDENTIAL_WARD,12.8658,79.3716
529,177,36,Ranipet,Ranipet South Market,COMMERCIAL_RETAIL,12.9514,79.3936
530,177,36,Ranipet,Ranipet South Campus Zone,TRANSIT_JUNCTION,12.9300,79.3924
531,177,36,Ranipet,Ranipet South Industrial Bypass,INDUSTRIAL_PARK,12.9674,79.3718
532,178,36,Ranipet,Ranipet East Market,INDUSTRIAL_PARK,12.9685,79.3651
533,178,36,Ranipet,Ranipet East Campus Zone,COMMERCIAL_RETAIL,12.9355,79.3620
534,178,36,Ranipet,Ranipet East Industrial Bypass,INDUSTRIAL_PARK,12.9466,79.3910
535,179,36,Ranipet,Ranipet West Market,COMMERCIAL_RETAIL,12.9373,79.3515
536,179,36,Ranipet,Ranipet West Campus Zone,CAMPUS_SECTOR,12.9219,79.3689
537,179,36,Ranipet,Ranipet West Industrial Bypass,RESIDENTIAL_WARD,12.9357,79.3405
538,180,36,Ranipet,Ranipet Central Market,INDUSTRIAL_PARK,12.9577,79.3891
539,180,36,Ranipet,Ranipet Central Campus Zone,CAMPUS_SECTOR,12.9864,79.3693
540,180,36,Ranipet,Ranipet Central Industrial Bypass,CAMPUS_SECTOR,12.9532,79.4007
541,181,37,Tirupathur,Tirupathur North Market,RESIDENTIAL_WARD,12.5168,78.5856
542,181,37,Tirupathur,Tirupathur North Campus Zone,RESIDENTIAL_WARD,12.4888,78.5848
543,181,37,Tirupathur,Tirupathur North Industrial Bypass,RESIDENTIAL_WARD,12.4878,78.5804
544,182,37,Tirupathur,Tirupathur South Market,CAMPUS_SECTOR,12.4360,78.5474
545,182,37,Tirupathur,Tirupathur South Campus Zone,RESIDENTIAL_WARD,12.4659,78.5441
546,182,37,Tirupathur,Tirupathur South Industrial Bypass,CAMPUS_SECTOR,12.4514,78.5618
547,183,37,Tirupathur,Tirupathur East Market,INDUSTRIAL_PARK,12.5129,78.5704
548,183,37,Tirupathur,Tirupathur East Campus Zone,TRANSIT_JUNCTION,12.5032,78.5379
549,183,37,Tirupathur,Tirupathur East Industrial Bypass,COMMERCIAL_RETAIL,12.5054,78.5699
550,184,37,Tirupathur,Tirupathur West Market,CAMPUS_SECTOR,12.5500,78.5682
551,184,37,Tirupathur,Tirupathur West Campus Zone,CAMPUS_SECTOR,12.5529,78.5560
