ticket_id,associated_alert_id,district_id,district_name,assigned_officer_id,created_at,action_type,ticket_status,priority
TCK-2026-00158,ALT-2026-00161,27,Perambalur,OFFICER-TN-161,2025-12-25 17:16:38,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,MEDIUM
TCK-2026-00159,ALT-2026-00398,33,Thiruvarur,OFFICER-TN-194,2025-09-01 15:34:25,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,HIGH
TCK-2026-00160,ALT-2026-00483,6,Tirunelveli,OFFICER-TN-179,2025-07-22 03:14:26,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,LOW
TCK-2026-00161,ALT-2026-00522,12,Thanjavur,OFFICER-TN-141,2025-08-16 07:32:30,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,LOW
TCK-2026-00162,ALT-2026-00919,30,Ramanathapuram,OFFICER-TN-190,2025-05-23 08:35:56,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,LOW
TCK-2026-00163,ALT-2026-00578,30,Ramanathapuram,OFFICER-TN-162,2025-09-16 19:52:56,INTER_AGENCY_COORDINATION,CLOSED,HIGH
TCK-2026-00164,ALT-2026-00629,38,Tiruvannamalai,OFFICER-TN-151,2025-07-01 14:00:49,IMMEDIATE_PATROL_DISPATCH,ESCALATED,MEDIUM
TCK-2026-00165,ALT-2026-00797,1,Chennai,OFFICER-TN-117,2026-07-20 02:32:32,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,MEDIUM
TCK-2026-00166,ALT-2026-00491,2,Coimbatore,OFFICER-TN-123,2025-02-11 05:30:26,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,MEDIUM
TCK-2026-00167,ALT-2026-00599,7,Erode,OFFICER-TN-111,2025-12-23 18:26:10,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,LOW
TCK-2026-00168,ALT-2026-00609,29,Sivaganga,OFFICER-TN-178,2025-03-01 04:12:01,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,HIGH
TCK-2026-00169,ALT-2026-00908,30,Ramanathapuram,OFFICER-TN-124,2026-03-03 19:05:29,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,LOW
TCK-2026-00170,ALT-2026-00525,16,Kancheepuram,OFFICER-TN-173,2026-08-07 22:09:16,INTER_AGENCY_COORDINATION,ESCALATED,HIGH
TCK-2026-00171,ALT-2026-00542,15,Tenkasi,OFFICER-TN-108,2026-06-02 04:43:20,IMMEDIATE_PATROL_DISPATCH,CLOSED,LOW
TCK-2026-00172,ALT-2026-00304,31,Virudhunagar,OFFICER-TN-185,2026-06-19 02:03:45,INTER_AGENCY_COORDINATION,CLOSED,HIGH
TCK-2026-00173,ALT-2026-00609,20,Viluppuram,OFFICER-TN-137,2025-05-24 15:47:19,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,MEDIUM
TCK-2026-00174,ALT-2026-00243,19,Cuddalore,OFFICER-TN-107,2026-06-27 20:19:57,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,LOW
TCK-2026-00175,ALT-2026-00229,34,Nagapattinam,OFFICER-TN-174,2026-03-27 02:54:31,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,MEDIUM
TCK-2026-00176,ALT-2026-00737,6,Tirunelveli,OFFICER-TN-150,2026-02-22 19:40:06,IMMEDIATE_PATROL_DISPATCH,ESCALATED,MEDIUM
TCK-2026-00177,ALT-2026-00893,19,Cuddalore,OFFICER-TN-136,2025-12-20 09:43:32,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,LOW
TCK-2026-00178,ALT-2026-01025,37,Tirupathur,OFFICER-TN-160,2026-03-07 21:49:47,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,LOW
TCK-2026-00179,ALT-2026-00153,4,Salem,OFFICER-TN-169,2025-08-18 23:49:44,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,LOW
TCK-2026-00180,ALT-2026-00639,33,Thiruvarur,OFFICER-TN-134,2025-08-28 10:53:55,IMMEDIATE_PATROL_DISPATCH,CLOSED,MEDIUM
TCK-2026-00181,ALT-2026-00344,34,Nagapattinam,OFFICER-TN-157,2025-01-16 15:40:37,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,LOW
TCK-2026-00182,ALT-2026-00257,5,Tiruchirappalli,OFFICER-TN-130,2025-04-11 06:19:03,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,LOW
TCK-2026-00183,ALT-2026-00589,33,Thiruvarur,OFFICER-TN-178,2026-05-27 13:48:38,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,MEDIUM
TCK-2026-00184,ALT-2026-00763,4,Salem,OFFICER-TN-150,2026-05-20 08:30:12,IMMEDIATE_PATROL_DISPATCH,OPEN,HIGH
TCK-2026-00185,ALT-2026-00836,12,Thanjavur,OFFICER-TN-106,2025-01-27 08:45:06,HUMAN_INTELLIGENCE_INSPECTION,OPEN,LOW
TCK-2026-00186,ALT-2026-00318,16,Kancheepuram,OFFICER-TN-181,2025-04-23 13:17:43,INTER_AGENCY_COORDINATION,IN_PROGRESS,HIGH
TCK-2026-00187,ALT-2026-00140,21,Kallakurichi,OFFICER-TN-102,2026-01-10 15:03:49,INTER_AGENCY_COORDINATION,CLOSED,LOW
TCK-2026-00188,ALT-2026-00963,13,Thoothukudi,OFFICER-TN-179,2026-06-04 05:04:34,IMMEDIATE_PATROL_DISPATCH,OPEN,MEDIUM
TCK-2026-00189,ALT-2026-00501,38,Tiruvannamalai,OFFICER-TN-128,2026-04-10 05:48:49,INTER_AGENCY_COORDINATION,ESCALATED,MEDIUM
TCK-2026-00190,ALT-2026-00878,13,Thoothukudi,OFFICER-TN-176,2025-11-26 13:59:23,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,LOW
TCK-2026-00191,ALT-2026-00019,21,Kallakurichi,OFFICER-TN-191,2025-06-16 03:45:09,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,LOW
TCK-2026-00192,ALT-2026-00174,6,Tirunelveli,OFFICER-TN-190,2025-08-25 06:42:00,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,HIGH
TCK-2026-00193,ALT-2026-00969,33,Thiruvarur,OFFICER-TN-131,2026-02-12 03:17:05,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,HIGH
TCK-2026-00194,ALT-2026-00973,15,Tenkasi,OFFICER-TN-178,2025-07-08 00:45:05,INTER_AGENCY_COORDINATION,IN_PROGRESS,LOW
TCK-2026-00195,ALT-2026-00157,3,Madurai,OFFICER-TN-157,2025-12-25 07:08:56,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,HIGH
TCK-2026-00196,ALT-2026-00712,15,Tenkasi,OFFICER-TN-188,2026-07-13 13:57:55,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,HIGH
TCK-2026-00197,ALT-2026-00936,36,Ranipet,OFFICER-TN-138,2025-01-21 20:11:46,HUMAN_INTELLIGENCE_INSPECTION,OPEN,LOW
TCK-2026-00198,ALT-2026-00639,37,Tirupathur,OFFICER-TN-150,2025-11-08 07:12:08,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,MEDIUM
TCK-2026-00199,ALT-2026-00797,9,Vellore,OFFICER-TN-195,2025-11-22 03:08:46,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,LOW
TCK-2026-00200,ALT-2026-00516,23,Namakkal,OFFICER-TN-123,2025-02-15 10:06:08,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,MEDIUM
TCK-2026-00201,ALT-2026-00461,24,Nilgiris,OFFICER-TN-153,2026-06-02 20:30:55,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,HIGH
TCK-2026-00202,ALT-2026-00776,15,Tenkasi,OFFICER-TN-102,2026-07-29 17:07:50,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,LOW
TCK-2026-00203,ALT-2026-00344,4,Salem,OFFICER-TN-116,2026-07-10 00:57:53,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,LOW
TCK-2026-00204,ALT-2026-00856,37,Tirupathur,OFFICER-TN-194,2026-05-15 17:00:17,IMMEDIATE_PATROL_DISPATCH,OPEN,MEDIUM
TCK-2026-00205,ALT-2026-01045,16,Kancheepuram,OFFICER-TN-147,2025-06-27 07:04:57,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,LOW
TCK-2026-00206,ALT-2026-00735,1,Chennai,OFFICER-TN-185,2025-02-08 23:42:23,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,MEDIUM
TCK-2026-00207,ALT-2026-00328,33,Thiruvarur,OFFICER-TN-188,2026-02-07 22:02:00,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,MEDIUM
TCK-2026-00208,ALT-2026-00007,34,Nagapattinam,OFFICER-TN-107,2026-02-27 14:40:40,HUMAN_INTELLIGENCE_INSPECTION,OPEN,HIGH
TCK-2026-00209,ALT-2026-00722,4,Salem,OFFICER-TN-175,2025-04-06 08:35:29,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,HIGH
TCK-2026-00210,ALT-2026-00504,35,Mayiladuthurai,OFFICER-TN-125,2025-06-11 09:05:05,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,MEDIUM
TCK-2026-00211,ALT-2026-00452,8,Tiruppur,OFFICER-TN-155,2026-07-21 16:20:46,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,LOW
TCK-2026-00212,ALT-2026-00765,9,Vellore,OFFICER-TN-157,2025-12-15 01:42:55,INTER_AGENCY_COORDINATION,CLOSED,MEDIUM
TCK-2026-00213,ALT-2026-00448,38,Tiruvannamalai,OFFICER-TN-167,2025-01-26 13:58:35,INTER_AGENCY_COORDINATION,CLOSED,MEDIUM
TCK-2026-00214,ALT-2026-00148,26,Ariyalur,OFFICER-TN-177,2025-10-17 02:09:09,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,HIGH
TCK-2026-00215,ALT-2026-00179,36,Ranipet,OFFICER-TN-105,2025-02-10 15:08:00,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,LOW
TCK-2026-00216,ALT-2026-00388,33,Thiruvarur,OFFICER-TN-147,2026-05-02 18:45:25,INTER_AGENCY_COORDINATION,CLOSED,HIGH
TCK-2026-00217,ALT-2026-00255,19,Cuddalore,OFFICER-TN-161,2026-04-30 21:43:15,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,MEDIUM
TCK-2026-00218,ALT-2026-00142,35,Mayiladuthurai,OFFICER-TN-134,2025-08-17 22:24:15,IMMEDIATE_PATROL_DISPATCH,CLOSED,HIGH
TCK-2026-00219,ALT-2026-00689,24,Nilgiris,OFFICER-TN-152,2025-12-27 20:24:11,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,LOW
TCK-2026-00220,ALT-2026-00976,25,Karur,OFFICER-TN-157,2025-07-05 05:47:09,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,LOW
TCK-2026-00221,ALT-2026-00211,2,Coimbatore,OFFICER-TN-111,2026-03-03 03:53:13,INTER_AGENCY_COORDINATION,CLOSED,LOW
TCK-2026-00222,ALT-2026-00733,4,Salem,OFFICER-TN-129,2026-03-06 14:17:24,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,HIGH
TCK-2026-00223,ALT-2026-00491,11,Dindigul,OFFICER-TN-143,2026-07-18 15:47:43,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,LOW
TCK-2026-00224,ALT-2026-00781,35,Mayiladuthurai,OFFICER-TN-195,2025-03-20 03:52:47,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,LOW
TCK-2026-00225,ALT-2026-00987,32,Theni,OFFICER-TN-117,2026-07-18 14:22:48,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,LOW
TCK-2026-00226,ALT-2026-00239,8,Tiruppur,OFFICER-TN-143,2026-05-08 23:42:01,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,LOW
TCK-2026-00227,ALT-2026-00674,25,Karur,OFFICER-TN-141,2026-05-30 11:17:33,INTER_AGENCY_COORDINATION,CLOSED,HIGH
TCK-2026-00228,ALT-2026-00691,4,Salem,OFFICER-TN-116,2025-08-19 20:15:14,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,LOW
TCK-2026-00229,ALT-2026-00618,29,Sivaganga,OFFICER-TN-154,2025-04-25 05:47:20,IMMEDIATE_PATROL_DISPATCH,CLOSED,MEDIUM
TCK-2026-00230,ALT-2026-00873,20,Viluppuram,OFFICER-TN-136,2025-03-18 14:17:29,INTER_AGENCY_COORDINATION,CLOSED,MEDIUM
TCK-2026-00231,ALT-2026-00941,14,Kanniyakumari,OFFICER-TN-179,2026-03-09 11:38:42,INTER_AGENCY_COORDINATION,ESCALATED,LOW
TCK-2026-00232,ALT-2026-00061,14,Kanniyakumari,OFFICER-TN-195,2025-11-18 22:29:24,HUMAN_INTELLIGENCE_INSPECTION,OPEN,MEDIUM
TCK-2026-00233,ALT-2026-00727,28,Pudukkottai,OFFICER-TN-151,2026-03-15 19:44:22,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,LOW
TCK-2026-00234,ALT-2026-00424,38,Tiruvannamalai,OFFICER-TN-166,2025-04-14 00:30:48,INTER_AGENCY_COORDINATION,IN_PROGRESS,LOW
TCK-2026-00235,ALT-2026-00385,29,Sivaganga,OFFICER-TN-195,2026-04-30 02:22:17,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,MEDIUM
TCK-2026-00236,ALT-2026-00076,19,Cuddalore,OFFICER-TN-176,2025-04-25 20:25:02,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,HIGH
TCK-2026-00237,ALT-2026-00221,7,Erode,OFFICER-TN-187,2025-11-19 23:09:51,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,MEDIUM
TCK-2026-00238,ALT-2026-00423,28,Pudukkottai,OFFICER-TN-191,2025-09-04 21:51:33,INTER_AGENCY_COORDINATION,IN_PROGRESS,HIGH
TCK-2026-00239,ALT-2026-00884,15,Tenkasi,OFFICER-TN-178,2025-08-04 05:48:25,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,HIGH
TCK-2026-00240,ALT-2026-00119,22,Dharmapuri,OFFICER-TN-175,2025-05-29 09:46:11,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,LOW
TCK-2026-00241,ALT-2026-00534,35,Mayiladuthurai,OFFICER-TN-120,2026-02-10 15:17:53,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,HIGH
TCK-2026-00242,ALT-2026-00161,35,Mayiladuthurai,OFFICER-TN-125,2025-03-21 21:49:50,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,MEDIUM
TCK-2026-00243,ALT-2026-00212,23,Namakkal,OFFICER-TN-124,2025-09-16 15:41:25,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,MEDIUM
TCK-2026-00244,ALT-2026-00846,18,Tiruvallur,OFFICER-TN-124,2025-07-27 20:20:36,INTER_AGENCY_COORDINATION,CLOSED,HIGH
TCK-2026-00245,ALT-2026-00287,19,Cuddalore,OFFICER-TN-182,2025-10-20 09:04:33,IMMEDIATE_PATROL_DISPATCH,ESCALATED,MEDIUM
TCK-2026-00246,ALT-2026-01029,2,Coimbatore,OFFICER-TN-174,2026-02-01 14:20:06,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,MEDIUM
TCK-2026-00247,ALT-2026-00939,24,Nilgiris,OFFICER-TN-197,2025-03-26 07:38:16,IMMEDIATE_PATROL_DISPATCH,OPEN,LOW
TCK-2026-00248,ALT-2026-00346,14,Kanniyakumari,OFFICER-TN-118,2026-01-30 12:26:07,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,HIGH
TCK-2026-00249,ALT-2026-00246,37,Tirupathur,OFFICER-TN-166,2025-09-22 05:39:27,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,HIGH
TCK-2026-00250,ALT-2026-00740,37,Tirupathur,OFFICER-TN-182,2025-06-30 12:11:10,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,HIGH
TCK-2026-00251,ALT-2026-00161,22,Dharmapuri,OFFICER-TN-125,2026-03-04 20:08:03,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,LOW
TCK-2026-00252,ALT-2026-00681,7,Erode,OFFICER-TN-163,2026-01-13 05:19:13,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,MEDIUM
TCK-2026-00253,ALT-2026-00282,37,Tirupathur,OFFICER-TN-180,2025-06-12 19:32:05,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,MEDIUM
TCK-2026-00254,ALT-2026-00837,19,Cuddalore,OFFICER-TN-137,2025-02-22 23:51:25,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,MEDIUM
TCK-2026-00255,ALT-2026-00442,26,Ariyalur,OFFICER-TN-150,2026-07-08 17:12:08,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,LOW
TCK-2026-00256,ALT-2026-00839,36,Ranipet,OFFICER-TN-149,2025-02-23 14:16:48,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,LOW
TCK-2026-00257,ALT-2026-00296,15,Tenkasi,OFFICER-TN-144,2025-06-10 17:31:19,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,MEDIUM
TCK-2026-00258,ALT-2026-00807,9,Vellore,OFFICER-TN-121,2026-03-05 17:41:14,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,HIGH
TCK-2026-00259,ALT-2026-00821,6,Tirunelveli,OFFICER-TN-112,2026-01-10 00:52:34,INTER_AGENCY_COORDINATION,ESCALATED,HIGH
TCK-2026-00260,ALT-2026-00749,10,Krishnagiri,OFFICER-TN-128,2026-06-20 04:34:23,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,LOW
TCK-2026-00261,ALT-2026-00181,16,Kancheepuram,OFFICER-TN-159,2026-04-13 08:18:44,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,LOW
TCK-2026-00262,ALT-2026-00159,1,Chennai,OFFICER-TN-127,2026-04-05 15:56:41,INTER_AGENCY_COORDINATION,IN_PROGRESS,MEDIUM
TCK-2026-00263,ALT-2026-00205,24,Nilgiris,OFFICER-TN-127,2025-08-09 18:14:32,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,HIGH
TCK-2026-00264,ALT-2026-00856,9,Vellore,OFFICER-TN-131,2026-05-25 04:26:06,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,HIGH
TCK-2026-00265,ALT-2026-00025,31,Virudhunagar,OFFICER-TN-181,2025-05-09 14:26:58,IMMEDIATE_PATROL_DISPATCH,CLOSED,LOW
TCK-2026-00266,ALT-2026-00959,31,Virudhunagar,OFFICER-TN-129,2026-05-15 18:18:31,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,MEDIUM
TCK-2026-00267,ALT-2026-00726,18,Tiruvallur,OFFICER-TN-120,2025-04-08 00:54:33,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,MEDIUM
TCK-2026-00268,ALT-2026-01030,12,Thanjavur,OFFICER-TN-117,2025-05-03 18:09:34,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,HIGH
TCK-2026-00269,ALT-2026-00074,12,Thanjavur,OFFICER-TN-187,2026-05-24 03:52:27,IMMEDIATE_PATROL_DISPATCH,OPEN,LOW
TCK-2026-00270,ALT-2026-00787,38,Tiruvannamalai,OFFICER-TN-143,2026-06-14 00:17:11,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,LOW
TCK-2026-00271,ALT-2026-00436,19,Cuddalore,OFFICER-TN-144,2026-02-24 04:07:06,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,HIGH
TCK-2026-00272,ALT-2026-00197,12,Thanjavur,OFFICER-TN-144,2025-08-12 01:57:41,IMMEDIATE_PATROL_DISPATCH,ESCALATED,LOW
TCK-2026-00273,ALT-2026-00579,6,Tirunelveli,OFFICER-TN-105,2025-12-22 14:20:42,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,HIGH
TCK-2026-00274,ALT-2026-00082,24,Nilgiris,OFFICER-TN-171,2025-06-05 13:07:17,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,HIGH
TCK-2026-00275,ALT-2026-00389,12,Thanjavur,OFFICER-TN-167,2025-12-08 21:52:04,IMMEDIATE_PATROL_DISPATCH,CLOSED,LOW
TCK-2026-00276,ALT-2026-00081,12,Thanjavur,OFFICER-TN-198,2025-11-14 07:19:14,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,LOW
TCK-2026-00277,ALT-2026-00681,9,Vellore,OFFICER-TN-160,2025-10-01 07:49:44,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,LOW
TCK-2026-00278,ALT-2026-00683,6,Tirunelveli,OFFICER-TN-152,2026-06-11 10:22:54,IMMEDIATE_PATROL_DISPATCH,OPEN,HIGH
TCK-2026-00279,ALT-2026-00838,14,Kanniyakumari,OFFICER-TN-108,2025-01-24 10:38:38,IMMEDIATE_PATROL_DISPATCH,OPEN,MEDIUM
TCK-2026-00280,ALT-2026-00191,33,Thiruvarur,OFFICER-TN-137,2025-10-24 00:17:01,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,LOW
TCK-2026-00281,ALT-2026-00422,13,Thoothukudi,OFFICER-TN-188,2026-06-09 16:53:14,INTER_AGENCY_COORDINATION,IN_PROGRESS,MEDIUM
TCK-2026-00282,ALT-2026-00953,21,Kallakurichi,OFFICER-TN-183,2026-04-12 06:39:15,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,MEDIUM
TCK-2026-00283,ALT-2026-00742,12,Thanjavur,OFFICER-TN-170,2026-01-30 23:25:36,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,MEDIUM
TCK-2026-00284,ALT-2026-00837,8,Tiruppur,OFFICER-TN-180,2025-08-29 19:06:48,HUMAN_INTELLIGENCE_INSPECTION,OPEN,HIGH
TCK-2026-00285,ALT-2026-00221,19,Cuddalore,OFFICER-TN-153,2026-02-02 11:32:08,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,LOW
TCK-2026-00286,ALT-2026-00541,34,Nagapattinam,OFFICER-TN-177,2025-03-17 00:13:03,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,HIGH
TCK-2026-00287,ALT-2026-00172,30,Ramanathapuram,OFFICER-TN-135,2026-03-31 07:48:20,IMMEDIATE_PATROL_DISPATCH,ESCALATED,MEDIUM
TCK-2026-00288,ALT-2026-01035,15,Tenkasi,OFFICER-TN-141,2025-04-18 11:14:04,INTER_AGENCY_COORDINATION,OPEN,LOW
TCK-2026-00289,ALT-2026-00382,6,Tirunelveli,OFFICER-TN-104,2025-08-24 17:39:40,INTER_AGENCY_COORDINATION,IN_PROGRESS,LOW
TCK-2026-00290,ALT-2026-00490,6,Tirunelveli,OFFICER-TN-131,2025-07-23 09:18:37,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,HIGH
TCK-2026-00291,ALT-2026-00516,36,Ranipet,OFFICER-TN-108,2026-01-09 02:36:16,HUMAN_INTELLIGENCE_INSPECTION,OPEN,LOW
TCK-2026-00292,ALT-2026-00934,23,Namakkal,OFFICER-TN-121,2025-01-27 19:18:35,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,MEDIUM
TCK-2026-00293,ALT-2026-00794,8,Tiruppur,OFFICER-TN-114,2025-01-19 08:53:27,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,MEDIUM
TCK-2026-00294,ALT-2026-00738,38,Tiruvannamalai,OFFICER-TN-174,2025-05-15 13:05:18,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,LOW
TCK-2026-00295,ALT-2026-00347,18,Tiruvallur,OFFICER-TN-174,2025-09-02 16:57:07,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,LOW
TCK-2026-00296,ALT-2026-00515,19,Cuddalore,OFFICER-TN-132,2026-07-12 19:05:00,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,HIGH
TCK-2026-00297,ALT-2026-00879,22,Dharmapuri,OFFICER-TN-153,2025-04-26 20:30:39,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,HIGH
TCK-2026-00298,ALT-2026-00531,38,Tiruvannamalai,OFFICER-TN-134,2026-01-24 11:35:26,INTER_AGENCY_COORDINATION,IN_PROGRESS,HIGH
TCK-2026-00299,ALT-2026-00286,26,Ariyalur,OFFICER-TN-167,2025-08-27 16:17:24,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,LOW
TCK-2026-00300,ALT-2026-00534,18,Tiruvallur,OFFICER-TN-130,2026-05-27 00:25:47,IMMEDIATE_PATROL_DISPATCH,CLOSED,HIGH
TCK-2026-00301,ALT-2026-00769,7,Erode,OFFICER-TN-104,2026-02-06 08:15:49,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,LOW
TCK-2026-00302,ALT-2026-00417,22,Dharmapuri,OFFICER-TN-138,2025-05-11 16:40:44,IMMEDIATE_PATROL_DISPATCH,ESCALATED,LOW
TCK-2026-00303,ALT-2026-00372,8,Tiruppur,OFFICER-TN-111,2026-05-16 02:36:22,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,LOW
TCK-2026-00304,ALT-2026-00550,12,Thanjavur,OFFICER-TN-106,2025-07-27 03:39:58,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,LOW
TCK-2026-00305,ALT-2026-00174,37,Tirupathur,OFFICER-TN-193,2026-02-01 20:53:33,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,MEDIUM
TCK-2026-00306,ALT-2026-00622,8,Tiruppur,OFFICER-TN-107,2026-05-22 21:32:15,INTER_AGENCY_COORDINATION,ESCALATED,MEDIUM
TCK-2026-00307,ALT-2026-00842,37,Tirupathur,OFFICER-TN-164,2025-08-28 19:03:49,HUMAN_INTELLIGENCE_INSPECTION,OPEN,LOW
TCK-2026-00308,ALT-2026-00977,2,Coimbatore,OFFICER-TN-187,2025-09-23 10:12:42,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,MEDIUM
TCK-2026-00309,ALT-2026-00355,31,Virudhunagar,OFFICER-TN-140,2026-07-26 09:20:59,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,HIGH
TCK-2026-00310,ALT-2026-00888,20,Viluppuram,OFFICER-TN-132,2025-11-06 13:54:37,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,HIGH
TCK-2026-00311,ALT-2026-00789,9,Vellore,OFFICER-TN-188,2025-08-16 08:31:45,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,LOW
TCK-2026-00312,ALT-2026-00372,2,Coimbatore,OFFICER-TN-144,2025-12-19 13:16:11,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,HIGH
TCK-2026-00313,ALT-2026-00318,33,Thiruvarur,OFFICER-TN-166,2025-06-19 10:45:51,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,MEDIUM
TCK-2026-00314,ALT-2026-00963,23,Namakkal,OFFICER-TN-130,2026-02-12 04:16:43,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,LOW
