forecast_id,district_id,district_name,generated_at,forecast_horizon,forecast_risk_level,forecast_confidence,primary_factor,model_version,safeguard_disclaimer
FC-HIST-00297,16,Kancheepuram,2026-02-15 09:07:50,30_DAY_PREVENTIVE_ATTENTION,WATCH,72,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00298,25,Karur,2025-09-17 04:24:55,30_DAY_PREVENTIVE_ATTENTION,LOW,60,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00299,37,Tirupathur,2025-07-08 06:44:52,90_DAY_PREVENTIVE_ATTENTION,WATCH,67,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00300,6,Tirunelveli,2024-12-05 06:25:23,90_DAY_PREVENTIVE_ATTENTION,WATCH,72,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00301,12,Thanjavur,2024-12-13 18:09:23,90_DAY_PREVENTIVE_ATTENTION,LOW,64,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00302,2,Coimbatore,2026-08-04 20:28:49,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,88,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00303,16,Kancheepuram,2024-12-08 14:36:02,90_DAY_PREVENTIVE_ATTENTION,WATCH,72,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00304,26,Ariyalur,2026-01-20 07:03:50,90_DAY_PREVENTIVE_ATTENTION,INSUFFICIENT_DATA,42,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00305,24,Nilgiris,2026-02-26 23:50:57,90_DAY_PREVENTIVE_ATTENTION,WATCH,74,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00306,23,Namakkal,2026-04-25 03:39:29,30_DAY_PREVENTIVE_ATTENTION,WATCH,68,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00307,22,Dharmapuri,2025-11-25 10:33:14,30_DAY_PREVENTIVE_ATTENTION,WATCH,66,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00308,34,Nagapattinam,2024-10-14 03:42:34,90_DAY_PREVENTIVE_ATTENTION,WATCH,68,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00309,11,Dindigul,2025-03-12 18:23:23,30_DAY_PREVENTIVE_ATTENTION,WATCH,68,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00310,25,Karur,2024-10-02 10:59:25,90_DAY_PREVENTIVE_ATTENTION,LOW,60,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00311,35,Mayiladuthurai,2026-07-06 06:17:38,90_DAY_PREVENTIVE_ATTENTION,LOW,58,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00312,21,Kallakurichi,2024-09-22 13:18:59,30_DAY_PREVENTIVE_ATTENTION,LOW,58,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00313,33,Thiruvarur,2025-06-13 02:23:32,30_DAY_PREVENTIVE_ATTENTION,LOW,56,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00314,5,Tiruchirappalli,2025-04-07 23:18:38,90_DAY_PREVENTIVE_ATTENTION,WATCH,74,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00315,27,Perambalur,2025-10-20 05:25:56,90_DAY_PREVENTIVE_ATTENTION,INSUFFICIENT_DATA,44,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00316,23,Namakkal,2025-09-29 03:08:50,30_DAY_PREVENTIVE_ATTENTION,WATCH,68,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00317,15,Tenkasi,2025-10-05 17:26:02,90_DAY_PREVENTIVE_ATTENTION,WATCH,68,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00318,3,Madurai,2026-03-04 03:38:52,30_DAY_PREVENTIVE_ATTENTION,INCREASING,78,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00319,12,Thanjavur,2025-10-13 00:53:07,30_DAY_PREVENTIVE_ATTENTION,LOW,64,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00320,4,Salem,2024-12-17 04:15:14,30_DAY_PREVENTIVE_ATTENTION,INCREASING,82,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00321,18,Tiruvallur,2026-04-19 03:50:38,90_DAY_PREVENTIVE_ATTENTION,INCREASING,80,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00322,27,Perambalur,2025-04-27 11:52:00,30_DAY_PREVENTIVE_ATTENTION,INSUFFICIENT_DATA,44,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00323,36,Ranipet,2024-11-04 17:54:10,90_DAY_PREVENTIVE_ATTENTION,WATCH,72,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00324,11,Dindigul,2025-11-12 17:00:22,30_DAY_PREVENTIVE_ATTENTION,WATCH,68,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00325,9,Vellore,2026-06-11 17:31:09,90_DAY_PREVENTIVE_ATTENTION,INCREASING,76,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00326,8,Tiruppur,2024-10-07 02:38:38,90_DAY_PREVENTIVE_ATTENTION,INCREASING,80,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00327,19,Cuddalore,2025-12-16 01:25:05,30_DAY_PREVENTIVE_ATTENTION,LOW,62,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00328,16,Kancheepuram,2025-04-30 17:14:32,30_DAY_PREVENTIVE_ATTENTION,WATCH,72,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00329,18,Tiruvallur,2024-10-31 07:18:51,30_DAY_PREVENTIVE_ATTENTION,INCREASING,80,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00330,10,Krishnagiri,2026-06-04 02:49:29,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,85,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00331,31,Virudhunagar,2025-04-06 17:29:27,90_DAY_PREVENTIVE_ATTENTION,WATCH,69,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00332,20,Viluppuram,2026-02-08 16:18:12,30_DAY_PREVENTIVE_ATTENTION,WATCH,65,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00333,25,Karur,2025-09-22 12:26:39,30_DAY_PREVENTIVE_ATTENTION,LOW,60,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00334,34,Nagapattinam,2024-10-11 01:55:04,90_DAY_PREVENTIVE_ATTENTION,WATCH,68,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00335,14,Kanniyakumari,2025-02-24 09:46:01,30_DAY_PREVENTIVE_ATTENTION,WATCH,70,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00336,37,Tirupathur,2025-09-10 08:15:57,30_DAY_PREVENTIVE_ATTENTION,WATCH,67,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00337,14,Kanniyakumari,2025-01-19 21:11:30,90_DAY_PREVENTIVE_ATTENTION,WATCH,70,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00338,31,Virudhunagar,2025-11-23 11:28:03,90_DAY_PREVENTIVE_ATTENTION,WATCH,69,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00339,32,Theni,2025-07-03 19:14:19,90_DAY_PREVENTIVE_ATTENTION,INCREASING,73,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00340,31,Virudhunagar,2025-07-26 08:34:01,90_DAY_PREVENTIVE_ATTENTION,WATCH,69,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00341,17,Chengalpattu,2025-01-05 09:42:55,30_DAY_PREVENTIVE_ATTENTION,INCREASING,78,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00342,24,Nilgiris,2025-12-29 12:23:33,90_DAY_PREVENTIVE_ATTENTION,WATCH,74,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00343,23,Namakkal,2025-07-09 00:23:49,90_DAY_PREVENTIVE_ATTENTION,WATCH,68,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00344,17,Chengalpattu,2025-04-21 00:14:37,30_DAY_PREVENTIVE_ATTENTION,INCREASING,78,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00345,1,Chennai,2026-02-02 16:09:11,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,84,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00346,20,Viluppuram,2026-08-07 12:53:49,90_DAY_PREVENTIVE_ATTENTION,WATCH,65,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00347,35,Mayiladuthurai,2025-09-22 12:58:49,30_DAY_PREVENTIVE_ATTENTION,LOW,58,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00348,37,Tirupathur,2026-02-02 23:49:04,90_DAY_PREVENTIVE_ATTENTION,WATCH,67,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00349,20,Viluppuram,2025-07-10 04:04:43,90_DAY_PREVENTIVE_ATTENTION,WATCH,65,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00350,34,Nagapattinam,2024-10-26 17:30:06,30_DAY_PREVENTIVE_ATTENTION,WATCH,68,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00351,15,Tenkasi,2026-02-22 06:16:36,90_DAY_PREVENTIVE_ATTENTION,WATCH,68,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00352,2,Coimbatore,2025-06-20 06:41:32,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,88,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00353,28,Pudukkottai,2025-05-02 17:29:50,90_DAY_PREVENTIVE_ATTENTION,LOW,61,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00354,10,Krishnagiri,2025-08-18 17:58:18,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,85,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00355,35,Mayiladuthurai,2025-07-19 09:45:49,90_DAY_PREVENTIVE_ATTENTION,LOW,58,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00356,19,Cuddalore,2026-05-26 23:35:42,30_DAY_PREVENTIVE_ATTENTION,LOW,62,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00357,31,Virudhunagar,2026-05-23 12:28:29,90_DAY_PREVENTIVE_ATTENTION,WATCH,69,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00358,6,Tirunelveli,2025-02-26 14:20:23,30_DAY_PREVENTIVE_ATTENTION,WATCH,72,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00359,1,Chennai,2025-11-25 04:10:41,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,84,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00360,24,Nilgiris,2026-06-09 07:26:33,30_DAY_PREVENTIVE_ATTENTION,WATCH,74,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00361,37,Tirupathur,2024-12-15 08:02:11,90_DAY_PREVENTIVE_ATTENTION,WATCH,67,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00362,1,Chennai,2025-03-25 12:45:47,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,84,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00363,21,Kallakurichi,2026-04-02 09:07:58,30_DAY_PREVENTIVE_ATTENTION,LOW,58,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00364,11,Dindigul,2026-04-10 14:47:49,90_DAY_PREVENTIVE_ATTENTION,WATCH,68,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00365,29,Sivaganga,2025-10-31 06:21:20,30_DAY_PREVENTIVE_ATTENTION,LOW,59,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00366,35,Mayiladuthurai,2025-01-08 06:58:42,90_DAY_PREVENTIVE_ATTENTION,LOW,58,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00367,11,Dindigul,2025-04-19 14:03:08,30_DAY_PREVENTIVE_ATTENTION,WATCH,68,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00368,33,Thiruvarur,2024-10-02 00:56:27,30_DAY_PREVENTIVE_ATTENTION,LOW,56,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00369,13,Thoothukudi,2025-03-09 15:28:09,90_DAY_PREVENTIVE_ATTENTION,INCREASING,86,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00370,29,Sivaganga,2026-01-18 16:01:48,90_DAY_PREVENTIVE_ATTENTION,LOW,59,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00371,28,Pudukkottai,2025-01-28 18:26:01,30_DAY_PREVENTIVE_ATTENTION,LOW,61,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00372,36,Ranipet,2026-07-05 02:16:14,90_DAY_PREVENTIVE_ATTENTION,WATCH,72,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00373,9,Vellore,2026-02-28 22:17:15,90_DAY_PREVENTIVE_ATTENTION,INCREASING,76,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00374,20,Viluppuram,2026-01-04 23:15:20,30_DAY_PREVENTIVE_ATTENTION,WATCH,65,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00375,1,Chennai,2025-07-30 22:17:50,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,84,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00376,11,Dindigul,2025-10-03 15:09:57,30_DAY_PREVENTIVE_ATTENTION,WATCH,68,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00377,25,Karur,2025-01-26 22:08:21,90_DAY_PREVENTIVE_ATTENTION,LOW,60,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00378,26,Ariyalur,2024-11-26 23:51:36,90_DAY_PREVENTIVE_ATTENTION,INSUFFICIENT_DATA,42,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00379,1,Chennai,2026-03-21 18:15:50,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,84,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00380,16,Kancheepuram,2026-07-03 21:51:44,90_DAY_PREVENTIVE_ATTENTION,WATCH,72,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00381,11,Dindigul,2025-03-22 03:14:56,30_DAY_PREVENTIVE_ATTENTION,WATCH,68,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00382,14,Kanniyakumari,2024-10-18 19:14:47,30_DAY_PREVENTIVE_ATTENTION,WATCH,70,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00383,26,Ariyalur,2026-01-23 00:29:08,90_DAY_PREVENTIVE_ATTENTION,INSUFFICIENT_DATA,42,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00384,38,Tiruvannamalai,2025-08-15 08:50:03,90_DAY_PREVENTIVE_ATTENTION,WATCH,70,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00385,22,Dharmapuri,2026-06-27 22:14:06,30_DAY_PREVENTIVE_ATTENTION,WATCH,66,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00386,12,Thanjavur,2026-01-21 20:29:21,30_DAY_PREVENTIVE_ATTENTION,LOW,64,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00387,26,Ariyalur,2025-06-28 04:20:15,30_DAY_PREVENTIVE_ATTENTION,INSUFFICIENT_DATA,42,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00388,30,Ramanathapuram,2025-01-04 14:48:58,30_DAY_PREVENTIVE_ATTENTION,WATCH,71,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00389,29,Sivaganga,2024-12-20 16:01:19,90_DAY_PREVENTIVE_ATTENTION,LOW,59,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00390,16,Kancheepuram,2026-01-09 11:23:46,90_DAY_PREVENTIVE_ATTENTION,WATCH,72,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00391,35,Mayiladuthurai,2024-12-09 02:40:06,90_DAY_PREVENTIVE_ATTENTION,LOW,58,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00392,32,Theni,2024-11-10 03:30:17,90_DAY_PREVENTIVE_ATTENTION,INCREASING,73,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00393,18,Tiruvallur,2025-06-14 07:40:44,90_DAY_PREVENTIVE_ATTENTION,INCREASING,80,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00394,33,Thiruvarur,2026-05-15 18:41:41,30_DAY_PREVENTIVE_ATTENTION,LOW,56,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00395,18,Tiruvallur,2025-12-25 11:35:38,30_DAY_PREVENTIVE_ATTENTION,INCREASING,80,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00396,33,Thiruvarur,2025-04-29 17:58:13,30_DAY_PREVENTIVE_ATTENTION,LOW,56,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00397,5,Tiruchirappalli,2026-04-28 09:53:36,90_DAY_PREVENTIVE_ATTENTION,WATCH,74,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00398,24,Nilgiris,2024-10-27 22:29:38,90_DAY_PREVENTIVE_ATTENTION,WATCH,74,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00399,14,Kanniyakumari,2025-12-16 09:29:28,90_DAY_PREVENTIVE_ATTENTION,WATCH,70,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00400,12,Thanjavur,2025-02-18 08:33:55,90_DAY_PREVENTIVE_ATTENTION,LOW,64,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
