observation_id,corridor_id,corridor_name,observation_timestamp,trigger_telemetry,association_trend,confidence_score,disclaimer_label
OBS-CORR-00309,2,Attibele - Hosur - Krishnagiri Axis,2026-02-15 10:38:09,GPS_CORRELATED_TIP,STABLE,83,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00310,1,Walayar - Coimbatore - Salem Corridor,2026-05-27 08:15:15,GPS_CORRELATED_TIP,NEWLY_EMERGING,82,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00311,5,Madurai - Thoothukudi Maritime Axis,2025-05-19 08:28:49,CHECKPOST_ANOMALY_HOLD,WEAKENING,78,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00312,4,Puliyarai - Tenkasi - Madurai Highway,2024-10-14 09:23:36,GPS_CORRELATED_TIP,STABLE,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00313,2,Attibele - Hosur - Krishnagiri Axis,2025-04-01 02:11:35,GPS_CORRELATED_TIP,WEAKENING,84,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00314,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-08-01 08:28:52,FREIGHT_LOGISTICS_SCAN,NEWLY_EMERGING,86,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00315,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-07-31 19:45:44,FREIGHT_LOGISTICS_SCAN,WEAKENING,90,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00316,8,Chennai - Chengalpattu - Viluppuram Corridor,2025-07-19 16:21:28,LATE_NIGHT_TRANSIT_SPIKE,NEWLY_EMERGING,85,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00317,6,Salem - Namakkal - Karur Axis,2026-03-23 15:23:47,LATE_NIGHT_TRANSIT_SPIKE,STRENGTHENING,85,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00318,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-12-15 20:00:39,FREIGHT_LOGISTICS_SCAN,STRENGTHENING,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00319,6,Salem - Namakkal - Karur Axis,2026-05-15 17:51:19,FREIGHT_LOGISTICS_SCAN,STABLE,95,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00320,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-11-23 09:55:08,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,91,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00321,5,Madurai - Thoothukudi Maritime Axis,2026-07-18 09:23:41,FREIGHT_LOGISTICS_SCAN,WEAKENING,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00322,8,Chennai - Chengalpattu - Viluppuram Corridor,2025-02-08 01:22:04,CHECKPOST_ANOMALY_HOLD,NEWLY_EMERGING,83,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00323,5,Madurai - Thoothukudi Maritime Axis,2025-12-07 22:22:14,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,79,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00324,3,Chittoor - Tiruvallur - Chennai Port Gateway,2026-03-20 17:32:12,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,91,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00325,2,Attibele - Hosur - Krishnagiri Axis,2026-05-27 14:40:46,FREIGHT_LOGISTICS_SCAN,NEWLY_EMERGING,95,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00326,2,Attibele - Hosur - Krishnagiri Axis,2025-01-07 00:45:16,GPS_CORRELATED_TIP,STRENGTHENING,84,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00327,7,Coimbatore - Tiruppur - Erode Industrial Route,2026-07-14 09:51:04,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,89,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00328,3,Chittoor - Tiruvallur - Chennai Port Gateway,2026-02-26 21:33:04,GPS_CORRELATED_TIP,NEWLY_EMERGING,79,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00329,7,Coimbatore - Tiruppur - Erode Industrial Route,2026-05-18 08:12:18,FREIGHT_LOGISTICS_SCAN,NEWLY_EMERGING,93,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00330,1,Walayar - Coimbatore - Salem Corridor,2026-06-02 04:07:10,LATE_NIGHT_TRANSIT_SPIKE,STABLE,95,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00331,5,Madurai - Thoothukudi Maritime Axis,2025-06-25 21:20:22,CHECKPOST_ANOMALY_HOLD,NEWLY_EMERGING,86,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00332,2,Attibele - Hosur - Krishnagiri Axis,2026-06-15 12:54:27,GPS_CORRELATED_TIP,NEWLY_EMERGING,89,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00333,1,Walayar - Coimbatore - Salem Corridor,2025-09-22 01:00:57,CHECKPOST_ANOMALY_HOLD,NEWLY_EMERGING,94,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00334,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-03-20 10:54:28,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00335,7,Coimbatore - Tiruppur - Erode Industrial Route,2024-11-30 19:33:51,FREIGHT_LOGISTICS_SCAN,STRENGTHENING,95,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00336,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-04-22 18:48:11,GPS_CORRELATED_TIP,WEAKENING,95,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00337,5,Madurai - Thoothukudi Maritime Axis,2025-11-09 00:25:57,CHECKPOST_ANOMALY_HOLD,STABLE,91,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00338,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-10-27 04:32:25,FREIGHT_LOGISTICS_SCAN,NEWLY_EMERGING,77,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00339,4,Puliyarai - Tenkasi - Madurai Highway,2025-03-01 08:19:19,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,89,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00340,1,Walayar - Coimbatore - Salem Corridor,2025-10-05 18:15:57,GPS_CORRELATED_TIP,STABLE,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00341,3,Chittoor - Tiruvallur - Chennai Port Gateway,2026-08-19 10:51:51,GPS_CORRELATED_TIP,STABLE,93,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00342,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-10-10 02:21:49,FREIGHT_LOGISTICS_SCAN,WEAKENING,95,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00343,8,Chennai - Chengalpattu - Viluppuram Corridor,2025-11-20 09:27:12,FREIGHT_LOGISTICS_SCAN,NEWLY_EMERGING,80,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00344,2,Attibele - Hosur - Krishnagiri Axis,2026-03-19 10:47:35,LATE_NIGHT_TRANSIT_SPIKE,STRENGTHENING,74,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00345,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-10-08 10:03:14,FREIGHT_LOGISTICS_SCAN,WEAKENING,77,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00346,1,Walayar - Coimbatore - Salem Corridor,2025-05-15 20:34:24,GPS_CORRELATED_TIP,WEAKENING,86,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00347,2,Attibele - Hosur - Krishnagiri Axis,2026-02-05 23:50:25,GPS_CORRELATED_TIP,STABLE,80,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00348,1,Walayar - Coimbatore - Salem Corridor,2025-06-13 13:59:59,GPS_CORRELATED_TIP,WEAKENING,79,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00349,6,Salem - Namakkal - Karur Axis,2025-02-22 02:57:04,GPS_CORRELATED_TIP,STABLE,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00350,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-11-08 01:39:10,GPS_CORRELATED_TIP,STRENGTHENING,95,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00351,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-03-17 04:08:00,GPS_CORRELATED_TIP,STRENGTHENING,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00352,1,Walayar - Coimbatore - Salem Corridor,2026-04-03 21:42:53,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,72,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00353,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-11-03 16:54:34,GPS_CORRELATED_TIP,STABLE,85,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00354,5,Madurai - Thoothukudi Maritime Axis,2026-03-29 10:30:20,LATE_NIGHT_TRANSIT_SPIKE,NEWLY_EMERGING,77,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00355,1,Walayar - Coimbatore - Salem Corridor,2025-01-10 18:25:40,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,90,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00356,4,Puliyarai - Tenkasi - Madurai Highway,2024-10-26 18:10:26,CHECKPOST_ANOMALY_HOLD,WEAKENING,87,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00357,6,Salem - Namakkal - Karur Axis,2025-10-24 10:06:18,GPS_CORRELATED_TIP,STRENGTHENING,90,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00358,2,Attibele - Hosur - Krishnagiri Axis,2026-01-28 15:05:35,FREIGHT_LOGISTICS_SCAN,STABLE,90,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00359,5,Madurai - Thoothukudi Maritime Axis,2025-03-03 00:29:49,GPS_CORRELATED_TIP,NEWLY_EMERGING,83,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00360,7,Coimbatore - Tiruppur - Erode Industrial Route,2026-01-03 02:26:59,CHECKPOST_ANOMALY_HOLD,NEWLY_EMERGING,83,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00361,3,Chittoor - Tiruvallur - Chennai Port Gateway,2026-03-31 23:15:53,GPS_CORRELATED_TIP,STABLE,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00362,4,Puliyarai - Tenkasi - Madurai Highway,2025-01-15 07:48:33,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,85,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00363,6,Salem - Namakkal - Karur Axis,2026-04-18 16:41:04,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,80,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00364,6,Salem - Namakkal - Karur Axis,2025-06-18 23:50:21,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,74,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00365,4,Puliyarai - Tenkasi - Madurai Highway,2025-07-26 18:12:16,CHECKPOST_ANOMALY_HOLD,WEAKENING,75,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00366,7,Coimbatore - Tiruppur - Erode Industrial Route,2026-01-16 08:03:57,GPS_CORRELATED_TIP,WEAKENING,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00367,4,Puliyarai - Tenkasi - Madurai Highway,2025-05-15 07:12:44,LATE_NIGHT_TRANSIT_SPIKE,STRENGTHENING,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00368,1,Walayar - Coimbatore - Salem Corridor,2025-05-17 09:09:58,FREIGHT_LOGISTICS_SCAN,STABLE,91,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00369,7,Coimbatore - Tiruppur - Erode Industrial Route,2026-04-17 22:24:47,FREIGHT_LOGISTICS_SCAN,NEWLY_EMERGING,81,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00370,8,Chennai - Chengalpattu - Viluppuram Corridor,2026-02-11 05:18:29,GPS_CORRELATED_TIP,NEWLY_EMERGING,87,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00371,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-08-18 08:01:59,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,83,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00372,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-12-09 12:36:11,GPS_CORRELATED_TIP,STABLE,82,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00373,3,Chittoor - Tiruvallur - Chennai Port Gateway,2026-02-14 03:45:48,CHECKPOST_ANOMALY_HOLD,WEAKENING,91,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00374,5,Madurai - Thoothukudi Maritime Axis,2025-08-05 14:19:08,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,82,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00375,6,Salem - Namakkal - Karur Axis,2026-04-01 05:29:28,CHECKPOST_ANOMALY_HOLD,STABLE,89,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00376,7,Coimbatore - Tiruppur - Erode Industrial Route,2026-05-01 20:06:46,GPS_CORRELATED_TIP,NEWLY_EMERGING,76,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00377,4,Puliyarai - Tenkasi - Madurai Highway,2025-10-20 17:22:23,GPS_CORRELATED_TIP,STRENGTHENING,72,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00378,2,Attibele - Hosur - Krishnagiri Axis,2025-01-26 01:28:17,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00379,5,Madurai - Thoothukudi Maritime Axis,2025-03-09 20:14:01,GPS_CORRELATED_TIP,STRENGTHENING,90,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00380,4,Puliyarai - Tenkasi - Madurai Highway,2024-11-12 23:09:39,GPS_CORRELATED_TIP,STRENGTHENING,91,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00381,8,Chennai - Chengalpattu - Viluppuram Corridor,2026-05-01 04:28:23,LATE_NIGHT_TRANSIT_SPIKE,STRENGTHENING,93,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00382,6,Salem - Namakkal - Karur Axis,2026-01-09 20:09:49,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00383,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-03-20 00:44:38,CHECKPOST_ANOMALY_HOLD,STABLE,93,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00384,6,Salem - Namakkal - Karur Axis,2026-05-15 21:17:44,GPS_CORRELATED_TIP,WEAKENING,81,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00385,8,Chennai - Chengalpattu - Viluppuram Corridor,2025-05-09 07:21:10,LATE_NIGHT_TRANSIT_SPIKE,STABLE,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00386,2,Attibele - Hosur - Krishnagiri Axis,2025-04-07 20:02:48,FREIGHT_LOGISTICS_SCAN,STABLE,84,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00387,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-12-07 03:23:13,GPS_CORRELATED_TIP,NEWLY_EMERGING,81,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00388,4,Puliyarai - Tenkasi - Madurai Highway,2025-09-14 07:51:08,FREIGHT_LOGISTICS_SCAN,NEWLY_EMERGING,75,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00389,4,Puliyarai - Tenkasi - Madurai Highway,2025-08-04 12:39:46,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,75,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00390,8,Chennai - Chengalpattu - Viluppuram Corridor,2026-06-07 20:04:03,LATE_NIGHT_TRANSIT_SPIKE,NEWLY_EMERGING,79,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00391,7,Coimbatore - Tiruppur - Erode Industrial Route,2024-12-29 14:32:12,CHECKPOST_ANOMALY_HOLD,NEWLY_EMERGING,83,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00392,6,Salem - Namakkal - Karur Axis,2025-01-04 05:24:11,FREIGHT_LOGISTICS_SCAN,STRENGTHENING,77,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00393,2,Attibele - Hosur - Krishnagiri Axis,2024-11-26 18:03:14,FREIGHT_LOGISTICS_SCAN,NEWLY_EMERGING,77,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00394,2,Attibele - Hosur - Krishnagiri Axis,2025-07-16 13:04:44,FREIGHT_LOGISTICS_SCAN,STRENGTHENING,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00395,4,Puliyarai - Tenkasi - Madurai Highway,2026-07-18 18:09:41,FREIGHT_LOGISTICS_SCAN,WEAKENING,84,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00396,8,Chennai - Chengalpattu - Viluppuram Corridor,2026-06-15 17:30:06,FREIGHT_LOGISTICS_SCAN,STRENGTHENING,78,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00397,1,Walayar - Coimbatore - Salem Corridor,2026-08-10 01:44:06,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,80,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00398,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-05-20 12:52:22,LATE_NIGHT_TRANSIT_SPIKE,STABLE,72,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00399,4,Puliyarai - Tenkasi - Madurai Highway,2025-03-29 21:37:01,GPS_CORRELATED_TIP,STABLE,90,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00400,8,Chennai - Chengalpattu - Viluppuram Corridor,2026-05-09 07:19:41,LATE_NIGHT_TRANSIT_SPIKE,STABLE,82,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00401,8,Chennai - Chengalpattu - Viluppuram Corridor,2026-07-01 03:07:45,GPS_CORRELATED_TIP,WEAKENING,77,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00402,7,Coimbatore - Tiruppur - Erode Industrial Route,2026-03-16 22:43:03,GPS_CORRELATED_TIP,NEWLY_EMERGING,77,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00403,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-06-10 21:52:42,GPS_CORRELATED_TIP,STRENGTHENING,73,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00404,6,Salem - Namakkal - Karur Axis,2025-08-06 18:30:05,FREIGHT_LOGISTICS_SCAN,WEAKENING,76,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00405,8,Chennai - Chengalpattu - Viluppuram Corridor,2025-07-28 19:31:10,GPS_CORRELATED_TIP,WEAKENING,83,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00406,3,Chittoor - Tiruvallur - Chennai Port Gateway,2026-02-22 17:14:35,FREIGHT_LOGISTICS_SCAN,WEAKENING,76,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00407,8,Chennai - Chengalpattu - Viluppuram Corridor,2026-06-10 14:40:35,CHECKPOST_ANOMALY_HOLD,NEWLY_EMERGING,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00408,4,Puliyarai - Tenkasi - Madurai Highway,2026-01-04 10:20:27,FREIGHT_LOGISTICS_SCAN,WEAKENING,96,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00409,4,Puliyarai - Tenkasi - Madurai Highway,2025-06-04 19:46:26,CHECKPOST_ANOMALY_HOLD,STABLE,93,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00410,4,Puliyarai - Tenkasi - Madurai Highway,2025-08-12 03:35:49,GPS_CORRELATED_TIP,NEWLY_EMERGING,87,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00411,1,Walayar - Coimbatore - Salem Corridor,2025-05-14 20:46:52,FREIGHT_LOGISTICS_SCAN,WEAKENING,78,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00412,8,Chennai - Chengalpattu - Viluppuram Corridor,2025-03-02 22:47:20,LATE_NIGHT_TRANSIT_SPIKE,STRENGTHENING,93,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00413,2,Attibele - Hosur - Krishnagiri Axis,2026-01-20 00:58:07,CHECKPOST_ANOMALY_HOLD,STABLE,93,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00414,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-04-14 11:50:41,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00415,5,Madurai - Thoothukudi Maritime Axis,2026-06-23 23:13:47,GPS_CORRELATED_TIP,NEWLY_EMERGING,77,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00416,4,Puliyarai - Tenkasi - Madurai Highway,2025-06-07 17:19:03,FREIGHT_LOGISTICS_SCAN,STRENGTHENING,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00417,2,Attibele - Hosur - Krishnagiri Axis,2026-06-22 15:58:42,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,75,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00418,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-09-05 18:39:52,FREIGHT_LOGISTICS_SCAN,NEWLY_EMERGING,84,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00419,5,Madurai - Thoothukudi Maritime Axis,2025-08-26 07:55:24,CHECKPOST_ANOMALY_HOLD,WEAKENING,93,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00420,2,Attibele - Hosur - Krishnagiri Axis,2025-08-20 22:14:37,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,83,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00421,8,Chennai - Chengalpattu - Viluppuram Corridor,2025-06-04 12:55:58,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,73,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00422,4,Puliyarai - Tenkasi - Madurai Highway,2024-10-03 07:14:05,CHECKPOST_ANOMALY_HOLD,WEAKENING,94,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00423,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-06-20 17:54:34,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00424,8,Chennai - Chengalpattu - Viluppuram Corridor,2025-03-11 20:14:50,CHECKPOST_ANOMALY_HOLD,NEWLY_EMERGING,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00425,4,Puliyarai - Tenkasi - Madurai Highway,2026-06-22 21:49:02,GPS_CORRELATED_TIP,STRENGTHENING,73,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00426,3,Chittoor - Tiruvallur - Chennai Port Gateway,2026-04-29 18:39:45,GPS_CORRELATED_TIP,STRENGTHENING,77,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00427,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-03-03 06:27:34,GPS_CORRELATED_TIP,STRENGTHENING,74,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00428,2,Attibele - Hosur - Krishnagiri Axis,2025-11-06 17:04:56,GPS_CORRELATED_TIP,NEWLY_EMERGING,75,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00429,4,Puliyarai - Tenkasi - Madurai Highway,2024-11-23 14:11:43,LATE_NIGHT_TRANSIT_SPIKE,NEWLY_EMERGING,84,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00430,4,Puliyarai - Tenkasi - Madurai Highway,2025-08-28 04:15:06,LATE_NIGHT_TRANSIT_SPIKE,STRENGTHENING,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00431,4,Puliyarai - Tenkasi - Madurai Highway,2025-06-04 08:38:21,CHECKPOST_ANOMALY_HOLD,NEWLY_EMERGING,83,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00432,8,Chennai - Chengalpattu - Viluppuram Corridor,2025-09-04 01:02:58,CHECKPOST_ANOMALY_HOLD,STABLE,94,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00433,4,Puliyarai - Tenkasi - Madurai Highway,2026-07-22 06:53:35,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,81,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00434,1,Walayar - Coimbatore - Salem Corridor,2026-07-16 15:03:40,FREIGHT_LOGISTICS_SCAN,STABLE,94,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00435,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-05-25 10:28:23,CHECKPOST_ANOMALY_HOLD,NEWLY_EMERGING,75,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00436,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-12-09 02:35:20,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,90,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00437,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-11-19 23:48:59,GPS_CORRELATED_TIP,STRENGTHENING,73,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00438,4,Puliyarai - Tenkasi - Madurai Highway,2026-02-26 05:18:40,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,79,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00439,6,Salem - Namakkal - Karur Axis,2025-06-30 19:45:53,LATE_NIGHT_TRANSIT_SPIKE,NEWLY_EMERGING,83,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00440,2,Attibele - Hosur - Krishnagiri Axis,2026-07-12 21:00:45,GPS_CORRELATED_TIP,STRENGTHENING,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00441,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-06-19 01:19:22,CHECKPOST_ANOMALY_HOLD,NEWLY_EMERGING,77,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00442,3,Chittoor - Tiruvallur - Chennai Port Gateway,2026-04-18 14:19:38,LATE_NIGHT_TRANSIT_SPIKE,STABLE,77,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00443,4,Puliyarai - Tenkasi - Madurai Highway,2025-07-05 19:03:52,GPS_CORRELATED_TIP,NEWLY_EMERGING,86,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00444,4,Puliyarai - Tenkasi - Madurai Highway,2026-08-18 00:18:31,CHECKPOST_ANOMALY_HOLD,STABLE,84,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00445,5,Madurai - Thoothukudi Maritime Axis,2025-05-13 10:51:15,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,90,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00446,5,Madurai - Thoothukudi Maritime Axis,2025-05-25 23:57:33,GPS_CORRELATED_TIP,STRENGTHENING,75,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00447,2,Attibele - Hosur - Krishnagiri Axis,2025-07-31 00:13:30,GPS_CORRELATED_TIP,STRENGTHENING,85,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00448,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-07-27 18:14:56,GPS_CORRELATED_TIP,STRENGTHENING,96,Historical association telemetry only; does not establish unlawful transit.
