snapshot_id,district_id,district_name,snapshot_timestamp,risk_indicator,velocity_ratio,confidence_score,coverage_status,trend_classification
RZ-HIST-00220,31,Virudhunagar,2026-02-01 02:59:05,WATCH,1,69,MODERATE,DECELERATING
RZ-HIST-00221,1,Chennai,2025-07-17 04:25:26,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,ACCELERATING_30D
RZ-HIST-00222,1,Chennai,2025-08-14 06:21:54,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00223,7,Tiruppur,2026-05-31 08:49:33,INCREASING,2.8,80,ADEQUATE,ACCELERATING_30D
RZ-HIST-00224,29,Sivaganga,2025-05-23 11:48:33,LOW,0.6,59,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00225,7,Tiruppur,2025-03-24 06:08:52,INCREASING,2.8,80,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00226,36,Ranipet,2024-11-10 16:15:27,WATCH,1.6,72,ADEQUATE,ACCELERATING_30D
RZ-HIST-00227,38,Tiruvannamalai,2024-10-10 16:10:23,WATCH,1.1,70,ADEQUATE,ACCELERATING_30D
RZ-HIST-00228,35,Mayiladuthurai,2025-04-04 22:32:03,LOW,0.6,58,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00229,18,Tiruvallur,2025-06-30 10:45:42,INCREASING,2.3,80,ADEQUATE,DECELERATING
RZ-HIST-00230,20,Viluppuram,2025-11-02 15:01:52,WATCH,1,65,MODERATE,DECELERATING
RZ-HIST-00231,35,Mayiladuthurai,2025-12-06 20:42:00,LOW,0.6,58,LIMITED,DECELERATING
RZ-HIST-00232,32,Theni,2026-02-15 16:53:57,INCREASING,1.9,73,MODERATE,BASELINE_NORMAL
RZ-HIST-00233,29,Sivaganga,2025-12-11 00:32:08,LOW,0.6,59,LIMITED,ACCELERATING_30D
RZ-HIST-00234,18,Tiruvallur,2026-06-02 21:09:08,INCREASING,2.3,80,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00235,18,Tiruvallur,2024-10-09 23:17:24,INCREASING,2.3,80,ADEQUATE,ACCELERATING_30D
RZ-HIST-00236,12,Thanjavur,2025-02-13 02:58:49,LOW,0.7,64,MODERATE,BASELINE_NORMAL
RZ-HIST-00237,20,Viluppuram,2026-07-30 02:31:41,WATCH,1,65,MODERATE,BASELINE_NORMAL
RZ-HIST-00238,15,Tenkasi,2025-08-10 14:38:58,WATCH,2.3,68,LIMITED,ACCELERATING_30D
RZ-HIST-00239,31,Virudhunagar,2024-12-13 02:07:20,WATCH,1,69,MODERATE,ACCELERATING_30D
RZ-HIST-00240,20,Viluppuram,2025-11-26 01:41:08,WATCH,1,65,MODERATE,ACCELERATING_30D
RZ-HIST-00241,14,Kanniyakumari,2025-06-21 15:00:16,WATCH,1.1,70,MODERATE,DECELERATING
RZ-HIST-00242,12,Thanjavur,2026-05-29 12:28:36,LOW,0.7,64,MODERATE,BASELINE_NORMAL
RZ-HIST-00243,3,Madurai,2026-06-11 17:55:51,INCREASING,2.1,78,ADEQUATE,DECELERATING
RZ-HIST-00244,11,Dindigul,2026-08-16 11:24:48,WATCH,0.9,68,MODERATE,DECELERATING
RZ-HIST-00245,35,Mayiladuthurai,2025-01-14 21:38:34,LOW,0.6,58,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00246,27,Perambalur,2026-04-26 14:25:16,INSUFFICIENT_DATA,0.4,44,LIMITED,BASELINE_NORMAL
RZ-HIST-00247,9,Vellore,2025-06-08 22:46:36,INCREASING,2.2,76,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00248,6,Tirunelveli,2025-12-28 16:02:00,WATCH,1,72,MODERATE,BASELINE_NORMAL
RZ-HIST-00249,14,Kanniyakumari,2025-03-24 11:52:32,WATCH,1.1,70,MODERATE,ACCELERATING_30D
RZ-HIST-00250,7,Tiruppur,2025-07-14 20:15:07,INCREASING,2.8,80,ADEQUATE,DECELERATING
RZ-HIST-00251,17,Chengalpattu,2025-04-13 22:12:31,INCREASING,2.1,78,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00252,34,Nagapattinam,2025-08-31 13:49:40,WATCH,1.2,68,MODERATE,BASELINE_NORMAL
RZ-HIST-00253,18,Tiruvallur,2025-12-16 23:40:58,INCREASING,2.3,80,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00254,21,Kallakurichi,2025-01-26 23:27:37,LOW,0.6,58,LIMITED,ACCELERATING_30D
RZ-HIST-00255,4,Salem,2026-07-06 09:42:41,INCREASING,2.4,82,ADEQUATE,DECELERATING
RZ-HIST-00256,2,Coimbatore,2024-11-22 01:23:10,HIGH PREVENTIVE ATTENTION,6,88,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00257,35,Mayiladuthurai,2025-12-07 09:38:40,LOW,0.6,58,LIMITED,BASELINE_NORMAL
RZ-HIST-00258,24,Nilgiris,2024-09-30 16:24:59,WATCH,1.8,74,MODERATE,DECELERATING
RZ-HIST-00259,1,Chennai,2026-01-05 06:53:22,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00260,36,Ranipet,2026-06-19 17:49:53,WATCH,1.6,72,ADEQUATE,DECELERATING
RZ-HIST-00261,30,Ramanathapuram,2026-08-08 15:27:37,WATCH,1.5,71,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00262,6,Tirunelveli,2026-04-16 01:51:32,WATCH,1,72,MODERATE,DECELERATING
RZ-HIST-00263,37,Tirupathur,2025-01-02 12:29:21,WATCH,1.2,67,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00264,34,Nagapattinam,2025-07-14 13:56:07,WATCH,1.2,68,MODERATE,BASELINE_NORMAL
RZ-HIST-00265,8,Erode,2026-04-30 22:21:56,WATCH,1.2,75,ADEQUATE,DECELERATING
RZ-HIST-00266,18,Tiruvallur,2025-08-15 14:21:57,INCREASING,2.3,80,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00267,18,Tiruvallur,2026-05-01 09:39:02,INCREASING,2.3,80,ADEQUATE,ACCELERATING_30D
RZ-HIST-00268,3,Madurai,2026-07-11 00:07:30,INCREASING,2.1,78,ADEQUATE,ACCELERATING_30D
RZ-HIST-00269,14,Kanniyakumari,2026-07-17 03:00:04,WATCH,1.1,70,MODERATE,DECELERATING
RZ-HIST-00270,28,Pudukkottai,2026-03-01 02:00:44,LOW,0.8,61,MODERATE,DECELERATING
RZ-HIST-00271,11,Dindigul,2024-11-09 19:44:02,WATCH,0.9,68,MODERATE,ACCELERATING_30D
RZ-HIST-00272,38,Tiruvannamalai,2025-09-21 00:59:09,WATCH,1.1,70,ADEQUATE,DECELERATING
RZ-HIST-00273,3,Madurai,2026-07-08 20:02:38,INCREASING,2.1,78,ADEQUATE,ACCELERATING_30D
RZ-HIST-00274,31,Virudhunagar,2024-09-27 05:28:47,WATCH,1,69,MODERATE,BASELINE_NORMAL
RZ-HIST-00275,19,Cuddalore,2026-04-24 22:14:24,LOW,0.8,62,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00276,18,Tiruvallur,2026-06-23 07:59:20,INCREASING,2.3,80,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00277,36,Ranipet,2025-10-01 10:42:40,WATCH,1.6,72,ADEQUATE,DECELERATING
RZ-HIST-00278,20,Viluppuram,2026-07-13 00:18:49,WATCH,1,65,MODERATE,BASELINE_NORMAL
RZ-HIST-00279,30,Ramanathapuram,2025-08-19 20:28:26,WATCH,1.5,71,MODERATE,BASELINE_NORMAL
RZ-HIST-00280,16,Kancheepuram,2025-05-02 23:10:02,WATCH,1,72,ADEQUATE,ACCELERATING_30D
RZ-HIST-00281,20,Viluppuram,2025-12-12 09:33:04,WATCH,1,65,MODERATE,ACCELERATING_30D
RZ-HIST-00282,26,Ariyalur,2025-05-13 14:43:33,INSUFFICIENT_DATA,0.3,42,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00283,29,Sivaganga,2025-11-03 14:55:24,LOW,0.6,59,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00284,3,Madurai,2026-05-13 08:02:20,INCREASING,2.1,78,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00285,38,Tiruvannamalai,2025-04-30 14:00:40,WATCH,1.1,70,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00286,18,Tiruvallur,2025-01-24 06:05:49,INCREASING,2.3,80,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00287,10,Krishnagiri,2025-09-24 20:15:14,HIGH PREVENTIVE ATTENTION,4.8,85,ADEQUATE,ACCELERATING_30D
RZ-HIST-00288,26,Ariyalur,2026-07-10 20:11:32,INSUFFICIENT_DATA,0.3,42,LIMITED,ACCELERATING_30D
RZ-HIST-00289,32,Theni,2025-03-27 22:02:14,INCREASING,1.9,73,MODERATE,BASELINE_NORMAL
RZ-HIST-00290,34,Nagapattinam,2024-12-23 02:34:59,WATCH,1.2,68,MODERATE,DECELERATING
RZ-HIST-00291,5,Tiruchirappalli,2026-06-28 12:15:35,WATCH,1.1,74,ADEQUATE,DECELERATING
RZ-HIST-00292,17,Chengalpattu,2025-09-10 14:36:05,INCREASING,2.1,78,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00293,3,Madurai,2024-11-22 15:04:34,INCREASING,2.1,78,ADEQUATE,ACCELERATING_30D
RZ-HIST-00294,26,Ariyalur,2026-02-19 21:37:42,INSUFFICIENT_DATA,0.3,42,LIMITED,BASELINE_NORMAL
RZ-HIST-00295,36,Ranipet,2026-08-14 19:58:00,WATCH,1.6,72,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00296,21,Kallakurichi,2026-04-13 07:55:25,LOW,0.6,58,LIMITED,DECELERATING
RZ-HIST-00297,5,Tiruchirappalli,2026-08-05 12:26:18,WATCH,1.1,74,ADEQUATE,DECELERATING
RZ-HIST-00298,12,Thanjavur,2026-06-30 01:43:30,LOW,0.7,64,MODERATE,BASELINE_NORMAL
RZ-HIST-00299,3,Madurai,2026-07-08 00:28:08,INCREASING,2.1,78,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00300,3,Madurai,2024-10-06 14:20:54,INCREASING,2.1,78,ADEQUATE,DECELERATING
RZ-HIST-00301,13,Thoothukudi,2025-11-01 03:46:13,INCREASING,2.5,86,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00302,32,Theni,2026-05-05 07:19:23,INCREASING,1.9,73,MODERATE,DECELERATING
RZ-HIST-00303,28,Pudukkottai,2026-08-05 18:39:16,LOW,0.8,61,MODERATE,DECELERATING
RZ-HIST-00304,37,Tirupathur,2026-06-14 05:47:23,WATCH,1.2,67,MODERATE,DECELERATING
RZ-HIST-00305,18,Tiruvallur,2024-10-10 13:10:55,INCREASING,2.3,80,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00306,2,Coimbatore,2025-09-04 12:05:02,HIGH PREVENTIVE ATTENTION,6,88,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00307,25,Karur,2024-10-09 17:15:07,LOW,0.7,60,MODERATE,ACCELERATING_30D
RZ-HIST-00308,30,Ramanathapuram,2025-08-16 00:57:06,WATCH,1.5,71,MODERATE,DECELERATING
RZ-HIST-00309,16,Kancheepuram,2026-04-04 04:20:54,WATCH,1,72,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00310,17,Chengalpattu,2026-07-15 14:08:14,INCREASING,2.1,78,ADEQUATE,ACCELERATING_30D
RZ-HIST-00311,7,Tiruppur,2025-04-22 06:41:16,INCREASING,2.8,80,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00312,19,Cuddalore,2024-12-06 07:55:59,LOW,0.8,62,MODERATE,ACCELERATING_30D
RZ-HIST-00313,13,Thoothukudi,2026-04-18 13:05:42,INCREASING,2.5,86,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00314,14,Kanniyakumari,2026-01-26 07:16:41,WATCH,1.1,70,MODERATE,BASELINE_NORMAL
RZ-HIST-00315,22,Dharmapuri,2024-11-21 10:54:32,WATCH,1.4,66,MODERATE,BASELINE_NORMAL
RZ-HIST-00316,31,Virudhunagar,2026-06-15 04:20:29,WATCH,1,69,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00317,24,Nilgiris,2026-04-03 09:42:11,WATCH,1.8,74,MODERATE,BASELINE_NORMAL
RZ-HIST-00318,38,Tiruvannamalai,2024-12-03 06:38:22,WATCH,1.1,70,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00319,32,Theni,2026-05-12 00:26:54,INCREASING,1.9,73,MODERATE,BASELINE_NORMAL
RZ-HIST-00320,2,Coimbatore,2025-04-28 07:14:50,HIGH PREVENTIVE ATTENTION,6,88,ADEQUATE,ACCELERATING_30D
RZ-HIST-00321,3,Madurai,2025-11-29 21:31:13,INCREASING,2.1,78,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00322,3,Madurai,2026-08-05 15:33:30,INCREASING,2.1,78,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00323,35,Mayiladuthurai,2025-02-25 01:52:26,LOW,0.6,58,LIMITED,BASELINE_NORMAL
RZ-HIST-00324,21,Kallakurichi,2025-06-29 02:41:09,LOW,0.6,58,LIMITED,BASELINE_NORMAL
RZ-HIST-00325,18,Tiruvallur,2025-10-12 00:43:09,INCREASING,2.3,80,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00326,38,Tiruvannamalai,2025-03-10 06:05:42,WATCH,1.1,70,ADEQUATE,ACCELERATING_30D
RZ-HIST-00327,30,Ramanathapuram,2025-04-17 19:16:54,WATCH,1.5,71,MODERATE,DECELERATING
RZ-HIST-00328,14,Kanniyakumari,2026-07-16 08:40:07,WATCH,1.1,70,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00329,12,Thanjavur,2026-07-30 02:48:05,LOW,0.7,64,MODERATE,ACCELERATING_30D
RZ-HIST-00330,9,Vellore,2025-07-20 08:43:00,INCREASING,2.2,76,ADEQUATE,DECELERATING
RZ-HIST-00331,35,Mayiladuthurai,2025-05-18 20:51:10,LOW,0.6,58,LIMITED,BASELINE_NORMAL
RZ-HIST-00332,5,Tiruchirappalli,2025-12-29 15:34:22,WATCH,1.1,74,ADEQUATE,ACCELERATING_30D
RZ-HIST-00333,24,Nilgiris,2025-11-19 23:29:44,WATCH,1.8,74,MODERATE,BASELINE_NORMAL
RZ-HIST-00334,29,Sivaganga,2024-12-21 08:32:22,LOW,0.6,59,LIMITED,DECELERATING
RZ-HIST-00335,13,Thoothukudi,2026-08-05 08:53:39,INCREASING,2.5,86,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00336,35,Mayiladuthurai,2025-07-22 04:00:34,LOW,0.6,58,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00337,29,Sivaganga,2025-09-23 13:07:58,LOW,0.6,59,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00338,23,Namakkal,2025-06-29 02:55:31,WATCH,0.9,68,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00339,9,Vellore,2026-03-25 17:21:25,INCREASING,2.2,76,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00340,27,Perambalur,2024-12-19 02:39:17,INSUFFICIENT_DATA,0.4,44,LIMITED,DECELERATING
RZ-HIST-00341,20,Viluppuram,2026-02-08 04:12:19,WATCH,1,65,MODERATE,DECELERATING
RZ-HIST-00342,26,Ariyalur,2025-04-27 09:53:21,INSUFFICIENT_DATA,0.3,42,LIMITED,DECELERATING
RZ-HIST-00343,20,Viluppuram,2026-03-24 08:27:49,WATCH,1,65,MODERATE,BASELINE_NORMAL
RZ-HIST-00344,10,Krishnagiri,2024-10-28 00:20:35,HIGH PREVENTIVE ATTENTION,4.8,85,ADEQUATE,ACCELERATING_30D
RZ-HIST-00345,11,Dindigul,2024-10-26 02:15:28,WATCH,0.9,68,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00346,27,Perambalur,2026-08-11 16:50:00,INSUFFICIENT_DATA,0.4,44,LIMITED,DECELERATING
RZ-HIST-00347,28,Pudukkottai,2025-12-31 03:32:08,LOW,0.8,61,MODERATE,BASELINE_NORMAL
RZ-HIST-00348,27,Perambalur,2025-05-03 08:14:54,INSUFFICIENT_DATA,0.4,44,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00349,14,Kanniyakumari,2025-04-08 13:46:14,WATCH,1.1,70,MODERATE,BASELINE_NORMAL
RZ-HIST-00350,35,Mayiladuthurai,2026-07-07 19:42:09,LOW,0.6,58,LIMITED,BASELINE_NORMAL
RZ-HIST-00351,38,Tiruvannamalai,2025-09-17 18:55:58,WATCH,1.1,70,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00352,26,Ariyalur,2025-03-28 06:44:28,INSUFFICIENT_DATA,0.3,42,LIMITED,ACCELERATING_30D
RZ-HIST-00353,24,Nilgiris,2026-05-02 15:10:53,WATCH,1.8,74,MODERATE,ACCELERATING_30D
RZ-HIST-00354,30,Ramanathapuram,2025-06-24 10:26:22,WATCH,1.5,71,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00355,26,Ariyalur,2026-03-26 20:38:27,INSUFFICIENT_DATA,0.3,42,LIMITED,ACCELERATING_30D
RZ-HIST-00356,19,Cuddalore,2025-04-26 15:59:11,LOW,0.8,62,MODERATE,BASELINE_NORMAL
RZ-HIST-00357,33,Thiruvarur,2025-08-29 15:19:26,LOW,0.5,56,LIMITED,ACCELERATING_30D
RZ-HIST-00358,32,Theni,2025-02-25 10:10:54,INCREASING,1.9,73,MODERATE,ACCELERATING_30D
RZ-HIST-00359,38,Tiruvannamalai,2026-06-12 10:45:38,WATCH,1.1,70,ADEQUATE,DECELERATING
RZ-HIST-00360,2,Coimbatore,2025-08-09 23:59:38,HIGH PREVENTIVE ATTENTION,6,88,ADEQUATE,DECELERATING
RZ-HIST-00361,25,Karur,2024-12-11 12:27:36,LOW,0.7,60,MODERATE,BASELINE_NORMAL
RZ-HIST-00362,12,Thanjavur,2025-10-20 03:52:13,LOW,0.7,64,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00363,36,Ranipet,2025-02-11 17:02:49,WATCH,1.6,72,ADEQUATE,ACCELERATING_30D
RZ-HIST-00364,18,Tiruvallur,2025-02-24 02:01:07,INCREASING,2.3,80,ADEQUATE,DECELERATING
RZ-HIST-00365,14,Kanniyakumari,2026-04-08 23:43:56,WATCH,1.1,70,MODERATE,DECELERATING
RZ-HIST-00366,31,Virudhunagar,2026-05-15 21:28:36,WATCH,1,69,MODERATE,ACCELERATING_30D
RZ-HIST-00367,11,Dindigul,2025-11-22 00:50:25,WATCH,0.9,68,MODERATE,DECELERATING
RZ-HIST-00368,11,Dindigul,2026-06-22 09:19:00,WATCH,0.9,68,MODERATE,BASELINE_NORMAL
RZ-HIST-00369,35,Mayiladuthurai,2025-07-22 09:56:21,LOW,0.6,58,LIMITED,DECELERATING
RZ-HIST-00370,31,Virudhunagar,2025-04-04 02:49:28,WATCH,1,69,MODERATE,BASELINE_NORMAL
RZ-HIST-00371,12,Thanjavur,2025-05-09 07:55:43,LOW,0.7,64,MODERATE,BASELINE_NORMAL
RZ-HIST-00372,38,Tiruvannamalai,2026-01-14 02:43:45,WATCH,1.1,70,ADEQUATE,DECELERATING
RZ-HIST-00373,25,Karur,2025-12-27 17:22:32,LOW,0.7,60,MODERATE,ACCELERATING_30D
RZ-HIST-00374,14,Kanniyakumari,2025-03-03 08:18:52,WATCH,1.1,70,MODERATE,DECELERATING
RZ-HIST-00375,4,Salem,2026-04-10 15:20:13,INCREASING,2.4,82,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00376,28,Pudukkottai,2026-01-03 06:38:24,LOW,0.8,61,MODERATE,ACCELERATING_30D
RZ-HIST-00377,2,Coimbatore,2026-01-06 13:57:53,HIGH PREVENTIVE ATTENTION,6,88,ADEQUATE,ACCELERATING_30D
RZ-HIST-00378,29,Sivaganga,2025-05-31 21:31:42,LOW,0.6,59,LIMITED,BASELINE_NORMAL
RZ-HIST-00379,6,Tirunelveli,2026-07-10 10:09:13,WATCH,1,72,MODERATE,DECELERATING
RZ-HIST-00380,17,Chengalpattu,2024-12-20 16:12:57,INCREASING,2.1,78,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00381,9,Vellore,2026-03-16 05:55:21,INCREASING,2.2,76,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00382,10,Krishnagiri,2025-05-23 00:53:27,HIGH PREVENTIVE ATTENTION,4.8,85,ADEQUATE,DECELERATING
RZ-HIST-00383,30,Ramanathapuram,2025-11-07 14:54:39,WATCH,1.5,71,MODERATE,DECELERATING
RZ-HIST-00384,3,Madurai,2026-01-28 00:46:01,INCREASING,2.1,78,ADEQUATE,DECELERATING
RZ-HIST-00385,28,Pudukkottai,2025-07-10 12:01:51,LOW,0.8,61,MODERATE,DECELERATING
RZ-HIST-00386,27,Perambalur,2024-09-29 07:30:32,INSUFFICIENT_DATA,0.4,44,LIMITED,BASELINE_NORMAL
RZ-HIST-00387,8,Erode,2025-11-18 13:17:02,WATCH,1.2,75,ADEQUATE,DECELERATING
RZ-HIST-00388,35,Mayiladuthurai,2025-03-27 10:30:06,LOW,0.6,58,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00389,11,Dindigul,2026-02-24 00:37:18,WATCH,0.9,68,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00390,27,Perambalur,2026-07-08 22:46:57,INSUFFICIENT_DATA,0.4,44,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00391,19,Cuddalore,2024-10-22 10:59:28,LOW,0.8,62,MODERATE,DECELERATING
RZ-HIST-00392,26,Ariyalur,2024-10-20 02:33:00,INSUFFICIENT_DATA,0.3,42,LIMITED,ACCELERATING_30D
RZ-HIST-00393,1,Chennai,2026-02-02 19:34:14,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,ACCELERATING_30D
RZ-HIST-00394,6,Tirunelveli,2025-04-26 05:30:31,WATCH,1,72,MODERATE,ACCELERATING_30D
RZ-HIST-00395,25,Karur,2025-05-02 18:28:24,LOW,0.7,60,MODERATE,BASELINE_NORMAL
RZ-HIST-00396,31,Virudhunagar,2025-02-15 19:59:52,WATCH,1,69,MODERATE,ACCELERATING_30D
RZ-HIST-00397,29,Sivaganga,2025-09-09 16:10:45,LOW,0.6,59,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00398,18,Tiruvallur,2025-04-22 10:38:57,INCREASING,2.3,80,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00399,6,Tirunelveli,2026-03-31 00:36:20,WATCH,1,72,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00400,25,Karur,2024-10-02 23:43:15,LOW,0.7,60,MODERATE,BASELINE_NORMAL
RZ-HIST-00401,23,Namakkal,2025-10-02 04:28:44,WATCH,0.9,68,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00402,14,Kanniyakumari,2025-12-21 01:04:58,WATCH,1.1,70,MODERATE,DECELERATING
RZ-HIST-00403,24,Nilgiris,2025-04-04 12:43:16,WATCH,1.8,74,MODERATE,DECELERATING
RZ-HIST-00404,17,Chengalpattu,2025-04-11 06:26:16,INCREASING,2.1,78,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00405,24,Nilgiris,2026-07-19 05:15:31,WATCH,1.8,74,MODERATE,DECELERATING
RZ-HIST-00406,5,Tiruchirappalli,2025-01-01 21:41:32,WATCH,1.1,74,ADEQUATE,DECELERATING
RZ-HIST-00407,23,Namakkal,2025-04-25 14:34:29,WATCH,0.9,68,MODERATE,ACCELERATING_30D
RZ-HIST-00408,28,Pudukkottai,2024-10-02 09:53:32,LOW,0.8,61,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00409,37,Tirupathur,2026-07-03 20:52:35,WATCH,1.2,67,MODERATE,BASELINE_NORMAL
RZ-HIST-00410,17,Chengalpattu,2025-10-07 10:15:02,INCREASING,2.1,78,ADEQUATE,ACCELERATING_30D
RZ-HIST-00411,10,Krishnagiri,2026-06-06 13:28:17,HIGH PREVENTIVE ATTENTION,4.8,85,ADEQUATE,ACCELERATING_30D
RZ-HIST-00412,7,Tiruppur,2025-06-22 01:32:56,INCREASING,2.8,80,ADEQUATE,ACCELERATING_30D
RZ-HIST-00413,12,Thanjavur,2026-07-17 16:08:56,LOW,0.7,64,MODERATE,ACCELERATING_30D
RZ-HIST-00414,25,Karur,2025-11-13 22:32:06,LOW,0.7,60,MODERATE,ACCELERATING_30D
RZ-HIST-00415,33,Thiruvarur,2026-01-13 19:08:38,LOW,0.5,56,LIMITED,ACCELERATING_30D
RZ-HIST-00416,20,Viluppuram,2026-06-23 19:27:35,WATCH,1,65,MODERATE,ACCELERATING_30D
RZ-HIST-00417,14,Kanniyakumari,2026-01-07 04:28:06,WATCH,1.1,70,MODERATE,ACCELERATING_30D
RZ-HIST-00418,25,Karur,2025-02-13 07:59:53,LOW,0.7,60,MODERATE,ACCELERATING_30D
RZ-HIST-00419,36,Ranipet,2025-06-08 20:13:50,WATCH,1.6,72,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00420,20,Viluppuram,2025-08-18 11:12:39,WATCH,1,65,MODERATE,BASELINE_NORMAL
RZ-HIST-00421,33,Thiruvarur,2026-07-31 17:35:11,LOW,0.5,56,LIMITED,DECELERATING
RZ-HIST-00422,12,Thanjavur,2025-05-21 22:52:05,LOW,0.7,64,MODERATE,BASELINE_NORMAL
RZ-HIST-00423,38,Tiruvannamalai,2025-03-08 12:11:32,WATCH,1.1,70,ADEQUATE,DECELERATING
RZ-HIST-00424,31,Virudhunagar,2025-03-07 06:21:26,WATCH,1,69,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00425,20,Viluppuram,2024-11-17 16:10:47,WATCH,1,65,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00426,34,Nagapattinam,2025-08-09 02:43:47,WATCH,1.2,68,MODERATE,DECELERATING
RZ-HIST-00427,6,Tirunelveli,2025-06-03 23:06:30,WATCH,1,72,MODERATE,DECELERATING
RZ-HIST-00428,10,Krishnagiri,2026-03-01 07:30:41,HIGH PREVENTIVE ATTENTION,4.8,85,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00429,37,Tirupathur,2026-01-06 10:59:54,WATCH,1.2,67,MODERATE,BASELINE_NORMAL
RZ-HIST-00430,15,Tenkasi,2025-11-24 04:15:44,WATCH,2.3,68,LIMITED,ACCELERATING_30D
RZ-HIST-00431,1,Chennai,2025-11-15 02:20:25,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,DECELERATING
RZ-HIST-00432,12,Thanjavur,2026-01-06 08:45:52,LOW,0.7,64,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00433,1,Chennai,2025-07-28 14:12:38,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00434,11,Dindigul,2024-12-18 04:51:48,WATCH,0.9,68,MODERATE,BASELINE_NORMAL
RZ-HIST-00435,22,Dharmapuri,2025-08-29 17:30:27,WATCH,1.4,66,MODERATE,ACCELERATING_30D
RZ-HIST-00436,15,Tenkasi,2026-05-26 14:07:17,WATCH,2.3,68,LIMITED,ACCELERATING_30D
RZ-HIST-00437,36,Ranipet,2025-05-13 11:38:07,WATCH,1.6,72,ADEQUATE,ACCELERATING_30D
RZ-HIST-00438,9,Vellore,2026-03-01 12:32:35,INCREASING,2.2,76,ADEQUATE,DECELERATING
RZ-HIST-00439,10,Krishnagiri,2025-01-23 16:36:15,HIGH PREVENTIVE ATTENTION,4.8,85,ADEQUATE,BASELINE_NORMAL
