signal_id,district_id,district_name,event_timestamp,signal_source,drug_category,risk_indicator,confidence_score,lifecycle_state,is_first_time_signal
SIG-TN-00157,4,Salem,2025-04-30 02:50:25,HEALTH_ANOMALY,SYNTHETIC_MDMA,EMERGING,76,RECURRENT_PATTERN,0
SIG-TN-00158,37,Tirupathur,2026-01-04 01:59:43,POLICE_INVESTIGATION,UNKNOWN_CONTRABAND,WATCH,80,RECURRENT_PATTERN,0
SIG-TN-00159,32,Theni,2025-12-21 14:38:32,CHECKPOST_TELEMETRY,PRESCRIPTION_NARCOTICS,EMERGING,76,RECURRENT_PATTERN,0
SIG-TN-00160,35,Mayiladuthurai,2026-03-29 04:26:28,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,86,RECURRENT_PATTERN,0
SIG-TN-00161,21,Kallakurichi,2024-12-08 21:47:18,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,EMERGING,75,RECURRENT_PATTERN,0
SIG-TN-00162,18,Tiruvallur,2024-11-20 10:21:29,POLICE_INVESTIGATION,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,71,RECURRENT_PATTERN,0
SIG-TN-00163,33,Thiruvarur,2026-04-12 08:49:54,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,INCREASING,92,FIRST_TIME_SIGNAL,1
SIG-TN-00164,15,Tenkasi,2025-09-08 18:07:57,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,HIGH_PREVENTIVE_ATTENTION,88,FIRST_TIME_SIGNAL,1
SIG-TN-00165,35,Mayiladuthurai,2026-08-07 16:33:38,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,WATCH,81,RECURRENT_PATTERN,0
SIG-TN-00166,17,Chengalpattu,2024-10-17 03:36:21,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,84,RECURRENT_PATTERN,0
SIG-TN-00167,2,Coimbatore,2026-07-23 10:36:26,CITIZEN_AGGREGATE,UNKNOWN_CONTRABAND,WATCH,88,RECURRENT_PATTERN,0
SIG-TN-00168,3,Madurai,2024-11-25 03:52:56,POLICE_INVESTIGATION,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,72,RECURRENT_PATTERN,0
SIG-TN-00169,33,Thiruvarur,2025-02-06 01:12:29,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,66,RECURRENT_PATTERN,0
SIG-TN-00170,33,Thiruvarur,2025-12-02 05:21:40,POLICE_INVESTIGATION,SYNTHETIC_MDMA,INCREASING,81,RECURRENT_PATTERN,0
SIG-TN-00171,22,Dharmapuri,2024-12-31 01:56:32,CITIZEN_AGGREGATE,PRESCRIPTION_NARCOTICS,INCREASING,84,RECURRENT_PATTERN,0
SIG-TN-00172,12,Thanjavur,2026-02-24 00:44:26,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,WATCH,78,RECURRENT_PATTERN,0
SIG-TN-00173,21,Kallakurichi,2024-11-19 23:54:05,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,EMERGING,71,RECURRENT_PATTERN,0
SIG-TN-00174,27,Perambalur,2024-12-12 13:42:04,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,70,RECURRENT_PATTERN,0
SIG-TN-00175,18,Tiruvallur,2025-08-24 15:18:11,POLICE_INVESTIGATION,OPIOID_ANALOGUES,HIGH_PREVENTIVE_ATTENTION,85,RECURRENT_PATTERN,0
SIG-TN-00176,29,Sivaganga,2024-11-25 20:41:38,POLICE_INVESTIGATION,OPIOID_ANALOGUES,EMERGING,96,FIRST_TIME_SIGNAL,1
SIG-TN-00177,29,Sivaganga,2026-04-01 14:38:53,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,66,RECURRENT_PATTERN,0
SIG-TN-00178,7,Tiruppur,2025-09-07 18:24:17,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,INCREASING,68,RECURRENT_PATTERN,0
SIG-TN-00179,23,Namakkal,2025-04-04 13:05:33,CITIZEN_AGGREGATE,SYNTHETIC_MDMA,WATCH,73,RECURRENT_PATTERN,0
SIG-TN-00180,17,Chengalpattu,2025-02-28 21:22:33,CHECKPOST_TELEMETRY,COMMERCIAL_GANJA,EMERGING,70,RECURRENT_PATTERN,0
SIG-TN-00181,11,Dindigul,2026-04-26 12:04:54,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,84,RECURRENT_PATTERN,0
SIG-TN-00182,19,Cuddalore,2025-04-20 12:56:21,POLICE_INVESTIGATION,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,90,RECURRENT_PATTERN,0
SIG-TN-00183,5,Tiruchirappalli,2026-01-26 22:21:53,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,EMERGING,94,RECURRENT_PATTERN,0
SIG-TN-00184,9,Vellore,2025-04-04 07:10:42,HEALTH_ANOMALY,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,85,RECURRENT_PATTERN,0
SIG-TN-00185,1,Chennai,2024-12-28 19:05:20,CHECKPOST_TELEMETRY,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,77,RECURRENT_PATTERN,0
SIG-TN-00186,2,Coimbatore,2026-07-14 13:43:46,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,WATCH,90,FIRST_TIME_SIGNAL,1
SIG-TN-00187,35,Mayiladuthurai,2025-06-05 01:28:29,HEALTH_ANOMALY,SYNTHETIC_MDMA,INCREASING,95,RECURRENT_PATTERN,0
SIG-TN-00188,34,Nagapattinam,2025-11-04 00:44:13,POLICE_INVESTIGATION,OPIOID_ANALOGUES,EMERGING,92,RECURRENT_PATTERN,0
SIG-TN-00189,15,Tenkasi,2025-04-18 11:34:48,HEALTH_ANOMALY,COMMERCIAL_GANJA,WATCH,93,RECURRENT_PATTERN,0
SIG-TN-00190,7,Tiruppur,2025-05-15 17:46:07,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,80,RECURRENT_PATTERN,0
SIG-TN-00191,6,Tirunelveli,2025-03-08 22:21:03,HEALTH_ANOMALY,COMMERCIAL_GANJA,INCREASING,95,RECURRENT_PATTERN,0
SIG-TN-00192,24,Nilgiris,2025-09-05 03:12:10,HEALTH_ANOMALY,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,65,RECURRENT_PATTERN,0
SIG-TN-00193,12,Thanjavur,2025-12-31 07:04:26,HEALTH_ANOMALY,SYNTHETIC_MDMA,EMERGING,80,RECURRENT_PATTERN,0
SIG-TN-00194,11,Dindigul,2026-04-26 03:46:27,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,EMERGING,68,RECURRENT_PATTERN,0
SIG-TN-00195,18,Tiruvallur,2025-12-28 21:44:31,HEALTH_ANOMALY,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,92,RECURRENT_PATTERN,0
SIG-TN-00196,1,Chennai,2026-03-02 10:44:41,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,EMERGING,70,RECURRENT_PATTERN,0
SIG-TN-00197,10,Krishnagiri,2025-11-20 16:54:42,POLICE_INVESTIGATION,COMMERCIAL_GANJA,EMERGING,81,RECURRENT_PATTERN,0
SIG-TN-00198,24,Nilgiris,2025-05-31 12:35:23,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,WATCH,85,RECURRENT_PATTERN,0
SIG-TN-00199,29,Sivaganga,2024-09-28 07:48:43,POLICE_INVESTIGATION,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,71,RECURRENT_PATTERN,0
SIG-TN-00200,34,Nagapattinam,2025-11-21 01:27:44,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,EMERGING,83,RECURRENT_PATTERN,0
SIG-TN-00201,31,Virudhunagar,2025-12-17 02:09:22,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,87,RECURRENT_PATTERN,0
SIG-TN-00202,15,Tenkasi,2026-04-12 12:23:05,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,WATCH,92,RECURRENT_PATTERN,0
SIG-TN-00203,6,Tirunelveli,2025-07-14 22:46:30,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,87,RECURRENT_PATTERN,0
SIG-TN-00204,36,Ranipet,2026-08-10 12:27:12,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,70,RECURRENT_PATTERN,0
SIG-TN-00205,16,Kancheepuram,2024-10-08 03:21:41,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,WATCH,76,RECURRENT_PATTERN,0
SIG-TN-00206,13,Thoothukudi,2025-12-22 02:28:05,CITIZEN_AGGREGATE,SYNTHETIC_MDMA,EMERGING,71,FIRST_TIME_SIGNAL,1
SIG-TN-00207,2,Coimbatore,2025-06-09 12:35:47,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,71,RECURRENT_PATTERN,0
SIG-TN-00208,15,Tenkasi,2026-02-28 12:14:52,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,92,RECURRENT_PATTERN,0
SIG-TN-00209,3,Madurai,2025-05-08 14:43:15,POLICE_INVESTIGATION,CHEMICAL_PRECURSORS,EMERGING,93,RECURRENT_PATTERN,0
SIG-TN-00210,9,Vellore,2026-06-20 04:37:59,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,EMERGING,95,RECURRENT_PATTERN,0
SIG-TN-00211,12,Thanjavur,2024-11-15 18:37:08,HEALTH_ANOMALY,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,92,RECURRENT_PATTERN,0
SIG-TN-00212,6,Tirunelveli,2025-06-09 00:37:30,HEALTH_ANOMALY,PRESCRIPTION_NARCOTICS,INCREASING,75,RECURRENT_PATTERN,0
SIG-TN-00213,8,Erode,2025-11-12 23:43:31,POLICE_INVESTIGATION,CHEMICAL_PRECURSORS,INCREASING,72,RECURRENT_PATTERN,0
SIG-TN-00214,15,Tenkasi,2026-06-06 07:49:33,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,EMERGING,72,RECURRENT_PATTERN,0
SIG-TN-00215,19,Cuddalore,2026-06-27 07:10:07,HEALTH_ANOMALY,PRESCRIPTION_NARCOTICS,INCREASING,88,RECURRENT_PATTERN,0
SIG-TN-00216,31,Virudhunagar,2025-04-12 07:29:35,POLICE_INVESTIGATION,OPIOID_ANALOGUES,WATCH,72,RECURRENT_PATTERN,0
SIG-TN-00217,26,Ariyalur,2025-09-09 04:10:43,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,EMERGING,92,RECURRENT_PATTERN,0
SIG-TN-00218,31,Virudhunagar,2025-05-12 10:17:08,POLICE_INVESTIGATION,SYNTHETIC_MDMA,WATCH,68,RECURRENT_PATTERN,0
SIG-TN-00219,32,Theni,2026-08-09 05:11:16,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,EMERGING,84,RECURRENT_PATTERN,0
SIG-TN-00220,36,Ranipet,2025-02-07 22:19:12,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,EMERGING,88,RECURRENT_PATTERN,0
SIG-TN-00221,25,Karur,2026-03-30 19:03:43,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,INCREASING,84,RECURRENT_PATTERN,0
SIG-TN-00222,6,Tirunelveli,2025-06-12 00:49:39,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,EMERGING,81,RECURRENT_PATTERN,0
SIG-TN-00223,16,Kancheepuram,2025-03-02 14:32:49,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,WATCH,95,RECURRENT_PATTERN,0
SIG-TN-00224,33,Thiruvarur,2025-02-13 15:56:41,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,WATCH,67,RECURRENT_PATTERN,0
SIG-TN-00225,25,Karur,2025-03-28 02:49:53,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,WATCH,66,RECURRENT_PATTERN,0
SIG-TN-00226,9,Vellore,2025-06-10 21:04:48,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,87,RECURRENT_PATTERN,0
SIG-TN-00227,27,Perambalur,2025-09-27 03:01:10,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,EMERGING,65,RECURRENT_PATTERN,0
SIG-TN-00228,7,Tiruppur,2026-04-10 10:41:29,HEALTH_ANOMALY,OPIOID_ANALOGUES,WATCH,70,RECURRENT_PATTERN,0
SIG-TN-00229,26,Ariyalur,2025-05-05 17:48:11,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,89,FIRST_TIME_SIGNAL,1
SIG-TN-00230,1,Chennai,2026-02-04 14:47:36,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,WATCH,74,RECURRENT_PATTERN,0
SIG-TN-00231,2,Coimbatore,2026-01-30 03:12:16,HEALTH_ANOMALY,OPIOID_ANALOGUES,EMERGING,84,RECURRENT_PATTERN,0
SIG-TN-00232,11,Dindigul,2026-04-28 19:55:54,POLICE_INVESTIGATION,CHEMICAL_PRECURSORS,EMERGING,76,RECURRENT_PATTERN,0
SIG-TN-00233,23,Namakkal,2026-01-06 02:16:40,HEALTH_ANOMALY,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,66,RECURRENT_PATTERN,0
SIG-TN-00234,1,Chennai,2024-11-11 19:49:42,CHECKPOST_TELEMETRY,PRESCRIPTION_NARCOTICS,EMERGING,93,RECURRENT_PATTERN,0
SIG-TN-00235,17,Chengalpattu,2026-07-25 18:10:32,CITIZEN_AGGREGATE,PRESCRIPTION_NARCOTICS,EMERGING,88,FIRST_TIME_SIGNAL,1
SIG-TN-00236,26,Ariyalur,2026-06-11 00:32:46,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,WATCH,88,RECURRENT_PATTERN,0
SIG-TN-00237,4,Salem,2026-07-02 16:37:45,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,EMERGING,76,RECURRENT_PATTERN,0
SIG-TN-00238,33,Thiruvarur,2026-06-27 17:33:07,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,EMERGING,79,RECURRENT_PATTERN,0
SIG-TN-00239,28,Pudukkottai,2024-12-06 23:35:08,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,WATCH,79,RECURRENT_PATTERN,0
SIG-TN-00240,36,Ranipet,2025-12-06 13:48:10,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,88,RECURRENT_PATTERN,0
SIG-TN-00241,27,Perambalur,2024-11-09 07:54:44,HEALTH_ANOMALY,OPIOID_ANALOGUES,HIGH_PREVENTIVE_ATTENTION,91,RECURRENT_PATTERN,0
SIG-TN-00242,23,Namakkal,2026-01-28 02:08:03,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,WATCH,75,RECURRENT_PATTERN,0
SIG-TN-00243,9,Vellore,2026-01-18 04:13:07,CITIZEN_AGGREGATE,SYNTHETIC_MDMA,WATCH,78,RECURRENT_PATTERN,0
SIG-TN-00244,3,Madurai,2026-06-12 14:52:26,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,WATCH,65,FIRST_TIME_SIGNAL,1
SIG-TN-00245,2,Coimbatore,2026-01-24 13:48:35,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,HIGH_PREVENTIVE_ATTENTION,81,FIRST_TIME_SIGNAL,1
SIG-TN-00246,16,Kancheepuram,2026-02-22 23:36:31,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,WATCH,73,RECURRENT_PATTERN,0
SIG-TN-00247,19,Cuddalore,2025-09-05 06:34:15,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,WATCH,91,RECURRENT_PATTERN,0
SIG-TN-00248,27,Perambalur,2026-01-14 21:42:08,HEALTH_ANOMALY,PRESCRIPTION_NARCOTICS,INCREASING,74,RECURRENT_PATTERN,0
SIG-TN-00249,32,Theni,2026-04-17 21:06:12,CITIZEN_AGGREGATE,PRESCRIPTION_NARCOTICS,WATCH,93,RECURRENT_PATTERN,0
SIG-TN-00250,38,Tiruvannamalai,2025-10-15 14:16:12,HEALTH_ANOMALY,COMMERCIAL_GANJA,INCREASING,74,RECURRENT_PATTERN,0
SIG-TN-00251,8,Erode,2026-06-26 01:13:34,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,INCREASING,82,RECURRENT_PATTERN,0
SIG-TN-00252,3,Madurai,2025-01-09 13:57:07,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,WATCH,89,RECURRENT_PATTERN,0
SIG-TN-00253,36,Ranipet,2025-11-24 10:54:57,POLICE_INVESTIGATION,SYNTHETIC_MDMA,WATCH,92,RECURRENT_PATTERN,0
SIG-TN-00254,19,Cuddalore,2026-03-24 09:05:36,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,EMERGING,83,RECURRENT_PATTERN,0
SIG-TN-00255,6,Tirunelveli,2026-02-12 14:22:51,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,INCREASING,72,RECURRENT_PATTERN,0
SIG-TN-00256,10,Krishnagiri,2024-12-17 17:25:41,CITIZEN_AGGREGATE,PRESCRIPTION_NARCOTICS,WATCH,72,RECURRENT_PATTERN,0
SIG-TN-00257,25,Karur,2025-08-29 09:50:31,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,88,RECURRENT_PATTERN,0
SIG-TN-00258,30,Ramanathapuram,2025-07-27 15:34:11,POLICE_INVESTIGATION,UNKNOWN_CONTRABAND,EMERGING,72,RECURRENT_PATTERN,0
SIG-TN-00259,8,Erode,2026-05-06 18:56:05,HEALTH_ANOMALY,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,89,RECURRENT_PATTERN,0
SIG-TN-00260,17,Chengalpattu,2025-05-05 12:35:48,CITIZEN_AGGREGATE,PRESCRIPTION_NARCOTICS,EMERGING,96,RECURRENT_PATTERN,0
SIG-TN-00261,30,Ramanathapuram,2025-11-25 21:44:16,POLICE_INVESTIGATION,SYNTHETIC_MDMA,WATCH,79,RECURRENT_PATTERN,0
SIG-TN-00262,27,Perambalur,2025-02-28 15:52:12,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,WATCH,82,RECURRENT_PATTERN,0
SIG-TN-00263,23,Namakkal,2026-06-13 06:12:02,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,INCREASING,74,RECURRENT_PATTERN,0
SIG-TN-00264,22,Dharmapuri,2025-09-16 18:01:06,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,INCREASING,85,RECURRENT_PATTERN,0
SIG-TN-00265,16,Kancheepuram,2026-02-18 06:49:22,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,WATCH,90,RECURRENT_PATTERN,0
SIG-TN-00266,14,Kanniyakumari,2025-03-25 08:14:31,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,INCREASING,79,RECURRENT_PATTERN,0
SIG-TN-00267,32,Theni,2026-06-19 12:13:09,CITIZEN_AGGREGATE,UNKNOWN_CONTRABAND,WATCH,74,RECURRENT_PATTERN,0
SIG-TN-00268,15,Tenkasi,2025-01-19 01:23:43,CITIZEN_AGGREGATE,PRESCRIPTION_NARCOTICS,INCREASING,65,RECURRENT_PATTERN,0
SIG-TN-00269,16,Kancheepuram,2026-01-07 20:23:25,POLICE_INVESTIGATION,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,70,RECURRENT_PATTERN,0
SIG-TN-00270,28,Pudukkottai,2025-11-09 02:11:25,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,EMERGING,70,RECURRENT_PATTERN,0
SIG-TN-00271,24,Nilgiris,2025-12-16 20:32:11,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,65,RECURRENT_PATTERN,0
SIG-TN-00272,9,Vellore,2024-10-18 04:29:03,POLICE_INVESTIGATION,COMMERCIAL_GANJA,WATCH,68,RECURRENT_PATTERN,0
SIG-TN-00273,32,Theni,2026-04-28 10:17:50,HEALTH_ANOMALY,SYNTHETIC_MDMA,INCREASING,95,RECURRENT_PATTERN,0
SIG-TN-00274,3,Madurai,2025-02-23 11:32:20,HEALTH_ANOMALY,OPIOID_ANALOGUES,HIGH_PREVENTIVE_ATTENTION,88,RECURRENT_PATTERN,0
SIG-TN-00275,2,Coimbatore,2025-12-25 17:33:26,CITIZEN_AGGREGATE,UNKNOWN_CONTRABAND,WATCH,77,RECURRENT_PATTERN,0
SIG-TN-00276,31,Virudhunagar,2025-10-22 17:40:01,CHECKPOST_TELEMETRY,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,92,RECURRENT_PATTERN,0
SIG-TN-00277,19,Cuddalore,2025-04-01 10:44:20,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,WATCH,84,RECURRENT_PATTERN,0
SIG-TN-00278,7,Tiruppur,2024-10-16 01:23:11,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,EMERGING,70,RECURRENT_PATTERN,0
SIG-TN-00279,35,Mayiladuthurai,2025-08-30 03:48:56,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,87,FIRST_TIME_SIGNAL,1
SIG-TN-00280,21,Kallakurichi,2026-02-06 04:00:44,HEALTH_ANOMALY,COMMERCIAL_GANJA,WATCH,87,RECURRENT_PATTERN,0
SIG-TN-00281,14,Kanniyakumari,2026-02-13 17:10:09,CHECKPOST_TELEMETRY,PRESCRIPTION_NARCOTICS,WATCH,72,RECURRENT_PATTERN,0
SIG-TN-00282,21,Kallakurichi,2025-04-07 20:16:21,HEALTH_ANOMALY,COMMERCIAL_GANJA,WATCH,71,RECURRENT_PATTERN,0
SIG-TN-00283,18,Tiruvallur,2025-04-12 14:50:12,HEALTH_ANOMALY,PRESCRIPTION_NARCOTICS,WATCH,70,RECURRENT_PATTERN,0
SIG-TN-00284,21,Kallakurichi,2025-03-02 17:47:13,POLICE_INVESTIGATION,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,95,RECURRENT_PATTERN,0
SIG-TN-00285,36,Ranipet,2025-05-31 09:59:45,CITIZEN_AGGREGATE,PRESCRIPTION_NARCOTICS,EMERGING,66,RECURRENT_PATTERN,0
SIG-TN-00286,33,Thiruvarur,2025-06-13 09:25:48,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,INCREASING,68,RECURRENT_PATTERN,0
SIG-TN-00287,31,Virudhunagar,2025-09-27 18:54:02,POLICE_INVESTIGATION,CHEMICAL_PRECURSORS,EMERGING,88,RECURRENT_PATTERN,0
SIG-TN-00288,31,Virudhunagar,2025-04-09 20:17:14,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,EMERGING,76,RECURRENT_PATTERN,0
SIG-TN-00289,38,Tiruvannamalai,2025-10-03 13:40:17,CITIZEN_AGGREGATE,PRESCRIPTION_NARCOTICS,EMERGING,71,RECURRENT_PATTERN,0
SIG-TN-00290,1,Chennai,2025-03-26 06:59:54,CITIZEN_AGGREGATE,SYNTHETIC_MDMA,EMERGING,66,RECURRENT_PATTERN,0
SIG-TN-00291,25,Karur,2026-06-15 06:32:09,POLICE_INVESTIGATION,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,75,FIRST_TIME_SIGNAL,1
SIG-TN-00292,9,Vellore,2024-12-05 20:39:11,POLICE_INVESTIGATION,COMMERCIAL_GANJA,WATCH,81,RECURRENT_PATTERN,0
SIG-TN-00293,18,Tiruvallur,2025-05-26 12:19:03,CITIZEN_AGGREGATE,OPIOID_ANALOGUES,HIGH_PREVENTIVE_ATTENTION,75,RECURRENT_PATTERN,0
SIG-TN-00294,11,Dindigul,2025-09-14 12:18:15,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,HIGH_PREVENTIVE_ATTENTION,66,RECURRENT_PATTERN,0
SIG-TN-00295,34,Nagapattinam,2025-04-21 05:57:45,POLICE_INVESTIGATION,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,91,RECURRENT_PATTERN,0
SIG-TN-00296,38,Tiruvannamalai,2025-06-02 16:44:54,CITIZEN_AGGREGATE,OPIOID_ANALOGUES,WATCH,75,RECURRENT_PATTERN,0
SIG-TN-00297,1,Chennai,2025-06-30 04:15:17,POLICE_INVESTIGATION,OPIOID_ANALOGUES,INCREASING,92,RECURRENT_PATTERN,0
SIG-TN-00298,18,Tiruvallur,2026-03-02 02:39:03,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,80,RECURRENT_PATTERN,0
SIG-TN-00299,18,Tiruvallur,2026-04-22 06:08:38,CHECKPOST_TELEMETRY,PRESCRIPTION_NARCOTICS,EMERGING,96,RECURRENT_PATTERN,0
SIG-TN-00300,18,Tiruvallur,2025-10-04 22:26:54,CITIZEN_AGGREGATE,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,68,RECURRENT_PATTERN,0
SIG-TN-00301,28,Pudukkottai,2026-02-14 01:27:53,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,83,RECURRENT_PATTERN,0
SIG-TN-00302,8,Erode,2026-07-29 21:54:25,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,89,RECURRENT_PATTERN,0
SIG-TN-00303,29,Sivaganga,2025-03-09 23:25:54,CHECKPOST_TELEMETRY,PRESCRIPTION_NARCOTICS,INCREASING,79,RECURRENT_PATTERN,0
SIG-TN-00304,5,Tiruchirappalli,2026-03-09 05:43:28,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,WATCH,78,FIRST_TIME_SIGNAL,1
SIG-TN-00305,35,Mayiladuthurai,2024-10-08 11:01:22,POLICE_INVESTIGATION,CHEMICAL_PRECURSORS,WATCH,96,RECURRENT_PATTERN,0
SIG-TN-00306,3,Madurai,2026-02-19 16:59:24,HEALTH_ANOMALY,OPIOID_ANALOGUES,INCREASING,94,RECURRENT_PATTERN,0
SIG-TN-00307,34,Nagapattinam,2026-06-10 21:49:29,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,95,FIRST_TIME_SIGNAL,1
SIG-TN-00308,28,Pudukkottai,2025-08-04 09:39:18,POLICE_INVESTIGATION,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,86,RECURRENT_PATTERN,0
SIG-TN-00309,33,Thiruvarur,2024-09-21 17:07:14,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,EMERGING,92,RECURRENT_PATTERN,0
SIG-TN-00310,16,Kancheepuram,2025-05-15 13:21:58,POLICE_INVESTIGATION,SYNTHETIC_MDMA,EMERGING,70,FIRST_TIME_SIGNAL,1
SIG-TN-00311,29,Sivaganga,2025-04-20 08:15:18,HEALTH_ANOMALY,SYNTHETIC_MDMA,WATCH,85,RECURRENT_PATTERN,0
