event_id,district_id,district_name,timestamp,lifecycle_state,transition_reason,confidence_score
EMG-EVT-00237,22,Dharmapuri,2025-11-21 09:20:58,CORROBORATED,CLUSTER_FORMATION_48H,65
EMG-EVT-00238,37,Tirupathur,2025-05-18 19:35:24,DISMISSED,ANOMALY_CLEARED,83
EMG-EVT-00239,4,Salem,2025-12-16 19:43:22,DISMISSED,ANOMALY_CLEARED,66
EMG-EVT-00240,17,Chengalpattu,2024-11-16 18:31:11,EMERGING,MULTI_SOURCE_CONVERGENCE,69
EMG-EVT-00241,10,Krishnagiri,2025-03-30 17:21:07,DISMISSED,FIRST_TIME_REPORT,79
EMG-EVT-00242,21,Kallakurichi,2026-01-03 07:33:21,CORROBORATED,FIRST_TIME_REPORT,73
EMG-EVT-00243,3,Madurai,2026-07-25 14:09:59,EMERGING,MULTI_SOURCE_CONVERGENCE,73
EMG-EVT-00244,5,Tiruchirappalli,2026-07-29 12:04:36,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,76
EMG-EVT-00245,3,Madurai,2025-01-13 10:36:11,UNVERIFIED,FIRST_TIME_REPORT,63
EMG-EVT-00246,25,Karur,2026-05-20 04:11:51,CORROBORATED,ANOMALY_CLEARED,70
EMG-EVT-00247,37,Tirupathur,2025-02-04 07:18:26,CORROBORATED,FIRST_TIME_REPORT,75
EMG-EVT-00248,9,Vellore,2025-06-15 21:03:21,CORROBORATED,MULTI_SOURCE_CONVERGENCE,66
EMG-EVT-00249,6,Tirunelveli,2026-07-20 12:26:12,NEW_SIGNAL,ANOMALY_CLEARED,91
EMG-EVT-00250,8,Erode,2025-12-16 01:39:56,CORROBORATED,CLUSTER_FORMATION_48H,77
EMG-EVT-00251,20,Viluppuram,2025-08-02 05:04:17,EMERGING,MULTI_SOURCE_CONVERGENCE,68
EMG-EVT-00252,15,Tenkasi,2025-08-03 03:58:02,CORROBORATED,ANOMALY_CLEARED,66
EMG-EVT-00253,37,Tirupathur,2025-03-29 09:10:02,CORROBORATED,FIRST_TIME_REPORT,64
EMG-EVT-00254,22,Dharmapuri,2024-11-28 01:57:13,PERSISTENT,CLUSTER_FORMATION_48H,89
EMG-EVT-00255,5,Tiruchirappalli,2025-01-16 18:35:19,EMERGING,FIRST_TIME_REPORT,69
EMG-EVT-00256,19,Cuddalore,2026-01-09 23:06:57,PERSISTENT,ANOMALY_CLEARED,64
EMG-EVT-00257,27,Perambalur,2026-04-12 20:18:25,NEW_SIGNAL,FIRST_TIME_REPORT,94
EMG-EVT-00258,17,Chengalpattu,2025-09-11 04:16:18,EMERGING,MULTI_SOURCE_CONVERGENCE,83
EMG-EVT-00259,35,Mayiladuthurai,2026-06-20 20:13:50,NEW_SIGNAL,FIRST_TIME_REPORT,75
EMG-EVT-00260,19,Cuddalore,2026-05-26 00:19:20,PERSISTENT,ANOMALY_CLEARED,63
EMG-EVT-00261,11,Dindigul,2024-10-14 17:42:33,PERSISTENT,MULTI_SOURCE_CONVERGENCE,62
EMG-EVT-00262,24,Nilgiris,2026-06-27 00:35:32,EMERGING,CLUSTER_FORMATION_48H,64
EMG-EVT-00263,29,Sivaganga,2025-11-17 10:03:46,CORROBORATED,CLUSTER_FORMATION_48H,68
EMG-EVT-00264,22,Dharmapuri,2026-08-17 19:47:42,UNVERIFIED,CLUSTER_FORMATION_48H,85
EMG-EVT-00265,11,Dindigul,2024-10-08 05:26:11,PERSISTENT,CLUSTER_FORMATION_48H,90
EMG-EVT-00266,23,Namakkal,2025-10-06 09:05:48,EMERGING,MULTI_SOURCE_CONVERGENCE,90
EMG-EVT-00267,35,Mayiladuthurai,2026-06-16 07:18:42,CORROBORATED,MULTI_SOURCE_CONVERGENCE,81
EMG-EVT-00268,2,Coimbatore,2024-11-24 07:48:39,PERSISTENT,FIRST_TIME_REPORT,84
EMG-EVT-00269,20,Viluppuram,2024-10-16 08:44:54,DISMISSED,ANOMALY_CLEARED,90
EMG-EVT-00270,11,Dindigul,2025-11-23 15:46:49,CORROBORATED,CLUSTER_FORMATION_48H,73
EMG-EVT-00271,19,Cuddalore,2025-10-19 18:33:10,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,72
EMG-EVT-00272,2,Coimbatore,2025-12-18 08:16:48,CORROBORATED,CLUSTER_FORMATION_48H,87
EMG-EVT-00273,19,Cuddalore,2026-06-17 13:38:47,DISMISSED,ANOMALY_CLEARED,73
EMG-EVT-00274,34,Nagapattinam,2026-03-15 23:29:48,CORROBORATED,ANOMALY_CLEARED,93
EMG-EVT-00275,32,Theni,2026-07-23 04:01:18,DISMISSED,FIRST_TIME_REPORT,73
EMG-EVT-00276,14,Kanniyakumari,2025-11-05 07:51:16,PERSISTENT,MULTI_SOURCE_CONVERGENCE,63
EMG-EVT-00277,13,Thoothukudi,2024-11-16 16:46:58,EMERGING,CLUSTER_FORMATION_48H,74
EMG-EVT-00278,13,Thoothukudi,2026-02-17 09:50:02,UNVERIFIED,FIRST_TIME_REPORT,68
EMG-EVT-00279,24,Nilgiris,2026-05-31 17:33:43,EMERGING,MULTI_SOURCE_CONVERGENCE,73
EMG-EVT-00280,27,Perambalur,2025-04-16 00:39:13,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,65
EMG-EVT-00281,15,Tenkasi,2024-12-12 15:54:15,PERSISTENT,MULTI_SOURCE_CONVERGENCE,90
EMG-EVT-00282,21,Kallakurichi,2025-09-22 15:44:11,NEW_SIGNAL,ANOMALY_CLEARED,74
EMG-EVT-00283,36,Ranipet,2025-05-17 05:40:31,DISMISSED,ANOMALY_CLEARED,94
EMG-EVT-00284,37,Tirupathur,2026-04-28 08:17:39,CORROBORATED,ANOMALY_CLEARED,88
EMG-EVT-00285,27,Perambalur,2025-06-07 17:44:15,NEW_SIGNAL,ANOMALY_CLEARED,89
EMG-EVT-00286,29,Sivaganga,2025-11-09 03:29:28,EMERGING,FIRST_TIME_REPORT,82
EMG-EVT-00287,4,Salem,2024-10-22 22:41:51,CORROBORATED,ANOMALY_CLEARED,83
EMG-EVT-00288,24,Nilgiris,2026-05-07 12:48:47,EMERGING,MULTI_SOURCE_CONVERGENCE,88
EMG-EVT-00289,10,Krishnagiri,2026-01-15 22:37:20,NEW_SIGNAL,ANOMALY_CLEARED,88
EMG-EVT-00290,32,Theni,2024-10-14 22:13:57,EMERGING,CLUSTER_FORMATION_48H,65
EMG-EVT-00291,37,Tirupathur,2025-05-20 05:36:08,CORROBORATED,FIRST_TIME_REPORT,70
EMG-EVT-00292,18,Tiruvallur,2026-05-10 20:10:00,CORROBORATED,CLUSTER_FORMATION_48H,76
EMG-EVT-00293,17,Chengalpattu,2026-08-13 18:29:00,EMERGING,FIRST_TIME_REPORT,92
EMG-EVT-00294,11,Dindigul,2026-05-04 21:29:37,CORROBORATED,MULTI_SOURCE_CONVERGENCE,86
EMG-EVT-00295,33,Thiruvarur,2026-05-15 05:11:19,EMERGING,ANOMALY_CLEARED,64
EMG-EVT-00296,10,Krishnagiri,2025-12-18 22:44:50,DISMISSED,MULTI_SOURCE_CONVERGENCE,84
EMG-EVT-00297,17,Chengalpattu,2026-01-15 21:08:05,UNVERIFIED,ANOMALY_CLEARED,63
EMG-EVT-00298,5,Tiruchirappalli,2025-04-16 04:34:09,UNVERIFIED,ANOMALY_CLEARED,83
EMG-EVT-00299,2,Coimbatore,2026-03-03 20:06:48,EMERGING,MULTI_SOURCE_CONVERGENCE,73
EMG-EVT-00300,22,Dharmapuri,2026-03-20 20:26:35,DISMISSED,MULTI_SOURCE_CONVERGENCE,93
EMG-EVT-00301,34,Nagapattinam,2026-03-29 02:38:45,DISMISSED,FIRST_TIME_REPORT,81
EMG-EVT-00302,14,Kanniyakumari,2025-03-10 07:19:46,DISMISSED,CLUSTER_FORMATION_48H,75
EMG-EVT-00303,32,Theni,2025-03-21 01:50:16,DISMISSED,CLUSTER_FORMATION_48H,69
EMG-EVT-00304,12,Thanjavur,2025-11-18 09:16:44,UNVERIFIED,ANOMALY_CLEARED,94
EMG-EVT-00305,25,Karur,2026-03-06 11:49:00,CORROBORATED,CLUSTER_FORMATION_48H,67
EMG-EVT-00306,26,Ariyalur,2025-02-18 07:41:24,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,76
EMG-EVT-00307,17,Chengalpattu,2025-10-21 03:12:46,DISMISSED,MULTI_SOURCE_CONVERGENCE,83
EMG-EVT-00308,27,Perambalur,2025-07-07 15:20:34,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,89
EMG-EVT-00309,10,Krishnagiri,2026-07-16 13:46:58,UNVERIFIED,ANOMALY_CLEARED,63
EMG-EVT-00310,29,Sivaganga,2025-08-29 07:17:02,EMERGING,FIRST_TIME_REPORT,87
EMG-EVT-00311,11,Dindigul,2026-01-22 00:04:27,CORROBORATED,MULTI_SOURCE_CONVERGENCE,62
EMG-EVT-00312,28,Pudukkottai,2025-08-08 20:30:18,DISMISSED,MULTI_SOURCE_CONVERGENCE,84
EMG-EVT-00313,29,Sivaganga,2025-06-22 08:19:16,UNVERIFIED,FIRST_TIME_REPORT,80
EMG-EVT-00314,5,Tiruchirappalli,2025-05-13 08:50:24,PERSISTENT,CLUSTER_FORMATION_48H,73
EMG-EVT-00315,28,Pudukkottai,2024-12-22 00:19:38,DISMISSED,MULTI_SOURCE_CONVERGENCE,78
EMG-EVT-00316,26,Ariyalur,2025-11-07 05:40:41,PERSISTENT,ANOMALY_CLEARED,69
EMG-EVT-00317,14,Kanniyakumari,2026-06-04 17:51:57,NEW_SIGNAL,CLUSTER_FORMATION_48H,94
EMG-EVT-00318,13,Thoothukudi,2026-06-17 03:46:30,UNVERIFIED,FIRST_TIME_REPORT,76
EMG-EVT-00319,35,Mayiladuthurai,2026-06-21 22:39:01,CORROBORATED,CLUSTER_FORMATION_48H,81
EMG-EVT-00320,25,Karur,2024-12-04 02:53:23,UNVERIFIED,FIRST_TIME_REPORT,64
EMG-EVT-00321,20,Viluppuram,2024-11-20 11:56:52,UNVERIFIED,ANOMALY_CLEARED,89
EMG-EVT-00322,22,Dharmapuri,2025-05-10 00:19:09,UNVERIFIED,FIRST_TIME_REPORT,94
EMG-EVT-00323,36,Ranipet,2026-01-13 19:01:26,EMERGING,ANOMALY_CLEARED,85
EMG-EVT-00324,6,Tirunelveli,2024-10-04 14:21:44,CORROBORATED,MULTI_SOURCE_CONVERGENCE,83
EMG-EVT-00325,8,Erode,2026-06-28 21:10:11,CORROBORATED,CLUSTER_FORMATION_48H,68
EMG-EVT-00326,25,Karur,2025-10-07 22:22:57,CORROBORATED,ANOMALY_CLEARED,64
EMG-EVT-00327,24,Nilgiris,2024-12-21 04:59:36,DISMISSED,ANOMALY_CLEARED,64
EMG-EVT-00328,23,Namakkal,2025-05-29 20:31:50,PERSISTENT,CLUSTER_FORMATION_48H,88
EMG-EVT-00329,25,Karur,2026-03-15 07:49:38,PERSISTENT,FIRST_TIME_REPORT,65
EMG-EVT-00330,32,Theni,2024-11-08 03:15:04,NEW_SIGNAL,ANOMALY_CLEARED,83
EMG-EVT-00331,12,Thanjavur,2026-04-23 07:02:27,NEW_SIGNAL,FIRST_TIME_REPORT,70
EMG-EVT-00332,34,Nagapattinam,2026-04-10 15:39:53,DISMISSED,CLUSTER_FORMATION_48H,65
EMG-EVT-00333,27,Perambalur,2025-04-06 06:00:13,EMERGING,MULTI_SOURCE_CONVERGENCE,84
EMG-EVT-00334,11,Dindigul,2025-12-27 02:30:29,PERSISTENT,ANOMALY_CLEARED,80
EMG-EVT-00335,6,Tirunelveli,2026-07-15 08:25:21,NEW_SIGNAL,CLUSTER_FORMATION_48H,74
EMG-EVT-00336,20,Viluppuram,2026-01-03 06:53:59,NEW_SIGNAL,ANOMALY_CLEARED,76
EMG-EVT-00337,22,Dharmapuri,2025-05-14 02:17:01,UNVERIFIED,CLUSTER_FORMATION_48H,69
EMG-EVT-00338,15,Tenkasi,2025-05-05 23:50:38,EMERGING,CLUSTER_FORMATION_48H,66
EMG-EVT-00339,36,Ranipet,2025-01-04 21:46:16,CORROBORATED,MULTI_SOURCE_CONVERGENCE,64
EMG-EVT-00340,8,Erode,2026-05-19 16:19:25,UNVERIFIED,FIRST_TIME_REPORT,70
EMG-EVT-00341,22,Dharmapuri,2024-11-16 18:08:02,UNVERIFIED,ANOMALY_CLEARED,92
EMG-EVT-00342,28,Pudukkottai,2025-05-27 04:59:00,EMERGING,CLUSTER_FORMATION_48H,86
EMG-EVT-00343,10,Krishnagiri,2025-11-18 02:12:15,EMERGING,MULTI_SOURCE_CONVERGENCE,93
EMG-EVT-00344,18,Tiruvallur,2025-04-27 07:31:15,EMERGING,CLUSTER_FORMATION_48H,77
EMG-EVT-00345,31,Virudhunagar,2024-11-24 02:00:15,CORROBORATED,FIRST_TIME_REPORT,68
EMG-EVT-00346,2,Coimbatore,2026-02-20 20:32:24,DISMISSED,ANOMALY_CLEARED,93
EMG-EVT-00347,34,Nagapattinam,2025-06-07 02:47:40,DISMISSED,CLUSTER_FORMATION_48H,93
EMG-EVT-00348,35,Mayiladuthurai,2025-01-31 16:59:04,CORROBORATED,ANOMALY_CLEARED,73
EMG-EVT-00349,22,Dharmapuri,2025-08-05 08:49:10,DISMISSED,ANOMALY_CLEARED,83
EMG-EVT-00350,4,Salem,2026-07-15 22:54:50,PERSISTENT,MULTI_SOURCE_CONVERGENCE,90
EMG-EVT-00351,9,Vellore,2025-07-05 06:31:24,CORROBORATED,FIRST_TIME_REPORT,67
EMG-EVT-00352,34,Nagapattinam,2026-05-28 17:13:02,NEW_SIGNAL,ANOMALY_CLEARED,64
EMG-EVT-00353,27,Perambalur,2026-03-07 07:47:28,DISMISSED,CLUSTER_FORMATION_48H,72
EMG-EVT-00354,36,Ranipet,2026-04-16 00:51:13,EMERGING,CLUSTER_FORMATION_48H,90
EMG-EVT-00355,28,Pudukkottai,2026-07-26 23:59:45,EMERGING,FIRST_TIME_REPORT,75
EMG-EVT-00356,10,Krishnagiri,2025-05-23 09:22:20,CORROBORATED,CLUSTER_FORMATION_48H,75
EMG-EVT-00357,20,Viluppuram,2025-07-29 03:40:00,EMERGING,FIRST_TIME_REPORT,71
EMG-EVT-00358,5,Tiruchirappalli,2025-03-13 01:01:30,CORROBORATED,CLUSTER_FORMATION_48H,63
EMG-EVT-00359,9,Vellore,2025-04-01 05:29:07,DISMISSED,MULTI_SOURCE_CONVERGENCE,65
EMG-EVT-00360,18,Tiruvallur,2024-11-16 11:45:18,DISMISSED,FIRST_TIME_REPORT,76
EMG-EVT-00361,7,Tiruppur,2026-01-27 09:58:36,UNVERIFIED,ANOMALY_CLEARED,65
EMG-EVT-00362,13,Thoothukudi,2026-02-14 11:21:59,UNVERIFIED,FIRST_TIME_REPORT,82
EMG-EVT-00363,28,Pudukkottai,2025-07-28 11:38:56,CORROBORATED,ANOMALY_CLEARED,70
EMG-EVT-00364,15,Tenkasi,2024-11-27 21:49:35,DISMISSED,ANOMALY_CLEARED,62
EMG-EVT-00365,18,Tiruvallur,2026-06-13 09:39:08,EMERGING,MULTI_SOURCE_CONVERGENCE,79
EMG-EVT-00366,7,Tiruppur,2026-06-15 11:42:26,UNVERIFIED,CLUSTER_FORMATION_48H,65
EMG-EVT-00367,2,Coimbatore,2025-08-12 04:14:00,DISMISSED,CLUSTER_FORMATION_48H,67
EMG-EVT-00368,28,Pudukkottai,2025-11-19 01:41:05,NEW_SIGNAL,ANOMALY_CLEARED,83
EMG-EVT-00369,25,Karur,2026-02-28 07:00:33,DISMISSED,FIRST_TIME_REPORT,73
EMG-EVT-00370,27,Perambalur,2026-07-31 09:43:06,CORROBORATED,MULTI_SOURCE_CONVERGENCE,93
EMG-EVT-00371,20,Viluppuram,2024-09-28 01:49:04,PERSISTENT,CLUSTER_FORMATION_48H,69
EMG-EVT-00372,16,Kancheepuram,2025-05-28 23:23:33,NEW_SIGNAL,FIRST_TIME_REPORT,68
EMG-EVT-00373,28,Pudukkottai,2024-10-21 13:59:06,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,72
EMG-EVT-00374,36,Ranipet,2026-02-26 13:45:01,EMERGING,CLUSTER_FORMATION_48H,88
EMG-EVT-00375,18,Tiruvallur,2024-12-03 03:05:25,PERSISTENT,FIRST_TIME_REPORT,72
EMG-EVT-00376,18,Tiruvallur,2024-11-03 04:22:10,NEW_SIGNAL,ANOMALY_CLEARED,93
EMG-EVT-00377,24,Nilgiris,2026-07-29 19:54:43,DISMISSED,CLUSTER_FORMATION_48H,72
EMG-EVT-00378,24,Nilgiris,2026-01-31 02:13:34,EMERGING,FIRST_TIME_REPORT,65
EMG-EVT-00379,2,Coimbatore,2025-10-13 00:44:56,DISMISSED,MULTI_SOURCE_CONVERGENCE,69
EMG-EVT-00380,21,Kallakurichi,2026-02-28 17:30:21,CORROBORATED,FIRST_TIME_REPORT,70
EMG-EVT-00381,15,Tenkasi,2025-06-04 06:12:22,UNVERIFIED,FIRST_TIME_REPORT,72
EMG-EVT-00382,1,Chennai,2025-09-15 21:51:27,UNVERIFIED,ANOMALY_CLEARED,86
EMG-EVT-00383,11,Dindigul,2026-04-02 06:20:42,EMERGING,FIRST_TIME_REPORT,64
EMG-EVT-00384,37,Tirupathur,2025-09-30 16:34:57,NEW_SIGNAL,CLUSTER_FORMATION_48H,80
EMG-EVT-00385,27,Perambalur,2025-05-30 08:47:41,NEW_SIGNAL,ANOMALY_CLEARED,93
EMG-EVT-00386,18,Tiruvallur,2026-03-07 03:45:25,PERSISTENT,CLUSTER_FORMATION_48H,80
EMG-EVT-00387,24,Nilgiris,2025-12-18 18:34:55,UNVERIFIED,ANOMALY_CLEARED,79
EMG-EVT-00388,24,Nilgiris,2025-05-22 00:47:41,UNVERIFIED,ANOMALY_CLEARED,88
EMG-EVT-00389,14,Kanniyakumari,2026-08-10 01:55:03,DISMISSED,ANOMALY_CLEARED,85
EMG-EVT-00390,36,Ranipet,2026-03-21 22:15:53,UNVERIFIED,ANOMALY_CLEARED,85
EMG-EVT-00391,22,Dharmapuri,2026-04-20 22:16:00,CORROBORATED,FIRST_TIME_REPORT,93
EMG-EVT-00392,29,Sivaganga,2025-01-19 14:59:50,PERSISTENT,ANOMALY_CLEARED,91
EMG-EVT-00393,15,Tenkasi,2026-05-29 11:01:46,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,89
EMG-EVT-00394,30,Ramanathapuram,2025-01-15 22:45:05,PERSISTENT,MULTI_SOURCE_CONVERGENCE,77
EMG-EVT-00395,29,Sivaganga,2026-01-10 02:42:32,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,83
EMG-EVT-00396,2,Coimbatore,2024-10-23 20:11:12,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,88
EMG-EVT-00397,23,Namakkal,2026-02-14 01:13:21,CORROBORATED,ANOMALY_CLEARED,83
EMG-EVT-00398,11,Dindigul,2024-10-25 07:39:00,EMERGING,FIRST_TIME_REPORT,87
EMG-EVT-00399,4,Salem,2025-08-09 03:23:14,EMERGING,CLUSTER_FORMATION_48H,75
EMG-EVT-00400,12,Thanjavur,2026-07-09 20:39:19,DISMISSED,MULTI_SOURCE_CONVERGENCE,67
EMG-EVT-00401,17,Chengalpattu,2026-07-11 13:44:49,CORROBORATED,ANOMALY_CLEARED,71
EMG-EVT-00402,36,Ranipet,2025-08-09 02:11:30,DISMISSED,FIRST_TIME_REPORT,76
EMG-EVT-00403,38,Tiruvannamalai,2025-05-14 15:43:30,UNVERIFIED,ANOMALY_CLEARED,88
EMG-EVT-00404,1,Chennai,2025-09-10 04:08:36,CORROBORATED,MULTI_SOURCE_CONVERGENCE,79
EMG-EVT-00405,27,Perambalur,2024-11-06 01:29:02,NEW_SIGNAL,CLUSTER_FORMATION_48H,84
EMG-EVT-00406,5,Tiruchirappalli,2024-12-02 03:50:30,PERSISTENT,MULTI_SOURCE_CONVERGENCE,79
EMG-EVT-00407,26,Ariyalur,2025-12-01 21:22:48,NEW_SIGNAL,ANOMALY_CLEARED,70
EMG-EVT-00408,10,Krishnagiri,2026-03-17 03:06:32,NEW_SIGNAL,ANOMALY_CLEARED,85
EMG-EVT-00409,14,Kanniyakumari,2025-07-23 09:43:42,CORROBORATED,CLUSTER_FORMATION_48H,65
EMG-EVT-00410,3,Madurai,2025-11-11 13:11:31,NEW_SIGNAL,FIRST_TIME_REPORT,66
EMG-EVT-00411,4,Salem,2025-02-23 23:05:28,CORROBORATED,FIRST_TIME_REPORT,81
EMG-EVT-00412,23,Namakkal,2025-02-18 12:35:17,DISMISSED,ANOMALY_CLEARED,87
EMG-EVT-00413,3,Madurai,2026-02-05 12:15:36,PERSISTENT,CLUSTER_FORMATION_48H,69
EMG-EVT-00414,19,Cuddalore,2024-12-23 04:01:22,CORROBORATED,MULTI_SOURCE_CONVERGENCE,72
EMG-EVT-00415,22,Dharmapuri,2025-08-08 11:50:29,EMERGING,ANOMALY_CLEARED,85
EMG-EVT-00416,19,Cuddalore,2024-10-14 12:59:22,UNVERIFIED,FIRST_TIME_REPORT,82
EMG-EVT-00417,3,Madurai,2025-10-12 19:33:16,UNVERIFIED,CLUSTER_FORMATION_48H,87
EMG-EVT-00418,34,Nagapattinam,2025-12-29 03:20:25,UNVERIFIED,CLUSTER_FORMATION_48H,64
EMG-EVT-00419,32,Theni,2025-09-26 13:56:30,EMERGING,FIRST_TIME_REPORT,93
EMG-EVT-00420,20,Viluppuram,2025-05-20 13:02:35,PERSISTENT,CLUSTER_FORMATION_48H,79
EMG-EVT-00421,9,Vellore,2025-02-17 01:06:53,UNVERIFIED,ANOMALY_CLEARED,93
EMG-EVT-00422,33,Thiruvarur,2026-05-25 02:58:32,CORROBORATED,MULTI_SOURCE_CONVERGENCE,80
EMG-EVT-00423,34,Nagapattinam,2024-12-10 14:26:46,UNVERIFIED,FIRST_TIME_REPORT,93
EMG-EVT-00424,4,Salem,2026-07-14 09:21:21,DISMISSED,CLUSTER_FORMATION_48H,94
EMG-EVT-00425,8,Erode,2024-10-01 09:07:14,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,70
EMG-EVT-00426,22,Dharmapuri,2025-02-28 08:13:50,EMERGING,FIRST_TIME_REPORT,73
EMG-EVT-00427,31,Virudhunagar,2026-06-27 04:12:46,CORROBORATED,ANOMALY_CLEARED,73
EMG-EVT-00428,8,Erode,2025-09-12 05:57:32,DISMISSED,ANOMALY_CLEARED,88
EMG-EVT-00429,27,Perambalur,2025-08-01 15:54:25,UNVERIFIED,CLUSTER_FORMATION_48H,69
EMG-EVT-00430,36,Ranipet,2025-11-09 16:42:37,PERSISTENT,CLUSTER_FORMATION_48H,94
EMG-EVT-00431,32,Theni,2024-12-27 18:23:55,DISMISSED,FIRST_TIME_REPORT,71
EMG-EVT-00432,32,Theni,2025-10-07 22:31:37,DISMISSED,CLUSTER_FORMATION_48H,83
EMG-EVT-00433,16,Kancheepuram,2025-01-27 12:26:38,NEW_SIGNAL,CLUSTER_FORMATION_48H,78
EMG-EVT-00434,5,Tiruchirappalli,2025-03-14 21:10:12,UNVERIFIED,FIRST_TIME_REPORT,62
EMG-EVT-00435,31,Virudhunagar,2026-04-09 02:20:59,DISMISSED,ANOMALY_CLEARED,62
EMG-EVT-00436,32,Theni,2025-05-19 23:44:54,CORROBORATED,CLUSTER_FORMATION_48H,68
EMG-EVT-00437,30,Ramanathapuram,2025-05-05 12:07:34,NEW_SIGNAL,CLUSTER_FORMATION_48H,84
EMG-EVT-00438,25,Karur,2025-07-06 09:33:31,UNVERIFIED,CLUSTER_FORMATION_48H,94
EMG-EVT-00439,6,Tirunelveli,2024-11-22 16:06:37,PERSISTENT,CLUSTER_FORMATION_48H,82
EMG-EVT-00440,22,Dharmapuri,2025-02-02 21:53:37,PERSISTENT,FIRST_TIME_REPORT,84
EMG-EVT-00441,21,Kallakurichi,2025-04-16 01:00:50,EMERGING,CLUSTER_FORMATION_48H,87
EMG-EVT-00442,17,Chengalpattu,2025-01-31 16:39:56,CORROBORATED,ANOMALY_CLEARED,82
EMG-EVT-00443,11,Dindigul,2025-08-25 15:19:57,NEW_SIGNAL,ANOMALY_CLEARED,94
EMG-EVT-00444,7,Tiruppur,2025-12-26 05:17:41,CORROBORATED,FIRST_TIME_REPORT,94
EMG-EVT-00445,13,Thoothukudi,2025-03-04 11:08:27,EMERGING,MULTI_SOURCE_CONVERGENCE,67
EMG-EVT-00446,30,Ramanathapuram,2025-01-22 01:07:23,UNVERIFIED,FIRST_TIME_REPORT,74
EMG-EVT-00447,16,Kancheepuram,2024-12-04 20:12:03,NEW_SIGNAL,FIRST_TIME_REPORT,91
EMG-EVT-00448,3,Madurai,2026-05-02 17:14:17,UNVERIFIED,CLUSTER_FORMATION_48H,91
EMG-EVT-00449,13,Thoothukudi,2024-09-24 08:54:36,EMERGING,MULTI_SOURCE_CONVERGENCE,67
EMG-EVT-00450,10,Krishnagiri,2025-08-15 23:38:22,PERSISTENT,CLUSTER_FORMATION_48H,84
EMG-EVT-00451,26,Ariyalur,2025-10-03 15:48:28,EMERGING,MULTI_SOURCE_CONVERGENCE,76
EMG-EVT-00452,18,Tiruvallur,2026-03-12 21:04:16,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,80
EMG-EVT-00453,26,Ariyalur,2025-03-24 20:56:56,PERSISTENT,FIRST_TIME_REPORT,78
EMG-EVT-00454,27,Perambalur,2026-07-07 07:21:42,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,67
EMG-EVT-00455,12,Thanjavur,2025-09-24 22:59:48,PERSISTENT,MULTI_SOURCE_CONVERGENCE,72
EMG-EVT-00456,18,Tiruvallur,2026-07-08 14:11:34,NEW_SIGNAL,ANOMALY_CLEARED,86
EMG-EVT-00457,14,Kanniyakumari,2025-05-15 08:56:02,CORROBORATED,CLUSTER_FORMATION_48H,74
EMG-EVT-00458,4,Salem,2024-12-02 21:52:51,PERSISTENT,FIRST_TIME_REPORT,86
EMG-EVT-00459,16,Kancheepuram,2025-07-02 21:05:05,CORROBORATED,CLUSTER_FORMATION_48H,75
EMG-EVT-00460,36,Ranipet,2024-12-12 08:52:44,DISMISSED,MULTI_SOURCE_CONVERGENCE,66
EMG-EVT-00461,8,Erode,2025-09-15 21:27:47,DISMISSED,CLUSTER_FORMATION_48H,94
EMG-EVT-00462,9,Vellore,2025-03-04 17:21:28,PERSISTENT,ANOMALY_CLEARED,63
EMG-EVT-00463,38,Tiruvannamalai,2025-10-16 22:45:49,UNVERIFIED,FIRST_TIME_REPORT,74
EMG-EVT-00464,26,Ariyalur,2026-06-13 18:08:48,CORROBORATED,CLUSTER_FORMATION_48H,73
EMG-EVT-00465,21,Kallakurichi,2026-07-31 23:58:14,NEW_SIGNAL,CLUSTER_FORMATION_48H,73
EMG-EVT-00466,15,Tenkasi,2025-11-21 20:52:57,DISMISSED,FIRST_TIME_REPORT,64
EMG-EVT-00467,27,Perambalur,2026-08-03 03:14:28,NEW_SIGNAL,ANOMALY_CLEARED,69
EMG-EVT-00468,7,Tiruppur,2026-08-10 15:51:34,EMERGING,FIRST_TIME_REPORT,83
EMG-EVT-00469,32,Theni,2026-03-07 20:13:04,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,74
EMG-EVT-00470,8,Erode,2026-01-31 13:12:10,CORROBORATED,MULTI_SOURCE_CONVERGENCE,74
EMG-EVT-00471,30,Ramanathapuram,2025-05-17 15:32:40,UNVERIFIED,CLUSTER_FORMATION_48H,80
EMG-EVT-00472,12,Thanjavur,2024-10-18 10:02:22,CORROBORATED,FIRST_TIME_REPORT,87
EMG-EVT-00473,33,Thiruvarur,2025-03-09 05:14:37,DISMISSED,MULTI_SOURCE_CONVERGENCE,90
EMG-EVT-00474,6,Tirunelveli,2025-09-10 17:23:05,EMERGING,ANOMALY_CLEARED,72
