ticket_id,associated_alert_id,district_id,district_name,assigned_officer_id,created_at,action_type,ticket_status,priority
TCK-2026-00159,ALT-2026-00988,25,Karur,OFFICER-TN-196,2025-07-31 03:05:26,IMMEDIATE_PATROL_DISPATCH,ESCALATED,LOW
TCK-2026-00160,ALT-2026-00737,25,Karur,OFFICER-TN-110,2026-06-07 16:24:57,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,HIGH
TCK-2026-00161,ALT-2026-00485,38,Tiruvannamalai,OFFICER-TN-161,2026-01-12 19:36:56,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,LOW
TCK-2026-00162,ALT-2026-00310,38,Tiruvannamalai,OFFICER-TN-136,2025-12-15 23:59:10,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,MEDIUM
TCK-2026-00163,ALT-2026-00092,27,Perambalur,OFFICER-TN-181,2025-08-06 15:20:22,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,LOW
TCK-2026-00164,ALT-2026-00840,29,Sivaganga,OFFICER-TN-108,2026-08-09 06:38:37,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,MEDIUM
TCK-2026-00165,ALT-2026-00769,22,Dharmapuri,OFFICER-TN-159,2026-06-09 22:25:10,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,HIGH
TCK-2026-00166,ALT-2026-00347,33,Thiruvarur,OFFICER-TN-154,2025-09-28 13:33:46,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,LOW
TCK-2026-00167,ALT-2026-00542,24,Nilgiris,OFFICER-TN-114,2025-01-14 07:14:11,HUMAN_INTELLIGENCE_INSPECTION,OPEN,HIGH
TCK-2026-00168,ALT-2026-00619,13,Thoothukudi,OFFICER-TN-130,2026-02-19 08:51:09,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,MEDIUM
TCK-2026-00169,ALT-2026-00745,19,Cuddalore,OFFICER-TN-102,2025-10-05 21:23:30,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,LOW
TCK-2026-00170,ALT-2026-00638,35,Mayiladuthurai,OFFICER-TN-108,2025-04-22 03:51:54,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,HIGH
TCK-2026-00171,ALT-2026-00998,6,Tirunelveli,OFFICER-TN-162,2026-07-10 10:00:05,INTER_AGENCY_COORDINATION,OPEN,MEDIUM
TCK-2026-00172,ALT-2026-00398,14,Kanniyakumari,OFFICER-TN-193,2025-06-04 12:51:56,INTER_AGENCY_COORDINATION,IN_PROGRESS,HIGH
TCK-2026-00173,ALT-2026-00700,35,Mayiladuthurai,OFFICER-TN-160,2025-10-27 19:53:36,IMMEDIATE_PATROL_DISPATCH,OPEN,LOW
TCK-2026-00174,ALT-2026-00001,31,Virudhunagar,OFFICER-TN-172,2026-04-16 07:10:14,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,HIGH
TCK-2026-00175,ALT-2026-00476,6,Tirunelveli,OFFICER-TN-124,2025-04-24 07:01:08,INTER_AGENCY_COORDINATION,IN_PROGRESS,HIGH
TCK-2026-00176,ALT-2026-00533,18,Tiruvallur,OFFICER-TN-153,2026-03-17 03:58:50,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,LOW
TCK-2026-00177,ALT-2026-00932,33,Thiruvarur,OFFICER-TN-154,2026-01-20 23:25:31,IMMEDIATE_PATROL_DISPATCH,OPEN,MEDIUM
TCK-2026-00178,ALT-2026-00152,14,Kanniyakumari,OFFICER-TN-101,2026-02-03 17:30:59,INTER_AGENCY_COORDINATION,ESCALATED,LOW
TCK-2026-00179,ALT-2026-00461,14,Kanniyakumari,OFFICER-TN-178,2025-10-25 06:32:54,HUMAN_INTELLIGENCE_INSPECTION,OPEN,HIGH
TCK-2026-00180,ALT-2026-00281,27,Perambalur,OFFICER-TN-174,2025-05-17 11:07:59,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,LOW
TCK-2026-00181,ALT-2026-00660,20,Viluppuram,OFFICER-TN-181,2025-06-15 04:15:37,INTER_AGENCY_COORDINATION,CLOSED,HIGH
TCK-2026-00182,ALT-2026-00505,27,Perambalur,OFFICER-TN-122,2025-05-04 11:03:44,IMMEDIATE_PATROL_DISPATCH,OPEN,LOW
TCK-2026-00183,ALT-2026-00084,6,Tirunelveli,OFFICER-TN-168,2025-07-16 17:13:45,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,HIGH
TCK-2026-00184,ALT-2026-00442,21,Kallakurichi,OFFICER-TN-196,2026-08-08 11:16:09,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,LOW
TCK-2026-00185,ALT-2026-00224,28,Pudukkottai,OFFICER-TN-148,2025-12-11 17:06:06,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,LOW
TCK-2026-00186,ALT-2026-00226,24,Nilgiris,OFFICER-TN-174,2025-06-12 01:45:54,INTER_AGENCY_COORDINATION,ESCALATED,HIGH
TCK-2026-00187,ALT-2026-00902,31,Virudhunagar,OFFICER-TN-179,2026-06-05 08:26:33,HUMAN_INTELLIGENCE_INSPECTION,OPEN,MEDIUM
TCK-2026-00188,ALT-2026-00843,21,Kallakurichi,OFFICER-TN-146,2026-04-09 06:50:12,IMMEDIATE_PATROL_DISPATCH,OPEN,HIGH
TCK-2026-00189,ALT-2026-00922,20,Viluppuram,OFFICER-TN-168,2026-05-05 07:28:52,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,MEDIUM
TCK-2026-00190,ALT-2026-00600,19,Cuddalore,OFFICER-TN-102,2026-05-28 09:07:59,INTER_AGENCY_COORDINATION,CLOSED,MEDIUM
TCK-2026-00191,ALT-2026-00462,16,Kancheepuram,OFFICER-TN-134,2025-06-06 15:14:40,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,LOW
TCK-2026-00192,ALT-2026-00506,36,Ranipet,OFFICER-TN-183,2025-04-14 13:45:55,IMMEDIATE_PATROL_DISPATCH,CLOSED,HIGH
TCK-2026-00193,ALT-2026-00016,24,Nilgiris,OFFICER-TN-170,2026-05-14 05:01:16,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,HIGH
TCK-2026-00194,ALT-2026-00158,38,Tiruvannamalai,OFFICER-TN-137,2026-05-27 09:03:17,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,MEDIUM
TCK-2026-00195,ALT-2026-00941,10,Krishnagiri,OFFICER-TN-106,2025-05-17 09:09:03,IMMEDIATE_PATROL_DISPATCH,OPEN,MEDIUM
TCK-2026-00196,ALT-2026-01016,26,Ariyalur,OFFICER-TN-150,2025-08-11 16:20:33,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,HIGH
TCK-2026-00197,ALT-2026-00974,29,Sivaganga,OFFICER-TN-177,2025-01-26 20:56:17,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,HIGH
TCK-2026-00198,ALT-2026-00205,6,Tirunelveli,OFFICER-TN-150,2026-06-20 18:23:07,INTER_AGENCY_COORDINATION,OPEN,HIGH
TCK-2026-00199,ALT-2026-00769,6,Tirunelveli,OFFICER-TN-180,2026-08-13 13:29:33,IMMEDIATE_PATROL_DISPATCH,ESCALATED,LOW
TCK-2026-00200,ALT-2026-00722,15,Tenkasi,OFFICER-TN-195,2026-04-29 00:35:12,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,HIGH
TCK-2026-00201,ALT-2026-00962,38,Tiruvannamalai,OFFICER-TN-169,2026-06-05 06:49:49,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,LOW
TCK-2026-00202,ALT-2026-00430,5,Tiruchirappalli,OFFICER-TN-159,2025-02-17 03:27:05,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,MEDIUM
TCK-2026-00203,ALT-2026-00774,12,Thanjavur,OFFICER-TN-163,2025-08-15 06:28:32,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,MEDIUM
TCK-2026-00204,ALT-2026-00721,16,Kancheepuram,OFFICER-TN-145,2025-02-21 13:14:45,INTER_AGENCY_COORDINATION,IN_PROGRESS,LOW
TCK-2026-00205,ALT-2026-00282,5,Tiruchirappalli,OFFICER-TN-190,2025-08-06 16:21:09,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,MEDIUM
TCK-2026-00206,ALT-2026-00611,14,Kanniyakumari,OFFICER-TN-155,2025-06-24 09:42:10,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,MEDIUM
TCK-2026-00207,ALT-2026-00764,33,Thiruvarur,OFFICER-TN-187,2026-04-07 21:08:51,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,HIGH
TCK-2026-00208,ALT-2026-00272,10,Krishnagiri,OFFICER-TN-176,2026-06-27 09:59:39,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,MEDIUM
TCK-2026-00209,ALT-2026-00271,2,Coimbatore,OFFICER-TN-144,2026-04-02 08:09:05,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,HIGH
TCK-2026-00210,ALT-2026-00381,38,Tiruvannamalai,OFFICER-TN-158,2025-07-29 07:19:09,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,HIGH
TCK-2026-00211,ALT-2026-00880,26,Ariyalur,OFFICER-TN-113,2026-04-13 18:39:23,IMMEDIATE_PATROL_DISPATCH,OPEN,MEDIUM
TCK-2026-00212,ALT-2026-00226,4,Salem,OFFICER-TN-183,2026-01-10 06:35:56,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,MEDIUM
TCK-2026-00213,ALT-2026-00493,17,Chengalpattu,OFFICER-TN-171,2026-01-25 21:50:40,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,MEDIUM
TCK-2026-00214,ALT-2026-00912,7,Tiruppur,OFFICER-TN-181,2026-03-13 23:57:06,IMMEDIATE_PATROL_DISPATCH,CLOSED,HIGH
TCK-2026-00215,ALT-2026-00336,4,Salem,OFFICER-TN-184,2025-08-09 11:16:59,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,MEDIUM
TCK-2026-00216,ALT-2026-00352,27,Perambalur,OFFICER-TN-132,2026-07-09 05:11:30,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,LOW
TCK-2026-00217,ALT-2026-00597,28,Pudukkottai,OFFICER-TN-111,2026-04-15 08:55:22,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,LOW
TCK-2026-00218,ALT-2026-00833,37,Tirupathur,OFFICER-TN-132,2026-04-04 12:28:12,IMMEDIATE_PATROL_DISPATCH,CLOSED,MEDIUM
TCK-2026-00219,ALT-2026-00010,23,Namakkal,OFFICER-TN-145,2026-02-02 22:36:07,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,HIGH
TCK-2026-00220,ALT-2026-00279,28,Pudukkottai,OFFICER-TN-148,2025-08-17 17:02:40,HUMAN_INTELLIGENCE_INSPECTION,OPEN,HIGH
TCK-2026-00221,ALT-2026-00739,25,Karur,OFFICER-TN-194,2026-08-16 14:25:48,INTER_AGENCY_COORDINATION,ESCALATED,LOW
TCK-2026-00222,ALT-2026-00183,8,Erode,OFFICER-TN-145,2025-05-01 10:23:12,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,MEDIUM
TCK-2026-00223,ALT-2026-00002,4,Salem,OFFICER-TN-137,2026-02-11 05:09:45,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,HIGH
TCK-2026-00224,ALT-2026-00828,24,Nilgiris,OFFICER-TN-189,2026-02-19 05:01:22,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,HIGH
TCK-2026-00225,ALT-2026-00408,22,Dharmapuri,OFFICER-TN-132,2026-07-03 15:17:29,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,LOW
TCK-2026-00226,ALT-2026-00819,1,Chennai,OFFICER-TN-190,2025-08-12 09:10:26,INTER_AGENCY_COORDINATION,ESCALATED,LOW
TCK-2026-00227,ALT-2026-00046,21,Kallakurichi,OFFICER-TN-196,2025-05-28 09:16:30,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,HIGH
TCK-2026-00228,ALT-2026-00054,12,Thanjavur,OFFICER-TN-166,2026-06-28 17:40:57,INTER_AGENCY_COORDINATION,CLOSED,LOW
TCK-2026-00229,ALT-2026-00097,28,Pudukkottai,OFFICER-TN-114,2025-11-27 18:51:27,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,HIGH
TCK-2026-00230,ALT-2026-00464,36,Ranipet,OFFICER-TN-184,2025-03-01 12:33:07,INTER_AGENCY_COORDINATION,OPEN,MEDIUM
TCK-2026-00231,ALT-2026-00964,5,Tiruchirappalli,OFFICER-TN-136,2026-01-23 20:52:57,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,HIGH
TCK-2026-00232,ALT-2026-00005,10,Krishnagiri,OFFICER-TN-133,2025-04-06 04:12:41,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,MEDIUM
TCK-2026-00233,ALT-2026-00070,2,Coimbatore,OFFICER-TN-182,2026-03-09 14:54:27,IMMEDIATE_PATROL_DISPATCH,ESCALATED,HIGH
TCK-2026-00234,ALT-2026-00841,24,Nilgiris,OFFICER-TN-118,2025-04-21 00:42:28,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,LOW
TCK-2026-00235,ALT-2026-00992,10,Krishnagiri,OFFICER-TN-103,2026-03-14 13:35:19,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,HIGH
TCK-2026-00236,ALT-2026-00179,21,Kallakurichi,OFFICER-TN-123,2026-02-14 08:19:24,IMMEDIATE_PATROL_DISPATCH,ESCALATED,LOW
TCK-2026-00237,ALT-2026-00446,3,Madurai,OFFICER-TN-197,2025-08-23 09:18:51,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,HIGH
TCK-2026-00238,ALT-2026-00970,35,Mayiladuthurai,OFFICER-TN-161,2025-04-16 01:14:14,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,LOW
TCK-2026-00239,ALT-2026-00226,11,Dindigul,OFFICER-TN-107,2025-04-07 01:36:42,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,LOW
TCK-2026-00240,ALT-2026-00390,9,Vellore,OFFICER-TN-145,2025-11-20 13:44:17,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,HIGH
TCK-2026-00241,ALT-2026-00460,5,Tiruchirappalli,OFFICER-TN-133,2025-02-07 07:11:35,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,MEDIUM
TCK-2026-00242,ALT-2026-01038,36,Ranipet,OFFICER-TN-126,2025-05-29 15:35:13,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,LOW
TCK-2026-00243,ALT-2026-00955,18,Tiruvallur,OFFICER-TN-159,2026-04-09 05:50:21,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,HIGH
TCK-2026-00244,ALT-2026-00042,18,Tiruvallur,OFFICER-TN-110,2024-12-28 12:51:42,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,HIGH
TCK-2026-00245,ALT-2026-00912,23,Namakkal,OFFICER-TN-116,2025-01-30 18:07:06,INTER_AGENCY_COORDINATION,OPEN,HIGH
TCK-2026-00246,ALT-2026-00501,28,Pudukkottai,OFFICER-TN-170,2025-01-20 09:26:03,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,LOW
TCK-2026-00247,ALT-2026-00483,8,Erode,OFFICER-TN-153,2025-10-19 16:02:33,IMMEDIATE_PATROL_DISPATCH,OPEN,LOW
TCK-2026-00248,ALT-2026-01045,38,Tiruvannamalai,OFFICER-TN-166,2025-06-08 00:46:38,INTER_AGENCY_COORDINATION,ESCALATED,MEDIUM
TCK-2026-00249,ALT-2026-00347,18,Tiruvallur,OFFICER-TN-138,2026-07-15 18:58:36,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,HIGH
TCK-2026-00250,ALT-2026-00329,14,Kanniyakumari,OFFICER-TN-195,2025-04-25 12:57:50,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,MEDIUM
TCK-2026-00251,ALT-2026-00435,13,Thoothukudi,OFFICER-TN-164,2025-10-21 04:40:34,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,MEDIUM
TCK-2026-00252,ALT-2026-00173,23,Namakkal,OFFICER-TN-112,2024-12-28 23:00:43,IMMEDIATE_PATROL_DISPATCH,OPEN,LOW
TCK-2026-00253,ALT-2026-00785,21,Kallakurichi,OFFICER-TN-119,2025-06-23 23:18:03,INTER_AGENCY_COORDINATION,CLOSED,MEDIUM
TCK-2026-00254,ALT-2026-00342,11,Dindigul,OFFICER-TN-170,2025-10-18 05:41:02,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,HIGH
TCK-2026-00255,ALT-2026-00669,12,Thanjavur,OFFICER-TN-199,2026-07-21 21:05:55,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,MEDIUM
TCK-2026-00256,ALT-2026-00539,31,Virudhunagar,OFFICER-TN-179,2025-06-30 14:49:03,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,HIGH
TCK-2026-00257,ALT-2026-00837,10,Krishnagiri,OFFICER-TN-122,2026-01-31 23:59:37,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,HIGH
TCK-2026-00258,ALT-2026-00507,6,Tirunelveli,OFFICER-TN-180,2025-02-09 22:00:37,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,MEDIUM
TCK-2026-00259,ALT-2026-00406,17,Chengalpattu,OFFICER-TN-172,2025-01-09 09:26:59,IMMEDIATE_PATROL_DISPATCH,CLOSED,LOW
TCK-2026-00260,ALT-2026-00443,33,Thiruvarur,OFFICER-TN-139,2025-01-26 05:32:13,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,LOW
TCK-2026-00261,ALT-2026-00665,26,Ariyalur,OFFICER-TN-134,2025-03-04 22:21:53,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,MEDIUM
TCK-2026-00262,ALT-2026-00008,37,Tirupathur,OFFICER-TN-157,2026-04-01 02:52:58,INTER_AGENCY_COORDINATION,IN_PROGRESS,LOW
TCK-2026-00263,ALT-2026-00074,2,Coimbatore,OFFICER-TN-151,2025-04-09 16:35:33,INTER_AGENCY_COORDINATION,ESCALATED,MEDIUM
TCK-2026-00264,ALT-2026-00104,1,Chennai,OFFICER-TN-138,2025-05-16 13:21:38,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,LOW
TCK-2026-00265,ALT-2026-00206,35,Mayiladuthurai,OFFICER-TN-111,2025-07-13 07:28:40,IMMEDIATE_PATROL_DISPATCH,ESCALATED,MEDIUM
TCK-2026-00266,ALT-2026-00805,1,Chennai,OFFICER-TN-108,2026-07-16 21:32:24,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,MEDIUM
TCK-2026-00267,ALT-2026-00369,29,Sivaganga,OFFICER-TN-168,2026-05-08 05:38:01,INTER_AGENCY_COORDINATION,OPEN,MEDIUM
TCK-2026-00268,ALT-2026-00520,5,Tiruchirappalli,OFFICER-TN-189,2025-05-02 04:13:40,INTER_AGENCY_COORDINATION,CLOSED,MEDIUM
TCK-2026-00269,ALT-2026-00395,38,Tiruvannamalai,OFFICER-TN-174,2026-03-04 18:57:04,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,HIGH
TCK-2026-00270,ALT-2026-00282,29,Sivaganga,OFFICER-TN-101,2026-08-17 04:54:17,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,LOW
TCK-2026-00271,ALT-2026-00391,21,Kallakurichi,OFFICER-TN-138,2026-04-06 12:32:42,IMMEDIATE_PATROL_DISPATCH,ESCALATED,MEDIUM
TCK-2026-00272,ALT-2026-00741,34,Nagapattinam,OFFICER-TN-193,2025-09-11 22:38:06,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,LOW
TCK-2026-00273,ALT-2026-00610,10,Krishnagiri,OFFICER-TN-149,2026-07-03 11:35:28,INTER_AGENCY_COORDINATION,CLOSED,LOW
TCK-2026-00274,ALT-2026-00312,15,Tenkasi,OFFICER-TN-160,2025-10-11 01:35:48,INTER_AGENCY_COORDINATION,OPEN,LOW
TCK-2026-00275,ALT-2026-00511,1,Chennai,OFFICER-TN-155,2025-02-12 04:34:08,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,MEDIUM
TCK-2026-00276,ALT-2026-00394,30,Ramanathapuram,OFFICER-TN-152,2026-08-18 04:08:56,INTER_AGENCY_COORDINATION,ESCALATED,HIGH
TCK-2026-00277,ALT-2026-00928,14,Kanniyakumari,OFFICER-TN-109,2026-07-30 10:04:08,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,HIGH
TCK-2026-00278,ALT-2026-00891,13,Thoothukudi,OFFICER-TN-153,2025-05-30 16:16:17,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,HIGH
TCK-2026-00279,ALT-2026-01026,20,Viluppuram,OFFICER-TN-184,2026-07-12 08:39:43,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,HIGH
TCK-2026-00280,ALT-2026-00184,32,Theni,OFFICER-TN-125,2025-07-04 09:08:29,INTER_AGENCY_COORDINATION,IN_PROGRESS,MEDIUM
TCK-2026-00281,ALT-2026-00632,36,Ranipet,OFFICER-TN-104,2025-02-13 05:21:55,INTER_AGENCY_COORDINATION,OPEN,LOW
TCK-2026-00282,ALT-2026-00183,13,Thoothukudi,OFFICER-TN-198,2025-02-22 10:49:51,IMMEDIATE_PATROL_DISPATCH,ESCALATED,LOW
TCK-2026-00283,ALT-2026-00910,17,Chengalpattu,OFFICER-TN-165,2025-05-12 20:23:39,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,MEDIUM
TCK-2026-00284,ALT-2026-00518,5,Tiruchirappalli,OFFICER-TN-128,2025-07-19 19:58:39,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,HIGH
TCK-2026-00285,ALT-2026-00118,38,Tiruvannamalai,OFFICER-TN-150,2025-07-07 17:11:51,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,HIGH
TCK-2026-00286,ALT-2026-00524,10,Krishnagiri,OFFICER-TN-165,2025-04-13 16:38:02,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,HIGH
TCK-2026-00287,ALT-2026-00381,2,Coimbatore,OFFICER-TN-154,2025-01-15 07:23:15,IMMEDIATE_PATROL_DISPATCH,OPEN,LOW
TCK-2026-00288,ALT-2026-00469,6,Tirunelveli,OFFICER-TN-141,2025-10-08 18:44:56,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,HIGH
TCK-2026-00289,ALT-2026-00558,12,Thanjavur,OFFICER-TN-107,2025-12-24 18:52:09,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,LOW
TCK-2026-00290,ALT-2026-00585,26,Ariyalur,OFFICER-TN-192,2026-07-21 21:49:50,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,MEDIUM
TCK-2026-00291,ALT-2026-00341,10,Krishnagiri,OFFICER-TN-180,2025-02-14 09:47:09,INTER_AGENCY_COORDINATION,ESCALATED,HIGH
TCK-2026-00292,ALT-2026-00013,18,Tiruvallur,OFFICER-TN-191,2026-06-05 20:03:51,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,LOW
TCK-2026-00293,ALT-2026-01048,29,Sivaganga,OFFICER-TN-153,2025-01-10 16:44:08,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,HIGH
TCK-2026-00294,ALT-2026-00547,23,Namakkal,OFFICER-TN-149,2025-06-16 09:28:51,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,HIGH
TCK-2026-00295,ALT-2026-00209,8,Erode,OFFICER-TN-191,2025-08-25 06:22:31,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,MEDIUM
TCK-2026-00296,ALT-2026-00993,4,Salem,OFFICER-TN-189,2026-02-22 23:05:51,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,LOW
TCK-2026-00297,ALT-2026-00803,15,Tenkasi,OFFICER-TN-181,2025-09-01 02:50:38,HUMAN_INTELLIGENCE_INSPECTION,OPEN,LOW
TCK-2026-00298,ALT-2026-00220,14,Kanniyakumari,OFFICER-TN-172,2026-06-28 11:27:14,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,LOW
TCK-2026-00299,ALT-2026-00502,3,Madurai,OFFICER-TN-116,2026-01-17 08:39:13,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,MEDIUM
TCK-2026-00300,ALT-2026-01026,13,Thoothukudi,OFFICER-TN-146,2026-03-21 09:42:38,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,MEDIUM
TCK-2026-00301,ALT-2026-00978,34,Nagapattinam,OFFICER-TN-149,2026-03-30 00:48:02,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,MEDIUM
TCK-2026-00302,ALT-2026-00820,16,Kancheepuram,OFFICER-TN-152,2026-07-30 04:53:28,HUMAN_INTELLIGENCE_INSPECTION,OPEN,LOW
TCK-2026-00303,ALT-2026-00301,5,Tiruchirappalli,OFFICER-TN-190,2026-03-07 01:33:12,INTER_AGENCY_COORDINATION,IN_PROGRESS,MEDIUM
TCK-2026-00304,ALT-2026-00905,5,Tiruchirappalli,OFFICER-TN-108,2026-03-01 17:47:12,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,LOW
TCK-2026-00305,ALT-2026-00484,21,Kallakurichi,OFFICER-TN-106,2026-06-25 02:37:42,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,MEDIUM
TCK-2026-00306,ALT-2026-00857,2,Coimbatore,OFFICER-TN-132,2026-07-28 23:18:28,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,MEDIUM
TCK-2026-00307,ALT-2026-00411,2,Coimbatore,OFFICER-TN-106,2026-01-01 02:20:16,IMMEDIATE_PATROL_DISPATCH,CLOSED,HIGH
TCK-2026-00308,ALT-2026-00118,19,Cuddalore,OFFICER-TN-145,2025-09-05 08:40:39,IMMEDIATE_PATROL_DISPATCH,CLOSED,HIGH
TCK-2026-00309,ALT-2026-00939,36,Ranipet,OFFICER-TN-174,2026-05-09 06:55:02,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,HIGH
TCK-2026-00310,ALT-2026-00160,7,Tiruppur,OFFICER-TN-108,2025-07-27 14:19:31,INTER_AGENCY_COORDINATION,CLOSED,MEDIUM
TCK-2026-00311,ALT-2026-00257,27,Perambalur,OFFICER-TN-172,2026-06-02 04:55:00,INTER_AGENCY_COORDINATION,OPEN,MEDIUM
TCK-2026-00312,ALT-2026-00166,35,Mayiladuthurai,OFFICER-TN-139,2025-04-26 09:41:25,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,HIGH
TCK-2026-00313,ALT-2026-00366,28,Pudukkottai,OFFICER-TN-102,2025-10-14 00:38:59,INTER_AGENCY_COORDINATION,OPEN,HIGH
TCK-2026-00314,ALT-2026-00768,26,Ariyalur,OFFICER-TN-182,2026-08-12 00:53:57,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,HIGH
TCK-2026-00315,ALT-2026-00532,24,Nilgiris,OFFICER-TN-111,2025-03-01 23:20:47,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,LOW
TCK-2026-00316,ALT-2026-00395,26,Ariyalur,OFFICER-TN-187,2025-09-28 03:03:56,INTER_AGENCY_COORDINATION,OPEN,HIGH
