seizure_id,checkpost_name,district_id,district_name,timestamp,transit_direction,drug_category,quantity_band,verification_status,evidence_confidence
SZ-2026-00124,Kaliyakkavilai Post,14,Kanniyakumari,2025-02-08 15:14:35,TRANSIT_CORRIDOR,CHEMICAL_PRECURSORS,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,90
SZ-2026-00125,Gummidipoondi Gate,18,Tiruvallur,2025-07-28 16:23:09,OUTBOUND_STATE,COMMERCIAL_GANJA,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,92
SZ-2026-00126,Attibele Border Axis,10,Krishnagiri,2025-06-02 22:34:15,INBOUND_TO_TN,PRESCRIPTION_NARCOTICS,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,89
SZ-2026-00127,Puliyarai Checkpost,15,Tenkasi,2025-11-18 09:22:13,INBOUND_TO_TN,SYNTHETIC_MDMA,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,97
SZ-2026-00128,Kaliyakkavilai Post,14,Kanniyakumari,2025-08-27 02:51:35,TRANSIT_CORRIDOR,UNKNOWN_CONTRABAND,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,94
SZ-2026-00129,Walayar Checkpost,2,Coimbatore,2025-06-12 16:53:19,TRANSIT_CORRIDOR,COMMERCIAL_GANJA,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,88
SZ-2026-00130,Zuzuvadi Checkpost,10,Krishnagiri,2026-01-21 20:59:17,OUTBOUND_STATE,COMMERCIAL_GANJA,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,93
SZ-2026-00131,Kaliyakkavilai Post,14,Kanniyakumari,2024-12-23 22:03:13,TRANSIT_CORRIDOR,OPIOID_ANALOGUES,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,95
SZ-2026-00132,Gummidipoondi Gate,18,Tiruvallur,2025-02-28 12:36:27,OUTBOUND_STATE,COMMERCIAL_GANJA,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,82
SZ-2026-00133,Gummidipoondi Gate,18,Tiruvallur,2024-12-09 07:56:24,TRANSIT_CORRIDOR,PRESCRIPTION_NARCOTICS,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,87
SZ-2026-00134,Gummidipoondi Gate,18,Tiruvallur,2025-08-20 02:34:59,TRANSIT_CORRIDOR,UNKNOWN_CONTRABAND,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,88
SZ-2026-00135,Ennore Port Checkpoint,1,Chennai,2025-05-05 06:54:03,INBOUND_TO_TN,OPIOID_ANALOGUES,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,96
SZ-2026-00136,Attibele Border Axis,10,Krishnagiri,2024-12-28 09:29:01,INBOUND_TO_TN,COMMERCIAL_GANJA,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,97
SZ-2026-00137,Attibele Border Axis,10,Krishnagiri,2025-07-09 14:36:17,TRANSIT_CORRIDOR,COMMERCIAL_GANJA,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,94
SZ-2026-00138,Zuzuvadi Checkpost,10,Krishnagiri,2025-06-27 15:54:16,TRANSIT_CORRIDOR,PRESCRIPTION_NARCOTICS,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,93
SZ-2026-00139,Puliyarai Checkpost,15,Tenkasi,2026-05-11 10:44:21,TRANSIT_CORRIDOR,COMMERCIAL_GANJA,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,96
SZ-2026-00140,Attibele Border Axis,10,Krishnagiri,2025-02-13 02:55:15,TRANSIT_CORRIDOR,COMMERCIAL_GANJA,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,91
SZ-2026-00141,Ennore Port Checkpoint,1,Chennai,2025-07-14 12:47:26,OUTBOUND_STATE,COMMERCIAL_GANJA,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,83
SZ-2026-00142,Kaliyakkavilai Post,14,Kanniyakumari,2026-06-16 23:41:51,TRANSIT_CORRIDOR,CHEMICAL_PRECURSORS,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,91
SZ-2026-00143,Walayar Checkpost,2,Coimbatore,2025-07-27 12:08:35,INBOUND_TO_TN,COMMERCIAL_GANJA,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,93
SZ-2026-00144,Attibele Border Axis,10,Krishnagiri,2025-02-05 05:20:33,INBOUND_TO_TN,CHEMICAL_PRECURSORS,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,84
SZ-2026-00145,Puliyarai Checkpost,15,Tenkasi,2024-12-04 07:20:19,TRANSIT_CORRIDOR,OPIOID_ANALOGUES,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,93
SZ-2026-00146,Attibele Border Axis,10,Krishnagiri,2025-01-11 13:33:19,OUTBOUND_STATE,COMMERCIAL_GANJA,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,97
SZ-2026-00147,Zuzuvadi Checkpost,10,Krishnagiri,2025-05-12 22:47:46,TRANSIT_CORRIDOR,PRESCRIPTION_NARCOTICS,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,84
SZ-2026-00148,V.O.C. Port Terminal,13,Thoothukudi,2026-06-29 07:16:56,TRANSIT_CORRIDOR,UNKNOWN_CONTRABAND,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,91
SZ-2026-00149,Zuzuvadi Checkpost,10,Krishnagiri,2026-06-22 16:01:11,INBOUND_TO_TN,UNKNOWN_CONTRABAND,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,85
SZ-2026-00150,Walayar Checkpost,2,Coimbatore,2024-11-16 00:38:16,OUTBOUND_STATE,COMMERCIAL_GANJA,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,92
SZ-2026-00151,V.O.C. Port Terminal,13,Thoothukudi,2026-02-14 04:50:51,INBOUND_TO_TN,OPIOID_ANALOGUES,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,83
SZ-2026-00152,Zuzuvadi Checkpost,10,Krishnagiri,2025-09-25 08:35:35,OUTBOUND_STATE,UNKNOWN_CONTRABAND,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,84
SZ-2026-00153,Walayar Checkpost,2,Coimbatore,2024-10-12 17:56:56,OUTBOUND_STATE,COMMERCIAL_GANJA,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,82
SZ-2026-00154,Zuzuvadi Checkpost,10,Krishnagiri,2024-11-08 13:31:12,TRANSIT_CORRIDOR,OPIOID_ANALOGUES,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,90
SZ-2026-00155,Ennore Port Checkpoint,1,Chennai,2026-05-22 15:04:16,OUTBOUND_STATE,UNKNOWN_CONTRABAND,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,86
SZ-2026-00156,Puliyarai Checkpost,15,Tenkasi,2025-01-28 18:53:59,INBOUND_TO_TN,UNKNOWN_CONTRABAND,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,87
SZ-2026-00157,Walayar Checkpost,2,Coimbatore,2026-07-05 08:13:24,INBOUND_TO_TN,UNKNOWN_CONTRABAND,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,94
SZ-2026-00158,Attibele Border Axis,10,Krishnagiri,2026-01-26 05:30:15,OUTBOUND_STATE,SYNTHETIC_MDMA,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,86
SZ-2026-00159,Attibele Border Axis,10,Krishnagiri,2024-10-23 12:11:56,OUTBOUND_STATE,UNKNOWN_CONTRABAND,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,96
SZ-2026-00160,Zuzuvadi Checkpost,10,Krishnagiri,2024-10-19 22:55:26,TRANSIT_CORRIDOR,OPIOID_ANALOGUES,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,95
SZ-2026-00161,Puliyarai Checkpost,15,Tenkasi,2026-04-12 07:55:28,TRANSIT_CORRIDOR,COMMERCIAL_GANJA,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,98
SZ-2026-00162,Kaliyakkavilai Post,14,Kanniyakumari,2025-08-21 21:22:08,OUTBOUND_STATE,SYNTHETIC_MDMA,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,90
SZ-2026-00163,Walayar Checkpost,2,Coimbatore,2025-12-25 00:35:46,TRANSIT_CORRIDOR,COMMERCIAL_GANJA,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,90
SZ-2026-00164,Ennore Port Checkpoint,1,Chennai,2025-02-05 18:52:55,INBOUND_TO_TN,PRESCRIPTION_NARCOTICS,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,94
SZ-2026-00165,Gummidipoondi Gate,18,Tiruvallur,2025-12-02 09:39:21,TRANSIT_CORRIDOR,UNKNOWN_CONTRABAND,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,89
SZ-2026-00166,Zuzuvadi Checkpost,10,Krishnagiri,2025-05-22 01:41:30,TRANSIT_CORRIDOR,PRESCRIPTION_NARCOTICS,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,82
SZ-2026-00167,Walayar Checkpost,2,Coimbatore,2026-07-25 14:16:20,OUTBOUND_STATE,COMMERCIAL_GANJA,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,90
SZ-2026-00168,Kaliyakkavilai Post,14,Kanniyakumari,2025-11-15 08:14:56,TRANSIT_CORRIDOR,OPIOID_ANALOGUES,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,98
SZ-2026-00169,Ennore Port Checkpoint,1,Chennai,2025-09-15 05:16:21,TRANSIT_CORRIDOR,SYNTHETIC_MDMA,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,87
SZ-2026-00170,Ennore Port Checkpoint,1,Chennai,2025-05-05 04:39:36,INBOUND_TO_TN,UNKNOWN_CONTRABAND,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,93
SZ-2026-00171,Puliyarai Checkpost,15,Tenkasi,2026-07-20 06:26:22,TRANSIT_CORRIDOR,COMMERCIAL_GANJA,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,90
SZ-2026-00172,Attibele Border Axis,10,Krishnagiri,2025-03-08 07:47:07,TRANSIT_CORRIDOR,SYNTHETIC_MDMA,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,94
SZ-2026-00173,Walayar Checkpost,2,Coimbatore,2025-01-06 16:03:02,OUTBOUND_STATE,OPIOID_ANALOGUES,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,98
SZ-2026-00174,Zuzuvadi Checkpost,10,Krishnagiri,2025-10-31 08:02:08,OUTBOUND_STATE,OPIOID_ANALOGUES,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,90
SZ-2026-00175,Kaliyakkavilai Post,14,Kanniyakumari,2025-11-16 12:15:11,TRANSIT_CORRIDOR,CHEMICAL_PRECURSORS,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,89
SZ-2026-00176,Puliyarai Checkpost,15,Tenkasi,2025-02-15 01:57:03,INBOUND_TO_TN,SYNTHETIC_MDMA,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,94
SZ-2026-00177,Zuzuvadi Checkpost,10,Krishnagiri,2026-02-20 12:57:08,OUTBOUND_STATE,OPIOID_ANALOGUES,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,92
SZ-2026-00178,Zuzuvadi Checkpost,10,Krishnagiri,2026-03-22 18:09:46,INBOUND_TO_TN,OPIOID_ANALOGUES,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,95
SZ-2026-00179,Gummidipoondi Gate,18,Tiruvallur,2026-05-21 19:13:12,INBOUND_TO_TN,UNKNOWN_CONTRABAND,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,95
SZ-2026-00180,Gummidipoondi Gate,18,Tiruvallur,2025-12-10 19:49:33,OUTBOUND_STATE,OPIOID_ANALOGUES,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,87
SZ-2026-00181,Attibele Border Axis,10,Krishnagiri,2025-11-13 13:04:26,OUTBOUND_STATE,PRESCRIPTION_NARCOTICS,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,93
SZ-2026-00182,Puliyarai Checkpost,15,Tenkasi,2024-11-24 12:18:48,TRANSIT_CORRIDOR,SYNTHETIC_MDMA,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,89
SZ-2026-00183,Zuzuvadi Checkpost,10,Krishnagiri,2024-10-14 16:15:09,OUTBOUND_STATE,OPIOID_ANALOGUES,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,92
SZ-2026-00184,Kaliyakkavilai Post,14,Kanniyakumari,2026-04-15 00:31:11,TRANSIT_CORRIDOR,UNKNOWN_CONTRABAND,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,89
SZ-2026-00185,Gummidipoondi Gate,18,Tiruvallur,2025-06-24 11:09:16,TRANSIT_CORRIDOR,SYNTHETIC_MDMA,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,95
SZ-2026-00186,Zuzuvadi Checkpost,10,Krishnagiri,2025-06-22 19:49:54,OUTBOUND_STATE,PRESCRIPTION_NARCOTICS,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,84
SZ-2026-00187,Zuzuvadi Checkpost,10,Krishnagiri,2026-08-18 10:31:17,OUTBOUND_STATE,UNKNOWN_CONTRABAND,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,96
SZ-2026-00188,Ennore Port Checkpoint,1,Chennai,2025-12-15 11:09:49,OUTBOUND_STATE,CHEMICAL_PRECURSORS,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,94
SZ-2026-00189,Kaliyakkavilai Post,14,Kanniyakumari,2025-05-19 11:05:34,OUTBOUND_STATE,PRESCRIPTION_NARCOTICS,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,83
SZ-2026-00190,Walayar Checkpost,2,Coimbatore,2025-11-12 13:58:20,INBOUND_TO_TN,OPIOID_ANALOGUES,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,91
SZ-2026-00191,Puliyarai Checkpost,15,Tenkasi,2026-05-07 21:08:29,OUTBOUND_STATE,CHEMICAL_PRECURSORS,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,86
SZ-2026-00192,Zuzuvadi Checkpost,10,Krishnagiri,2024-11-04 02:20:42,TRANSIT_CORRIDOR,CHEMICAL_PRECURSORS,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,96
SZ-2026-00193,Kaliyakkavilai Post,14,Kanniyakumari,2026-01-18 18:42:51,INBOUND_TO_TN,CHEMICAL_PRECURSORS,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,90
SZ-2026-00194,Walayar Checkpost,2,Coimbatore,2025-02-13 02:09:23,OUTBOUND_STATE,SYNTHETIC_MDMA,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,98
SZ-2026-00195,Walayar Checkpost,2,Coimbatore,2025-09-23 02:14:25,OUTBOUND_STATE,OPIOID_ANALOGUES,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,85
SZ-2026-00196,V.O.C. Port Terminal,13,Thoothukudi,2024-12-27 07:27:58,INBOUND_TO_TN,SYNTHETIC_MDMA,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,83
SZ-2026-00197,Zuzuvadi Checkpost,10,Krishnagiri,2025-12-10 10:51:43,TRANSIT_CORRIDOR,SYNTHETIC_MDMA,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,95
SZ-2026-00198,Puliyarai Checkpost,15,Tenkasi,2025-04-07 22:16:58,TRANSIT_CORRIDOR,COMMERCIAL_GANJA,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,98
SZ-2026-00199,Walayar Checkpost,2,Coimbatore,2026-07-01 06:10:23,OUTBOUND_STATE,CHEMICAL_PRECURSORS,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,96
SZ-2026-00200,Gummidipoondi Gate,18,Tiruvallur,2024-11-10 00:12:46,INBOUND_TO_TN,CHEMICAL_PRECURSORS,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,92
SZ-2026-00201,Walayar Checkpost,2,Coimbatore,2024-11-16 02:04:20,INBOUND_TO_TN,CHEMICAL_PRECURSORS,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,83
SZ-2026-00202,Zuzuvadi Checkpost,10,Krishnagiri,2025-10-28 04:03:10,OUTBOUND_STATE,COMMERCIAL_GANJA,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,90
SZ-2026-00203,Kaliyakkavilai Post,14,Kanniyakumari,2025-07-12 22:59:59,OUTBOUND_STATE,OPIOID_ANALOGUES,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,84
SZ-2026-00204,Kaliyakkavilai Post,14,Kanniyakumari,2024-11-25 10:06:26,OUTBOUND_STATE,PRESCRIPTION_NARCOTICS,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,85
SZ-2026-00205,V.O.C. Port Terminal,13,Thoothukudi,2025-01-10 19:11:24,TRANSIT_CORRIDOR,COMMERCIAL_GANJA,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,88
SZ-2026-00206,Puliyarai Checkpost,15,Tenkasi,2026-04-29 08:54:47,OUTBOUND_STATE,OPIOID_ANALOGUES,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,96
SZ-2026-00207,Gummidipoondi Gate,18,Tiruvallur,2026-03-09 09:39:03,TRANSIT_CORRIDOR,OPIOID_ANALOGUES,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,97
SZ-2026-00208,Gummidipoondi Gate,18,Tiruvallur,2026-06-29 03:49:53,TRANSIT_CORRIDOR,OPIOID_ANALOGUES,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,82
SZ-2026-00209,Attibele Border Axis,10,Krishnagiri,2026-03-02 01:54:52,INBOUND_TO_TN,SYNTHETIC_MDMA,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,93
SZ-2026-00210,Puliyarai Checkpost,15,Tenkasi,2025-04-23 10:48:43,OUTBOUND_STATE,CHEMICAL_PRECURSORS,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,95
SZ-2026-00211,V.O.C. Port Terminal,13,Thoothukudi,2025-11-26 07:26:05,OUTBOUND_STATE,PRESCRIPTION_NARCOTICS,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,86
SZ-2026-00212,Ennore Port Checkpoint,1,Chennai,2025-02-06 10:41:52,TRANSIT_CORRIDOR,SYNTHETIC_MDMA,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,94
SZ-2026-00213,Kaliyakkavilai Post,14,Kanniyakumari,2026-05-04 18:00:37,INBOUND_TO_TN,CHEMICAL_PRECURSORS,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,92
SZ-2026-00214,Ennore Port Checkpoint,1,Chennai,2026-05-06 19:34:34,INBOUND_TO_TN,SYNTHETIC_MDMA,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,82
SZ-2026-00215,V.O.C. Port Terminal,13,Thoothukudi,2025-04-02 01:24:05,INBOUND_TO_TN,COMMERCIAL_GANJA,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,88
SZ-2026-00216,Walayar Checkpost,2,Coimbatore,2026-05-05 11:13:58,OUTBOUND_STATE,OPIOID_ANALOGUES,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,89
SZ-2026-00217,Zuzuvadi Checkpost,10,Krishnagiri,2025-09-18 10:42:24,INBOUND_TO_TN,SYNTHETIC_MDMA,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,94
SZ-2026-00218,Zuzuvadi Checkpost,10,Krishnagiri,2026-08-03 16:24:23,OUTBOUND_STATE,COMMERCIAL_GANJA,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,84
SZ-2026-00219,Kaliyakkavilai Post,14,Kanniyakumari,2025-07-26 19:45:34,TRANSIT_CORRIDOR,OPIOID_ANALOGUES,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,88
SZ-2026-00220,Ennore Port Checkpoint,1,Chennai,2024-10-25 12:37:00,TRANSIT_CORRIDOR,COMMERCIAL_GANJA,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,95
SZ-2026-00221,Zuzuvadi Checkpost,10,Krishnagiri,2025-05-02 21:39:21,TRANSIT_CORRIDOR,PRESCRIPTION_NARCOTICS,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,87
SZ-2026-00222,Gummidipoondi Gate,18,Tiruvallur,2026-06-16 13:45:52,TRANSIT_CORRIDOR,COMMERCIAL_GANJA,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,82
SZ-2026-00223,Gummidipoondi Gate,18,Tiruvallur,2025-09-07 23:16:18,OUTBOUND_STATE,UNKNOWN_CONTRABAND,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,82
SZ-2026-00224,Zuzuvadi Checkpost,10,Krishnagiri,2026-07-03 21:19:08,OUTBOUND_STATE,OPIOID_ANALOGUES,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,88
SZ-2026-00225,V.O.C. Port Terminal,13,Thoothukudi,2024-10-07 20:32:40,TRANSIT_CORRIDOR,UNKNOWN_CONTRABAND,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,84
SZ-2026-00226,Walayar Checkpost,2,Coimbatore,2025-05-12 09:14:06,OUTBOUND_STATE,SYNTHETIC_MDMA,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,90
SZ-2026-00227,Gummidipoondi Gate,18,Tiruvallur,2026-05-25 11:26:11,INBOUND_TO_TN,PRESCRIPTION_NARCOTICS,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,82
SZ-2026-00228,Puliyarai Checkpost,15,Tenkasi,2025-09-17 22:34:56,OUTBOUND_STATE,SYNTHETIC_MDMA,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,84
SZ-2026-00229,Attibele Border Axis,10,Krishnagiri,2025-09-07 18:26:39,INBOUND_TO_TN,COMMERCIAL_GANJA,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,86
SZ-2026-00230,Attibele Border Axis,10,Krishnagiri,2025-05-08 17:19:28,TRANSIT_CORRIDOR,CHEMICAL_PRECURSORS,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,93
SZ-2026-00231,Puliyarai Checkpost,15,Tenkasi,2025-01-26 19:24:38,OUTBOUND_STATE,CHEMICAL_PRECURSORS,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,93
SZ-2026-00232,Puliyarai Checkpost,15,Tenkasi,2025-06-26 10:48:53,INBOUND_TO_TN,SYNTHETIC_MDMA,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,82
SZ-2026-00233,Puliyarai Checkpost,15,Tenkasi,2025-09-08 05:52:38,TRANSIT_CORRIDOR,UNKNOWN_CONTRABAND,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,96
SZ-2026-00234,V.O.C. Port Terminal,13,Thoothukudi,2026-07-14 03:29:21,INBOUND_TO_TN,COMMERCIAL_GANJA,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,97
SZ-2026-00235,Puliyarai Checkpost,15,Tenkasi,2026-07-27 10:19:05,OUTBOUND_STATE,COMMERCIAL_GANJA,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,87
SZ-2026-00236,Puliyarai Checkpost,15,Tenkasi,2026-05-04 15:21:20,INBOUND_TO_TN,COMMERCIAL_GANJA,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,88
SZ-2026-00237,Kaliyakkavilai Post,14,Kanniyakumari,2026-06-22 19:31:30,TRANSIT_CORRIDOR,UNKNOWN_CONTRABAND,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,82
SZ-2026-00238,Puliyarai Checkpost,15,Tenkasi,2025-05-14 23:00:50,OUTBOUND_STATE,CHEMICAL_PRECURSORS,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,91
SZ-2026-00239,Puliyarai Checkpost,15,Tenkasi,2025-09-20 11:32:19,TRANSIT_CORRIDOR,PRESCRIPTION_NARCOTICS,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,98
SZ-2026-00240,Kaliyakkavilai Post,14,Kanniyakumari,2025-09-27 03:11:57,INBOUND_TO_TN,UNKNOWN_CONTRABAND,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,93
SZ-2026-00241,Ennore Port Checkpoint,1,Chennai,2024-10-11 07:48:44,INBOUND_TO_TN,UNKNOWN_CONTRABAND,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,85
SZ-2026-00242,Zuzuvadi Checkpost,10,Krishnagiri,2024-12-29 02:08:11,INBOUND_TO_TN,COMMERCIAL_GANJA,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,95
SZ-2026-00243,Puliyarai Checkpost,15,Tenkasi,2025-02-04 18:35:16,INBOUND_TO_TN,COMMERCIAL_GANJA,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,82
SZ-2026-00244,Kaliyakkavilai Post,14,Kanniyakumari,2025-07-31 02:19:45,INBOUND_TO_TN,OPIOID_ANALOGUES,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,90
SZ-2026-00245,Zuzuvadi Checkpost,10,Krishnagiri,2026-07-11 07:37:44,INBOUND_TO_TN,COMMERCIAL_GANJA,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,87
SZ-2026-00246,Kaliyakkavilai Post,14,Kanniyakumari,2025-09-09 18:11:56,TRANSIT_CORRIDOR,SYNTHETIC_MDMA,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,97
