locality_id,taluk_id,district_id,district_name,locality_name,locality_type,latitude,longitude
307,125,31,Virudhunagar,Virudhunagar West Market,CAMPUS_ZONE,9.5049,77.9287
308,126,31,Virudhunagar,Virudhunagar Rural Sector A,LOGISTICS_PARK,9.5214,78.0147
309,126,31,Virudhunagar,Virudhunagar Rural Market,CAMPUS_ZONE,9.5099,78.0309
310,127,32,Theni,Theni North Sector A,COMMERCIAL,10.0999,77.4456
311,127,32,Theni,Theni North Market,VILLAGE,10.0588,77.4723
312,128,32,Theni,Theni South Sector A,LOGISTICS_PARK,10.0852,77.4937
313,128,32,Theni,Theni South Market,COMMERCIAL,10.0875,77.4921
314,129,32,Theni,Theni East Sector A,RESIDENTIAL,9.9958,77.5036
315,129,32,Theni,Theni East Market,RESIDENTIAL,9.9775,77.5117
316,129,32,Theni,Theni East Bypass Hub,LOGISTICS_PARK,9.9744,77.5391
317,130,32,Theni,Theni West Sector A,VILLAGE,9.9837,77.4738
318,130,32,Theni,Theni West Market,VILLAGE,9.9604,77.4909
319,130,32,Theni,Theni West Bypass Hub,CAMPUS_ZONE,9.9701,77.4885
320,131,32,Theni,Theni Rural Sector A,CAMPUS_ZONE,9.9582,77.4762
321,131,32,Theni,Theni Rural Market,COMMERCIAL,9.9562,77.4643
322,131,32,Theni,Theni Rural Bypass Hub,CAMPUS_ZONE,9.9459,77.4907
323,132,33,Thiruvarur,Thiruvarur North Sector A,VILLAGE,10.8577,79.6895
324,132,33,Thiruvarur,Thiruvarur North Market,LOGISTICS_PARK,10.8230,79.7339
325,133,33,Thiruvarur,Thiruvarur South Sector A,RESIDENTIAL,10.7989,79.6689
326,133,33,Thiruvarur,Thiruvarur South Market,LOGISTICS_PARK,10.8252,79.6275
327,134,33,Thiruvarur,Thiruvarur East Sector A,CAMPUS_ZONE,10.7894,79.6268
328,134,33,Thiruvarur,Thiruvarur East Market,CAMPUS_ZONE,10.7626,79.5945
329,134,33,Thiruvarur,Thiruvarur East Bypass Hub,TRANSIT_JUNCTION,10.7758,79.6267
330,135,33,Thiruvarur,Thiruvarur West Sector A,LOGISTICS_PARK,10.7016,79.6674
331,135,33,Thiruvarur,Thiruvarur West Market,RESIDENTIAL,10.7265,79.6660
332,136,34,Nagapattinam,Nagapattinam North Sector A,RESIDENTIAL,10.7938,79.8150
333,136,34,Nagapattinam,Nagapattinam North Market,RESIDENTIAL,10.8311,79.8127
334,136,34,Nagapattinam,Nagapattinam North Bypass Hub,RESIDENTIAL,10.8062,79.8481
335,137,34,Nagapattinam,Nagapattinam South Sector A,RESIDENTIAL,10.7916,79.7669
336,137,34,Nagapattinam,Nagapattinam South Market,LOGISTICS_PARK,10.7774,79.7898
337,137,34,Nagapattinam,Nagapattinam South Bypass Hub,RESIDENTIAL,10.7526,79.7792
338,138,34,Nagapattinam,Nagapattinam East Sector A,COMMERCIAL,10.8015,79.8639
339,138,34,Nagapattinam,Nagapattinam East Market,CAMPUS_ZONE,10.8300,79.8628
340,139,34,Nagapattinam,Nagapattinam West Sector A,VILLAGE,10.8161,79.9038
341,139,34,Nagapattinam,Nagapattinam West Market,VILLAGE,10.7968,79.8994
342,139,34,Nagapattinam,Nagapattinam West Bypass Hub,VILLAGE,10.8205,79.9304
343,140,35,Mayiladuthurai,Mayiladuthurai North Sector A,VILLAGE,11.0349,79.6889
344,140,35,Mayiladuthurai,Mayiladuthurai North Market,COMMERCIAL,11.0188,79.7097
345,141,35,Mayiladuthurai,Mayiladuthurai South Sector A,TRANSIT_JUNCTION,11.1256,79.5957
346,141,35,Mayiladuthurai,Mayiladuthurai South Market,RESIDENTIAL,11.1309,79.6037
347,142,35,Mayiladuthurai,Mayiladuthurai East Sector A,RESIDENTIAL,11.1520,79.5798
348,142,35,Mayiladuthurai,Mayiladuthurai East Market,LOGISTICS_PARK,11.1356,79.6078
349,143,35,Mayiladuthurai,Mayiladuthurai West Sector A,COMMERCIAL,11.1428,79.6070
350,143,35,Mayiladuthurai,Mayiladuthurai West Market,VILLAGE,11.1504,79.5941
351,143,35,Mayiladuthurai,Mayiladuthurai West Bypass Hub,RESIDENTIAL,11.1580,79.6167
352,144,36,Ranipet,Ranipet North Sector A,LOGISTICS_PARK,12.9418,79.4012
353,144,36,Ranipet,Ranipet North Market,RESIDENTIAL,12.9707,79.4199
354,144,36,Ranipet,Ranipet North Bypass Hub,VILLAGE,12.9696,79.4072
355,145,36,Ranipet,Ranipet South Sector A,CAMPUS_ZONE,12.9284,79.3672
356,145,36,Ranipet,Ranipet South Market,LOGISTICS_PARK,12.9173,79.4055
357,146,36,Ranipet,Ranipet East Sector A,CAMPUS_ZONE,12.9211,79.3045
358,146,36,Ranipet,Ranipet East Market,TRANSIT_JUNCTION,12.8884,79.3069
359,147,37,Tirupathur,Tirupathur North Sector A,RESIDENTIAL,12.4962,78.6371
360,147,37,Tirupathur,Tirupathur North Market,VILLAGE,12.4581,78.6143
361,148,37,Tirupathur,Tirupathur South Sector A,RESIDENTIAL,12.5034,78.5728
362,148,37,Tirupathur,Tirupathur South Market,RESIDENTIAL,12.5244,78.5744
363,148,37,Tirupathur,Tirupathur South Bypass Hub,VILLAGE,12.5196,78.5514
364,149,37,Tirupathur,Tirupathur East Sector A,VILLAGE,12.5475,78.6560
365,149,37,Tirupathur,Tirupathur East Market,COMMERCIAL,12.5455,78.6529
366,150,38,Tiruvannamalai,Tiruvannamalai North Sector A,TRANSIT_JUNCTION,12.2466,79.1186
367,150,38,Tiruvannamalai,Tiruvannamalai North Market,CAMPUS_ZONE,12.2351,79.1237
368,151,38,Tiruvannamalai,Tiruvannamalai South Sector A,VILLAGE,12.2775,79.0077
369,151,38,Tiruvannamalai,Tiruvannamalai South Market,RESIDENTIAL,12.2919,79.0376
370,152,38,Tiruvannamalai,Tiruvannamalai East Sector A,LOGISTICS_PARK,12.2263,79.0737
371,152,38,Tiruvannamalai,Tiruvannamalai East Market,RESIDENTIAL,12.2426,79.0531
372,152,38,Tiruvannamalai,Tiruvannamalai East Bypass Hub,RESIDENTIAL,12.2473,79.0871
373,153,38,Tiruvannamalai,Tiruvannamalai West Sector A,LOGISTICS_PARK,12.3076,79.0700
374,153,38,Tiruvannamalai,Tiruvannamalai West Market,CAMPUS_ZONE,12.3070,79.0304
